Title,Authors,Journal
Approaches to Research in Art Therapy Using Imaging Technologies,"King, Juliet L; Kaimal, Girija.","Frontiers in Human Neuroscience; Lausanne (May 17, 2019)."
Sensorimotor brain dynamics reflect architectural affordances,"Djebbara, Zakaria; Fich, Lars Brorson; Petrini, Laura; Gramann, Klaus.","PNAS Proceedings of the National Academy of Sciences of the United States of America Vol. 116, Iss. 29,  (Jul 16, 2019): 14769-14778."
From the Lab to the Field: Potential Applications of Dry EEG Systems to Understand the Brain-Behavior Relationship in Sports,"Wang, Chun-Hao; Moreau, David; Kao, Shih-Chun.","Frontiers in Neuroscience; Lausanne (Aug 27, 2019)."
EEG Electrode-induced Skin Injury among Adult Patients Undergoing Ambulatory EEG Monitoring.,"Ouchida, Sumika; Nikpour, Armin; Fairbrother, Greg; Senturias, Maricar; National Library of Medicine.","The Neurodiagnostic journal Vol. 59, Iss. 4,  (2019): 219-231."
Approaches to research in art therapy using imaging technologies,"King, Juliet L; Kaimal, Girija.","Frontiers in Human Neuroscience Vol. 13,  (May 17, 2019)."
"More Reliable EEG Electrode Digitizing Methods Can Reduce Source Estimation Uncertainty, but Current Methods Already Accurately Identify Brodmann Areas","Shirazi, Seyed Yahya; Huang, Helen J.","Frontiers in Neuroscience; Lausanne (Nov 6, 2019)."
Cortical dynamics during preparation and execution of reactive balance responses with distinct postural demands,"Solis-Escalante, Teodoro; Joris van der Cruijsen; de Kam, Digna; Joost van Kordelaar; Weerdesteyn, Vivian; et al.","NeuroImage; Amsterdam Vol. 188,  (Mar 2019): 557-571."
Ambulatory EEG.,"Seneviratne, Udaya; D'Souza, Wendyl Jude; National Library of Medicine.","Handbook of clinical neurology Vol. 160,  (2019): 161-170."
Cortical dynamics during preparation and execution of reactive balance responses with distinct postural demands,"Solis-Escalante, Teodoro; van der Cruijsen, Joris; de Kam, Digna; van Kordelaar, Joost; Weerdesteyn, Vivian; et al.","NeuroImage Vol. 188,  (Mar 1, 2019): 557-571. [Duplicate]"
Approaches to Research in Art Therapy Using Imaging Technologies.,"King, Juliet L; Kaimal, Girija; National Library of Medicine.","Frontiers in human neuroscience Vol. 13,  (2019): 159. [Duplicate]"
What Are Spectral and Spatial Distributions of EEG-EMG Correlations in Overground Walking? An Exploratory Study,"Li, Junhua; Dimitrakopoulos, Georgios N; Thangavel, Pavithra; Chen, Gong; Sun, Yu; et al.","IEEE Access; Piscataway Vol. 7,  (2019): 143935-143946."
Validation of a multidirectional locomotive dual-task paradigm to evaluate task-related differences in event-related electro-cortical activity,"Duncan, Shelley J; Gosling, Angela; Panchuk, Derek; Polman, Remco C. J.","Behavioural Brain Research Vol. 361,  (Apr 1, 2019): 122-130."
Nitrogen gas produces less behavioural and neurophysiological excitation than carbon dioxide in mice undergoing euthanasia,"Detotto, Carlotta; Isler, Sarah; Wehrle, Martin; Vyssotski, Alexei L; Bettschart-Wolfensberger, Regula; et al.","PLoS One; San Francisco Vol. 14, Iss. 1,  (Jan 2019): e0210818."
Walking enhances peripheral visual processing in humans,"Cao, Liyu.","PLoS Biology; San Francisco Vol. 17, Iss. 10,  (Oct 2019): e3000511."
A Comparison of Mental Workload in Individuals with Transtibial and Transfemoral Lower Limb Loss during Dual-Task Walking under Varying Demand,"Shaw, Emma P; Rietschel, Jeremy C; Hendershot, Brad D; Pruziner, Alison L; Wolf, Erik J; et al.","Journal of the International Neuropsychological Society : JINS; Cambridge Vol. 25, Iss. 9,  (Oct 2019): 985-997."
Developing a Three- to Six-State EEG-Based Brain–Computer Interface for a Virtual Robotic Manipulator Control,"Mishchenko, Yuriy; Kaya, Murat; Ozbay, Erkan; Yanar, Hilmi.","IEEE Transactions on Biomedical Engineering; New York Vol. 66, Iss. 4,  (2019): 977-987."
Electroencephalographic evidence for improved visual working memory performance during standing and exercise,"Dodwell, Gordon; Müller, Hermann J; Töllner, Thomas.","British Journal of Psychology; Leicester Vol. 110, Iss. 2,  (May 2019): 400-427."
Neurophysiological Correlates of Gait Retraining With Real-Time Visual and Auditory Feedback,"An, Winko W; Kin-Hung, Ting; Au, Ivan P H; Zhang, Janet H; Chan, Zoe Y S; et al.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 27, Iss. 6,  (2019): 1341-1349."
Electroencephalographic evidence for improved visual working memory performance during standing and exercise,"Dodwell, Gordon; Müller, Hermann J; Töllner, Thomas.","British Journal of Psychology Vol. 110, Iss. 2,  (May 2019): 400-427. [Duplicate]"
"Shank3 Mice Carrying the Human Q321R Mutation Display Enhanced Self-Grooming, Abnormal Electroencephalogram Patterns, and Suppressed Neuronal Excitability and Seizure Susceptibility","Yoo, Ye-Eun; Yoo, Taesun; Lee, Seungjoon; Lee, Jiseok; Kim, Doyoun; et al.","Frontiers in Molecular Neuroscience; Lausanne (Jun 18, 2019)."
Brain-Controlled Adaptive Lower Limb Exoskeleton for Rehabilitation of Post-Stroke Paralyzed,"Vinoj, P G; Jacob, Sunil; Menon, Varun G; Sreeja Rajesh; Khosravi, Mohammad Reza.","IEEE Access; Piscataway Vol. 7,  (2019): 132628-132648."
A comparison of mental workload in individuals with transtibial and transfemoral lower limb loss during dual-task walking under varying demand,"Shaw, Emma P; Rietschel, Jeremy C; Hendershot, Brad D; Pruziner, Alison L; Wolf, Erik J; et al.","Journal of the International Neuropsychological Society Vol. 25, Iss. 9,  (Oct 2019): 985-997. [Duplicate]"
Disrupted Information Flow in Resting-State in Adolescents With Sports Related Concussion,"Hristopulos, Dionissios T; Babul, Arif; Babul, Shazia'Ayn; Brucar, Leyla R; Virji-Babul, Naznin.","Frontiers in Human Neuroscience; Lausanne (Dec 12, 2019)."
Human electrocortical dynamics while stepping over obstacles,"Nordin, Andrew D; David, Hairston W; Ferris, Daniel P.","Scientific Reports (Nature Publisher Group); London Vol. 9, Iss. 1,  (Dec 2019)."
Walking Imagery Evaluation in Brain Computer Interfaces via a Multi-View Multi-Level Deep Polynomial Network,"Baiying Lei; Liu, Xiaolu; Liang, Shuang; Hang, Wenlong; Wang, Qiong; et al.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 27, Iss. 3,  (2019): 497-506."
Dynamics of fMRI and EEG Parameters in a Stroke Patient Assessed during a Neurofeedback Course Focused on Brodmann Area 4 (M1),"Savelov, A A; Shtark, M B; M E Mel’nikov; Kozlova, L I; Bezmaternykh, D D; et al.",Bulletin of Experimental Biology and Medicine; New York (Jan 2019): 1.
Excessive phase synchronization in cortical activation during locomotion in persons with Parkinson's disease,"Miron-Shahar, Yael; Kantelhardt, Jan W; Grinberg, Adam; Hassin-Baer, Sharon; Blatt, Ilan; et al.","Parkinsonism & Related Disorders Vol. 65,  (Aug 2019): 210-216."
Effect of Cerebellar Stimulation on Gait and Balance Recovery in Patients With Hemiparetic Stroke: A Randomized Clinical Trial,"Koch, Giacomo, MD, PhD; Bonnì, Sonia, PhD; Casula, Elias Paolo, PhD; Iosa, Marco, PhD; Paolucci, Stefano, MD, PhD; et al.","JAMA Neurology; Chicago Vol. 76, Iss. 2,  (Feb 2019): 170."
Nightmares do result in psychophysiological arousal: A multimeasure ambulatory assessment study,"Franc, Paul; Alpers, Georg W; Reinhard, Iris; Schredl, Michael.","Psychophysiology; Oxford Vol. 56, Iss. 7,  (Jul 2019)."
A comprehensive review of psychophysiological applications for ecological momentary assessment in psychiatric populations,"Raugh, Ian M; Chapman, Hannah C; Bartolomeo, Lisa A; Gonzalez, Cristina; Strauss, Gregory P.","Psychological Assessment Vol. 31, Iss. 3,  (Mar 2019): 304-317."
A high‐density EEG study of differentiation between two speeds and directions of simulated optic flow in adults and infants,"Vilhelmsen, Kenneth; Agyei, Seth B; F R (Ruud) van der Weel; Audrey L H van der Meer.","Psychophysiology; Oxford Vol. 56, Iss. 1,  (Jan 2019)."
Human Mind Control of Rat Cyborg’s Continuous Locomotion with Wireless Brain-to-Brain Interface,"Zhang, Shaomin; Yuan Sheng; Huang, Lipeng; Zheng Xiaoxiang; Wu, Zhaohui; et al.","Scientific Reports (Nature Publisher Group); London Vol. 9, Iss. 1,  (Feb 2019)."
Recording mobile EEG in an outdoor environment reveals cognitive-motor interference dependent on movement complexity,"Julian Elias Reiser; Wascher, Edmund; Arnau, Stefan.","Scientific Reports (Nature Publisher Group); London Vol. 9,  (Sep 2019): 1-14."
Effect of locomotor demands on cognitive processing,"Bradford, J Cortney; Lukos, Jamie R; Passaro, Antony; Ries, Anthony; Ferris, Daniel P.","Scientific Reports (Nature Publisher Group); London Vol. 9,  (Jun 2019): 1-12."
Pharmaco‐electroencephalographic responses in the rat differ between active and inactive locomotor states,"Hansen, Ingeborg H; Agerskov, Claus; Arvastson, Lars; Bastlund, Jesper F; Sørensen, Helge B D; et al.","European Journal of Neuroscience; Chichester Vol. 50, Iss. 2,  (Jul 2019): 1948-1971."
A comprehensive review of psychophysiological applications for ecological momentary assessment in psychiatric populations,"Raugh, Ian M; Chapman, Hannah C; Bartolomeo, Lisa A; Gonzalez, Cristina; Strauss, Gregory P.","Psychological Assessment Vol. 31, Iss. 3,  (Mar 2019): 304-317. [Duplicate]"
Nightmares do result in psychophysiological arousal: A multimeasure ambulatory assessment study,"Paul, Franc; Alpers, Georg W; Reinhard, Iris; Schredl, Michael.","Psychophysiology Vol. 56, Iss. 7,  (Jul 2019): 1-16. [Duplicate]"
Home-cage monitoring ascertains signatures of ictal and interictal behavior in mouse models of generalized seizures,"Jankovic, Miranda J; Kapadia, Paarth P; Vaishnav Krishnan.","PLoS One; San Francisco Vol. 14, Iss. 11,  (Nov 2019): e0224856."
Mobiles Anfallsmonitoring bei Epilepsiepatienten,,"Schulze-Bonhage, A; Böttcher, S; Glasstetter, M; Epitashvili, N; Bruno, E; et al."
Prosthetics' Signal Processing Connection: Sophisticated prosthetic controls allow amputees to engage more fully in everyday life [Special Reports],"Edwards, John.","IEEE Signal Processing Magazine; New York Vol. 36, Iss. 4,  (2019): 10-172."
Is xenon a suitable euthanasia agent for mice?,"Gent, Thomas C; Bettschart-Wolfensberger, Regula; Detotto, Carlotta; Isler, Sarah; Vyssotski, Alexei L; et al.","Veterinary anaesthesia and analgesia Vol. 46, Iss. 5,  (Sep 2019): p. 652-657."
Pharmaco‐electroencephalographic responses in the rat differ between active and inactive locomotor states,"Hansen, Ingeborg H; Agerskov, Claus; Arvastson, Lars; Bastlund, Jesper F; Sørensen, Helge B. D; et al.","European Journal of Neuroscience Vol. 50, Iss. 2,  (Jul 2019): 1948-1971. [Duplicate]"
Surgery under general anesthesia alleviated the hyperactivity but had no effect on the susceptibility to PND in ADHD rats,"Zhang, Peng; Xu, Feifei; Zhao, Guangchao; Zhang, Xinxin; Li, Ao; et al.","Frontiers in Psychiatry Vol. 10,  (Sep 3, 2019)."
"The T-type calcium channel antagonist, Z944, alters social behavior in Genetic Absence Epilepsy Rats from Strasbourg","Marks, Wendie N; Zabder, Nadine K; Cain, Stuart M; Snutch, Terrance P; Howland, John G.","Behavioural Brain Research Vol. 361,  (Apr 1, 2019): 54-64."
