Title,Authors,Journal
Sleep and EEG profile in neonatal hippocampal lesion model of schizophrenia,"Ahnaou, A; Nayak, S; Heylen, A; Ashton, D; Drinkenburg, W.H.I.M.","Physiology & Behavior Vol. 92, Iss. 3,  (Oct 2007): 461-467."
"Effect of environmental temperature on sleep, locomotor activity, core body temperature and immune responses of C57BL/6J mice","Jhaveri, K. A; Trammell, R. A; Toth, L. A.","Brain, Behavior, and Immunity Vol. 21, Iss. 7,  (Oct 2007): 975-987."
Recommendations regarding the requirements and applications for long-term recordings in epilepsy.,"Velis, Demetrios; Plouin, Perrine; Gotman, Jean; da Silva, Fernando Lopes; ILAE DMC Subcommittee on Neurophysiology; et al.","Epilepsia Vol. 48, Iss. 2,  (February 2007): 379-384."
Medically unexplained symptoms and between-group differences in 24-h ambulatory recording of stress physiology,"Houtveen, Jan H; van Doornen, Lorenz J. P.","Biological Psychology Vol. 76, Iss. 3,  (Oct 2007): 239-249."
Recommendations regarding the requirements and applications for long-term recordings in epilepsy,"Velis, Demetrios; Plouin, Perrine; Gotman, Jean; da Silva, Fernando Lopes; ILAE DMC Subcommittee on Neurophysiology.","Epilepsia Vol. 48, Iss. 2,  (Feb 2007): 379-384. [Duplicate]"
The supramammillo-septal-hippocampal pathway mediates senorimotor gating impairment and hyperlocomotion induced by MK-801 and ketamine in rats,"Ma, Jingyi; Leung, L. Stan.","Psychopharmacology Vol. 191, Iss. 4,  (May 2007): 961-974."
Oscillatory MEG response to human locomotion is modulated by periventricular lesions.,"Pavlova, Marina; Lutzenberger, Werner; Sokolov, Alexander N; Birbaumer, Niels; Krägeloh-Mann, Ingeborg; et al.","NeuroImage Vol. 35, Iss. 3,  (April 15, 2007): 1256-1263."
The supramammillo-septal-hippocampal pathway mediates sensorimotor gating impairment and hyperlocomotion induced by MK-801 and ketamine in rats.,"Ma, Jingyi; Leung, L Stan; National Library of Medicine.","Psychopharmacology Vol. 191, Iss. 4,  (May 2007): 961-974. [Duplicate]"
Running promotes wakefulness and increases cataplexy in orexin knockout mice.,"España, Rodrigo A; McCormack, Sarah L; Mochizuki, Takatoshi; Scammell, Thomas E; National Library of Medicine.","Sleep Vol. 30, Iss. 11,  (November 2007): 1417-1425."
Sleep and EEG profile in neonatal hippocampal lesion model of schizophrenia,"Ahnaou, A; Nayak, S; Heylen, A; Ashton, D; Drinkenburg, WHIM.","Physiology & Behavior Vol. 92, Iss. 3,  (Oct 22, 2007): 461-467. [Duplicate]"
[Surgical indications in pediatric epilepsy].,,"Bragatti Winckler, María Isabel; Dos Santos Riesgo, Rudimar; Ohlweiler, Lygia; Ranzan, Josiane; Tellechea Rotta, Newra; et al."
Heart rate variability in patients with untreated epilepsy.,"Persson, Håkan; Ericson, M; Tomson, T; National Library of Medicine.","Seizure Vol. 16, Iss. 6,  (September 2007): 504-508."
The increase in longitudinally measured sleepiness across adolescence is related to the maturational decline in low-frequency EEG power.,"Campbell, Ian G; Higgins, Lisa M; Trinidad, Jeffrey M; Richardson, Pamela; Feinberg, Irwin; et al.","Sleep Vol. 30, Iss. 12,  (December 2007): 1677-1687."
Physiological indicators based sleep onset prediction for the avoidance of driving accidents.,"Damousis, Ioannis; Cester, Ivan; Nikolaou, Stella; Tzovaras, Dimitrios; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2007,  (2007): 6700-6705."
A cortical recording platform utilizing microECoG electrode arrays.,"Kim, Jiwan; Wilson, J Adam; Williams, Justin C; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2007,  (2007): 5353-5357."
Independent domains of inhibitory gating in schizophrenia and the effect of stimulus interval.,"Hong, L Elliot; Summerfelt, Ann; Wonodi, Ikwunga; Adami, Helene; Buchanan, Robert W; et al.","The American journal of psychiatry Vol. 164, Iss. 1,  (January 2007): 61-65."
