Title,Authors,Journal
Visual Evoked Responses During Standing and Walking,"Gramann, Klaus; Gwin, Joseph T; Bigdely-Shamlo, Nima; Ferris, Daniel P; Makeig, Scott.","Frontiers in Human Neuroscience; Lausanne (Oct 29, 2010)."
"Exercise, music, and the brain: Is there a central pattern generator?","Schneider, Stefan; Askew, Christopher D; Abel, Thomas; Struder, Heiko K.","Journal of Sports Sciences Vol. 28, Iss. 12,  (Oct 2010): 1337-1343."
Circadian Control of Mouse Heart Rate and Blood Pressure by the Suprachiasmatic Nuclei: Behavioral Effects Are More Significant than Direct Outputs,"Sheward, W John; Naylor, Erik; Knowles-Barley, Seymour; Armstrong, J Douglas; Brooker, Gillian A; et al.","PLoS One; San Francisco Vol. 5, Iss. 3,  (Mar 2010): e9783."
Metyrapone blunts stress-induced hyperthermia and increased locomotor activity independently of glucocorticoids and neurosteroids,"Drouet, Jean-Baptiste; Michel, Virginie; Peinnequin, André; Alonso, Antonia; Fidier, Nadine; et al.","Psychoneuroendocrinology Vol. 35, Iss. 9,  (Oct 2010): 1299-1310."
Transmembrane and Ubiquitin-Like Domain Containing 1 (Tmub1) Regulates Locomotor Activity and Wakefulness in Mice and Interacts with CAMLG,"Zhang, Wandong; Savelieva, Katerina V; Suwanichkul, Adisak; Small, Daniel L; Kirkpatrick, Laura L; et al.","PLoS One; San Francisco Vol. 5, Iss. 6,  (Jun 2010): e11261."
"Exercise, music, and the brain: Is there a central pattern generator?","Schneider, Stefan; Askew, Christopher D; Abel, Thomas; Strüder, Heiko K.","Journal of Sports Sciences Vol. 28, Iss. 12,  (Oct 2010): 1337-1343. [Duplicate]"
Encoding of visual-spatial information in working memory requires more cerebral efforts than retrieval: Evidence from an EEG and virtual reality study,"Jaiswal, N; Ray, W; Slobounov, S.","Brain Research Vol. 1347,  (Aug 6, 2010): 80-89."
Behavioral and neurochemical characterization of mice deficient in the N-type Ca2+ channel a1B subunit,"Nakagawasai, Osamu; Onogi, Hiroshi; Mitazaki, Satoru; Sato, Atsushi; Watanabe, Kenya; et al.","Behavioural Brain Research Vol. 208, Iss. 1,  (Mar 17, 2010): 224-230."
Apport d’une démarche électroclinique dans le diagnostic de l’épilepsie chez une population de sujets âgés confus,,"Koskas, P; Belqadi, S; Fathi, Z; Wolmark, Y; Drunat, O."
"Reaction of sleepiness indicators to partial sleep deprivation, time of day and time on task in a driving simulator—The DROWSI project","Åkerstedt, Torbjörn; Ingre, Michael; Kecklund, Göran K; Anund, Anna; Sandberg, David; et al.","Journal of Sleep Research Vol. 19, Iss. 2,  (Jun 2010): 298-309."
Using multilevel path analysis in analyzing 24-h ambulatory physiological recordings applied to medically unexplained symptoms,"Houtveen, Jan H; Hamaker, Ellen L; Van Doornen, Lorenz J. P.","Psychophysiology Vol. 47, Iss. 3,  (May 2010): 570-578."
Epilepsy in autism: A pathophysiological consideration,"Nomura, Yoshiko; Nagao, Yuri; Kimura, Kazue; Hachimori, Kei; Segawa, Masaya.","Brain & Development Vol. 32, Iss. 10,  (Nov 2010): 799-804."
Acute effects and recovery after sport-related concussion: A neurocognitive and quantitative brain electrical activity study,"McCrea, Michael; Prichep, Leslie; Powell, Matthew R; Chabot, Robert; Barr, William B.","The Journal of Head Trauma Rehabilitation Vol. 25, Iss. 4,  (Jul 2010 - Aug 2010): 283-292."
Removal of movement artifact from high-density EEG recorded during walking and running,"Gwin, Joseph T; Gramann, Klaus; Makeig, Scott; Ferris, Daniel P.","Journal of Neurophysiology Vol. 103, Iss. 6,  (Jun 2010): 3526-3534."
Flexible PDMS -based dry electrodes for electro-optic acquisition of ECG signals in wearable devices.,"Fernandes, M S; Lee, K S; Ram, R J; Correia, J H; Mendes, P M; et al.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 3503-3506."
[Clinical and EEG approach to the diagnosis of epilepsy in a population of old people with delusion].,,"Koskas, P; Belqadi, S; Fathi, Z; Wolmark, Y; Drunat, O; et al."
Detection of nocturnal hypoglycemic episodes using EEG signals.,"Nguyen, Hung T; Jones, Timothy W; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 4930-4933."
Epilepsy in autism: A pathophysiological consideration,"Nomura, Yoshiko; Nagao, Yuri; Kimura, Kazue; Hachimori, Kei; Segawa, Masaya.","Brain & Development Vol. 32, Iss. 10,  (Nov 2010): 799-804. [Duplicate]"
Feasibility and performance evaluation of generating and recording visual evoked potentials using ambulatory Bluetooth based system.,"Ellingson, Roger M; Oken, Barry; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 6829-6832."
An integrated system for video and telemetric electroencephalographic recording to measure behavioural and physiological parameters,"Moscardo, Elena; Rostello, Chiara.","Journal of Pharmacological and Toxicological Methods Vol. 62, Iss. 1,  (Aug 2010): 64-71."
Automatic seizure detection: going from sEEG to iEEG.,"Henriksen, Jonas; Remvig, Line S; Madsen, Rasmus E; Conradsen, Isa; Kjaer, Troels W; et al.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 2431-2434."
Wireless physiological monitoring and ocular tracking: 3D calibration in a fully-immersive virtual health care environment.,"Zhang, Lelin; Chi, Yu Mike; Edelstein, Eve; Schulze, Jurgen; Gramann, Klaus; et al.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 4464-4467."
"Wireless EEG systems: increasing functionality, decreasing power.","Penders, J; Yazicioglu, R F; van de Molengraft, J; Patki, S; Torfs, T; et al.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 3441."
Nonepileptic paroxysmal events in a pediatric population,"Kutluay, Ekrem; Selwa, Linda; Minecan, Daniela; Edwards, Jonathan; Beydoun, Ahmad.","Epilepsy & Behavior Vol. 17, Iss. 2,  (Feb 2010): 272-275."
Ambulatory REACT: real-time seizure detection with a DSP microprocessor.,"McEvoy, Robert P; Faul, Stephen; Marnane, William P; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2010,  (2010): 2443-2446."
