Title,Authors,Journal
Electrocortical activity is coupled to gait cycle phase during treadmill walking,"Gwin, Joseph T; Gramann, Klaus; Makeig, Scott; Ferris, Daniel P.","NeuroImage; Amsterdam Vol. 54, Iss. 2,  (Jan 15, 2011): 1289-1296."
Electrode application: Another way to attach electrodes...Without collodion!,"Carlile, Jennifer A.","American Journal of Electroneurodiagnostic Technology Vol. 51, Iss. 3,  (Sep 2011): 209-213."
Cognition in action: Imaging brain/body dynamics in mobile humans,"Gramann, Klaus; Gwin, Joseph T; Ferris, Daniel P; Oie, Kelvin; Jung, Tzyy-Ping; et al.","Reviews in the Neurosciences Vol. 22, Iss. 6,  (Dec 2011): 593-608."
Objective quantification of seizure frequency and treatment success via long-term outpatient video-EEG monitoring: A feasibility study,"Stefan, H; Kreiselmeyer, G; Kasper, B; Graf, W; Pauli, E; et al.","Seizure Vol. 20, Iss. 2,  (Mar 2011): 97-100."
Characterization of PTZ-Induced Seizure Susceptibility in a Down Syndrome Mouse Model That Overexpresses CSTB,"Brault, Véronique; Martin, Benoît; Costet, Nathalie; Jean-Charles Bizot; Hérault, Yann.","PLoS One; San Francisco Vol. 6, Iss. 11,  (Nov 2011): e27845."
Fluoxetine Exerts Age-Dependent Effects on Behavior and Amygdala Neuroplasticity in the Rat,"Homberg, Judith R; Olivier, Jocelien D A; Blom, Tom; Arentsen, Tim; Chantal van Brunschot; et al.","PLoS One; San Francisco Vol. 6, Iss. 1,  (Jan 2011): e16646."
Quantitative and qualitative analysis of ambulatory electroencephalography during mild traumatic brain injury,"Moeller, Jeremy J; Tu, Bin; Bazil, Carl W.","Archives of Neurology Vol. 68, Iss. 12,  (Dec 2011): 1595-1598."
Electroencephalographic spectral and coherence analysis of ketamine in rats: Correlation with behavioral effects and pharmacokinetics,"Páleníček, Tomáš; Fujáková, Michaela; Brunovský, Martin; Balíková, Marie; Horáček, Jiří; et al.","Neuropsychobiology Vol. 63, Iss. 4,  (May 2011): 202-218."
"Fewer GABAergic interneurons, heightened anxiety and decreased high-frequency electroencephalogram components in Bronx waltzer mice, a model of hereditary deafness","Matsuda, Yoshiki; Inoue, Yuki; Izumi, Hitomi; Kaga, Makiko; Inagaki, Masumi; et al.","Brain research Vol. 1373,  (Feb 10, 2011): p. 202-210."
Physiological and hormonal responses to novelty exposure in rats are mainly related to ongoing behavioral activity,"Beerling, W; Koolhaas, J M; Ahnaou, A; Bouwknecht, JA; De Boer, SF; et al.","Physiology & Behavior Vol. 103, Iss. 3-4,  (June 1, 2011): 412-420."
