Title,Authors,Journal
N-type calcium channel α 1B subunit (Ca V2.2) knock-out mice display hyperactivity and vigilance state differences,"Beuckmann, Carsten T; Sinton, Christopher M; Miyamoto, Norimasa; Ino, Mitsuhiro; Yanagisawa, Masashi.","The Journal of Neuroscience Vol. 23, Iss. 17,  (Jul 2003): 6793-6797."
Sleep in female mice: A strain comparison across the estrous cycle,"Koehl, Muriel; Battle, Sally E; Turek, Fred W.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 26, Iss. 3,  (May 2003): 267-272."
"[Motor polarization dominance and ""animal hypnosis""].",,"Rusinova, E V; National Library of Medicine."
Sleep in female mice: a strain comparison across the estrous cycle.,"Koehl, Muriel; Battle, Sally E; Turek, Fred W; National Library of Medicine.","Sleep Vol. 26, Iss. 3,  (May 1, 2003): 267-272. [Duplicate]"
Furosemide terminates limbic status epilepticus in freely moving rats.,"Holtkamp, Martin; Matzen, Julia; Buchheim, Katharina; Walker, Matthew C; Meierkord, Hartmut; et al.","Epilepsia Vol. 44, Iss. 9,  (September 2003): 1141-1144."
Temporal lobe seizures alter the amplitude and timing of rat behavioral rhythms.,"Stewart, L S; Leung, L S; National Library of Medicine.","Epilepsy & behavior : E&B Vol. 4, Iss. 2,  (April 2003): 153-160."
Determination of information flow direction among brain structures by a modified directed transfer function (dDTF) method.,"Korzeniewska, Anna; Mańczak, Małgorzata; Kamiński, Maciej; Blinowska, Katarzyna J; Kasicki, Stefan; et al.","Journal of neuroscience methods Vol. 125, Iss. 1-2,  (May 30, 2003): 195-207."
"Stimulation of the lateral hypothalamus provokes the initiation of robust long-term potentiation of the thalamo-cortical input to the barrel field of the adult, freely moving rat.","Ezrokhi, V L; Korshunov, V A; Markevich, V A; Voronin, L L; Welker, E; et al.","Zhurnal vysshei nervnoi deiatelnosti imeni I P Pavlova Vol. 53, Iss. 5,  (2003 Sep-Oct): 641-650."
The diagnostic role of short duration outpatient V-EEG monitoring in children.,"Valente, Kette D; Freitas, Alessandra; Fiore, Lia A; Gronich, Gary; Negrão, Nubio; et al.","Pediatric neurology Vol. 28, Iss. 4,  (April 2003): 285-291."
Hypocretinergic neurons are primarily involved in activation of the somatomotor system.,"Torterolo, Pablo; Yamuy, Jack; Sampogna, Sharon; Morales, Francisco R; Chase, Michael H; et al.","Sleep Vol. 26, Iss. 1,  (February 1, 2003): 25-28."
Identifying potential surgical candidates in patients with evidence of bitemporal epilepsy.,"Holmes, Mark D; Miles, Andrew N; Dodrill, Carl B; Ojemann, George A; Wilensky, Alan J; et al.","Epilepsia Vol. 44, Iss. 8,  (August 2003): 1075-1079."
Hemispheric synchronized sounds and intraoperative anesthetic requirements.,"Dabu-Bondoc, Susan; Drummond-Lewis, Jacqueline; Gaal, Dorothy; McGinn, Maryanne; Caldwell-Andrews, Alison A; et al.","Anesthesia and analgesia Vol. 97, Iss. 3,  (September 2003): 772-775."
Adaptive epileptic seizure prediction system.,"Iasemidis, Leon D; Shiau, Deng-Shan; Chaovalitwongse, Wanpracha; Sackellares, J Chris; Pardalos, Panos M; et al.","IEEE transactions on bio-medical engineering Vol. 50, Iss. 5,  (May 2003): 616-627."
[Epilepsy clinics].,,"Sánchez-Alvarez, J C; Grupo Andaluz Interdisciplinario contra la Epilepsia; National Library of Medicine."
Complications of invasive monitoring used in intractable pediatric epilepsy.,"Simon, Scott L; Telfeian, Albert; Duhaime, Ann-Christine; National Library of Medicine.","Pediatric neurosurgery Vol. 38, Iss. 1,  (January 2003): 47-52."
"Evaluation of methods for eliciting somatosensory-evoked potentials in the awake, freely moving rat.","Stienen, Peter J; Haberham, Zainal L; van den Brom, Walter E; de Groot, Harry N M; Venker-Van Haagen, Anjop J; et al.","Journal of neuroscience methods Vol. 126, Iss. 1,  (June 15, 2003): 79-90."
Ictal spitting: clinical and electroencephalographic features.,"Kellinghaus, Christoph; Loddenkemper, Tobias; Kotagal, Prakash; National Library of Medicine.","Epilepsia Vol. 44, Iss. 8,  (August 2003): 1064-1069."
Channel-consistent forewarning of epileptic events from scalp EEG.,"Hively, Lee M; Protopopescu, Vladimir A; National Library of Medicine.","IEEE transactions on bio-medical engineering Vol. 50, Iss. 5,  (May 2003): 584-593."
Electroconvulsive therapy clinics in the United Kingdom should routinely monitor electroencephalographic seizures.,"Benbow, Susan M; Benbow, Jen; Tomenson, Barbara; National Library of Medicine.","The journal of ECT Vol. 19, Iss. 4,  (December 2003): 217-220."
Hypocretinergic neurons are primarily involved in activation of the somatomotor system,"Torterolo, Pablo; Yamuy, Jack; Sampogna, Sharon; Morales, Francisco R; Chase, Michael H.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 26, Iss. 1,  (Feb 2003): 25-28. [Duplicate]"
Complications of Invasive Monitoring Used in Intractable Pediatric Epilepsy,"Simon, Scott L; Telfeian, Albert; Duhaime, Ann-Christine.","Pediatric Neurosurgery; Basel Vol. 38, Iss. 1,  (Jan 2003): 47-52. [Duplicate]"
"Relationship between bispectral index, auditory evoked potential index and effect-site EC50 for propofol at two clinical end-points.","Milne, S E; Troy, A; Irwin, M G; Kenny, G N C; National Library of Medicine.","British journal of anaesthesia Vol. 90, Iss. 2,  (February 2003): 127-131."
Sevoflurane: an ideal agent for adult day-case anesthesia?,"Ghatge, S; Lee, J; Smith, I; National Library of Medicine.","Acta anaesthesiologica Scandinavica Vol. 47, Iss. 8,  (September 2003): 917-931."
Identifying Potential Surgical Candidates in Patients with Evidence of Bitemporal Epilepsy,"Holmes, Mark D; Miles, Andrew N; Dodrill, Carl B; Ojemann, George A; Wilensky, Alan J.","Epilepsia Vol. 44, Iss. 8,  (Aug 2003): 1075-1079. [Duplicate]"
Temporal lobe seizures alter the amplitude and timing of rat behavioral rhythms,"Stewart, L. S; Leung, L. S.","Epilepsy & Behavior Vol. 4, Iss. 2,  (Apr 2003): 153-160. [Duplicate]"
Dopaminergic modulation of behavioral states in mesopontine tegmentum: a reverse microdialysis study in freely moving cats.,"Crochet, Sylvain; Sakai, Kazuya; National Library of Medicine.","Sleep Vol. 26, Iss. 7,  (November 1, 2003): 801-806."
Dopaminergic Modulation of Behavioral States in Mesopontine Tegmentum: A Reverse Microdialysis Study in Freely Moving Cats,"Crochet, Sylvain; Sakai, Kazuya.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 26, Iss. 7,  (Nov 2003): 801-806. [Duplicate]"
