Title,Authors,Journal
Cardiac abnormalities discovered during long-term monitoring for epilepsy,"Herder, Lisa A.","American Journal of Electroneurodiagnostic Technology Vol. 48, Iss. 3,  (Sep 2008): 192-198."
Seizure-related automatic locomotion triggered by intracerebral electrical stimulation,"Gardella, Elena; Rubboli, Guido; Francione, Stefano; Tassi, Laura; Lo Russo, Giorgio; et al.","Epileptic Disorders Vol. 10, Iss. 4,  (Dec 2008): 247-252."
Grid cells and theta as oscillatory interference: Electrophysiological data from freely moving rats,"Jeewajee, A; Barry, C; O'Keefe, J; Burgess, N.","Hippocampus Vol. 18, Iss. 12,  (2008): 1175-1185."
The prognostic value of long-term ambulatory electroencephalography in antiepileptic drug reduction in adults with learning disability and epilepsy in long-term remission,"Koepp, Matthias J; Farrell, Fiona; Collins, Jayne; Smith, Shelagh.","Epilepsy & Behavior Vol. 13, Iss. 3,  (Oct 2008): 474-477."
Ambulatory electroencephalography (EEG) in children: Diagnostic yield and tolerability,"Wirrell, Elaine; Kozlik, Silvia; Tellez, Jose; Wiebe, Samuel; Hamiwka, Lorie.","Journal of Child Neurology Vol. 23, Iss. 6,  (Jun 2008): 655-662."
Selective 5HT 2A and 5HT₆ receptor antagonists promote sleep in rats,"Morairty, Stephen R; Hedley, Linda; Flores, Judith; Martin, Renee; Kilduff, Thomas S.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 31, Iss. 1,  (Jan 2008): 34-44."
Seizure-related automatic locomotion triggered by intracerebral electrical stimulation.,"Gardella, Elena; Rubboli, Guido; Francione, Stefano; Tassi, Laura; Lo Russo, Giorgio; et al.","Epileptic disorders : international epilepsy journal with videotape Vol. 10, Iss. 4,  (December 2008): 247-252. [Duplicate]"
Seizure-related automatic locomotion triggered by intracerebral electrical stimulation,"Gardella, E; Rubboli, G; Francione, S; Tassi, L; Russo, G L; et al.","Epileptic Disorders Vol. 10, Iss. 4,  (Dec 2008). [Duplicate]"
Real time workload classification from an ambulatory wireless EEG system using hybrid EEG electrodes.,"Matthews, R; Turner, P J; McDonald, N J; Ermolaev, K; Manus, T; et al.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2008,  (2008): 5871-5875."
The electrocardiograph (ECG) in a first seizure clinic.,"Wong, Sui Hsien; Adams, Philip; Jackson, Margaret; National Library of Medicine.","Seizure Vol. 17, Iss. 8,  (December 2008): 707-710."
Perception of structured optic flow and random visual motion in infants and adults: a high-density EEG study,"Meer, Audrey LH; Fallet, Gjertrud; (Ruud) van der Weel, FR.","Experimental Brain Research Vol. 186, Iss. 3,  (Apr 2008): 493-502."
Shipboard measurements of the hearing of the white-beaked dolphin Lagenorhynchus albirostris,"Nachtigall, P E; Mooney, T A; Taylor, KA; Miller, LA; Rasmussen, M H; et al.","Journal of Experimental Biology Vol. 211, Iss. 4,  (February 2008): 642-647."
"Wearable EEG: what is it, why is it needed and what does it entail?","Casson, Alexander J; Smith, Shelagh; Duncan, John S; Rodriguez-Villegas, Esther; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2008,  (2008): 5867-5870."
A screening test for the prediction of Dravet syndrome before one year of age.,"Hattori, Junri; Ouchida, Mamoru; Ono, Junko; Miyake, Susumu; Maniwa, Satoshi; et al.","Epilepsia Vol. 49, Iss. 4,  (April 2008): 626-633."
[The role of ambulatory electroencephalogram monitoring: experience and results in 264 records].,,"González de la Aleja, J; Saiz Díaz, R A; Martín García, H; Juntas, R; Pérez-Martínez, D; et al."
Development of wireless brain computer interface with embedded multitask scheduling and its application on real-time driver's drowsiness detection and warning.,"Lin, Chin-Teng; Chen, Yu-Chieh; Huang, Teng-Yi; Chiu, Tien-Ting; Ko, Li-Wei; et al.","IEEE transactions on bio-medical engineering Vol. 55, Iss. 5,  (May 2008): 1582-1591."
On data reduction in EEG monitoring: comparison between ambulatory and non-ambulatory recordings.,"Casson, Alexander J; Rodriguez-Villegas, Esther; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2008,  (2008): 5885-5888."
a-Melanocyte stimulating hormone and adrenocorticotropic hormone: An alternative approach when thinking about restless legs syndrome?,"Koo, Brian B; Feng, Pingfu; Dostal, Jesse; Strohl, Kingman P.","Movement Disorders Vol. 23, Iss. 9,  (Jul 15, 2008): 1234-1242."
"Choline pivaloyl ester enhances brain expression of both nerve growth factor and high-affinity receptor TrkA, and reverses memory and cognitive deficits, in rats with excitotoxic lesion of nucleus basalis magnocellularis","Rispoli, V; Marra, R; Costa, N; Rotiroti, D; Tirassa, P; et al.","Behavioural Brain Research Vol. 190, Iss. 1,  (Jun 26, 2008): 22-32."
Single access point localisation for wearable wireless sensors.,"Kelly, Damian; McLoone, Sean; Logan, Beth; Dishongh, Terry; National Library of Medicine.","Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference Vol. 2008,  (2008): 4443-4446."
Daytime micro-naps in a nocturnal migrant: an EEG analysis,"Fuchs, T; Maury, D; Moore; Bingman, V P.","Biology Letters Vol. 4, Iss. 6,  (Dec 23, 2008): 77-80."
Slow alpha variant during REM sleep.,"Gelisse, P; Crespel, A; National Library of Medicine.","Neurophysiologie clinique = Clinical neurophysiology Vol. 38, Iss. 1,  (February 2008): 3-8."
Analgo-Sedation of Patients with Burns Outside the Operating Room,"Gregoretti, Cesare; Decaroli, Daniela; Piacevoli, Quirino; Mistretta, Alice; Barzaghi, Nicoletta; et al.","Drugs; Auckland Vol. 68, Iss. 17,  (2008): 2427-43."
Analgo-sedation of patients with burns outside the operating room.,"Gregoretti, Cesare; Decaroli, Daniela; Piacevoli, Quirino; Mistretta, Alice; Barzaghi, Nicoletta; et al.","Drugs Vol. 68, Iss. 17,  (2008): 2427-2443. [Duplicate]"
Algorithm for sleep scoring in experimental animals based on fast Fourier transform power spectrum analysis of the electroencephalogram,"Kohtoh, Sayaka; Taguchi, Yujiro; Matsumoto, Naomi; Wada, Masashi; Huang, Zhi-Li; et al.","Sleep and Biological Rhythms Vol. 6, Iss. 3,  (Jul 2008): 163-171."
[Clinical substantiation of nootropic preparation use for premedication in outpatient stomatology].,"Novikova, S G; National Library of Medicine.","Stomatologiia Vol. 87, Iss. 2,  (2008): 34-38."
Ambulatory electroencephalography (EEG) in children: diagnostic yield and tolerability.,"Wirrell, Elaine; Kozlik, Silvia; Tellez, Jose; Wiebe, Samuel; Hamiwka, Lorie; et al.","Journal of child neurology Vol. 23, Iss. 6,  (June 2008): 655-662. [Duplicate]"
24 hours of sleep deprivation in the rat increases sleepiness and decreases vigilance: Introduction of the rat-psychomotor vigilance task,"Christie, Michael A; McKenna, James T; Connolly, Nina P; McCarley, Robert W; Strecker, Robert E.","Journal of Sleep Research Vol. 17, Iss. 4,  (Dec 2008): 376-384."
