Title,Authors,Journal
Utility of the scalp-recorded ictal EEG in childhood epilepsy,"Yoshinaga, Harumi; Hattori, Junri; Ohta, Hodaka; Asano, Takashi; Ogino, Tatsuya; et al.","Epilepsia Vol. 42, Iss. 6,  (Jun 2001): 772-777."
Collateral projections from the median raphe nucleus to the medial septum and hippocampus,"McKenna, James Timothy; Vertes, Robert P.","Brain Research Bulletin Vol. 54, Iss. 6,  (Apr 2001): 619-630."
Spatiotemporal surface EMG characteristics from rat triceps brachii muscle during treadmill locomotion indicate selective recruitment of functionally distinct muscle regions,"Scholle, H; Schumann, N; Biedermann, F; Stegeman, D; Grassme, R; et al.","Experimental Brain Research Vol. 138, Iss. 1,  (Apr 17, 2001): 26-36."
"Epilepsy, Hyperalgesia, Impaired Memory, and Loss of Pre- and Postsynaptic GABA sub(B) Responses in Mice Lacking GABA sub(B(1))","Schuler, V; Luescher, C; Blanchet, C; Klix, N; Sansig, G; et al.","Neuron Vol. 31, Iss. 1,  (Jul 2001): 47-58."
Significance of epileptiform discharges in patients without epilepsy in the community.,"Sam, M C; So, E L; National Library of Medicine.","Epilepsia Vol. 42, Iss. 10,  (October 2001): 1273-1278."
Utility of the scalp-recorded ictal EEG in childhood epilepsy.,"Yoshinaga, H; Hattori, J; Ohta, H; Asano, T; Ogino, T; et al.","Epilepsia Vol. 42, Iss. 6,  (June 2001): 772-777. [Duplicate]"
[Eletroencephalographic ambulatory monitoring in refractory epilepsies in childhood].,,"Rizzutti, S; Muszkat, M; Campos, C J; National Library of Medicine."
[Long-term monitoring].,,"Hilfiker, P; Mothersill, I W; National Library of Medicine."
Gait epilepsy. A case report of gait-induced seizures.,"Iriarte, J; Sánchez-Carpintero, R; Schlumberger, E; Narbona, J; Viteri, C; et al.","Epilepsia Vol. 42, Iss. 8,  (August 2001): 1087-1090."
Success of ambulatory EEG in children.,"Olson, D M; National Library of Medicine.","Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society Vol. 18, Iss. 2,  (March 2001): 158-161."
Operative results without invasive monitoring in patients with frontal lobe epileptogenic lesions.,"Mariottini, A; Lombroso, C T; DeGirolami, U; Fois, A; Buoni, S; et al.","Epilepsia Vol. 42, Iss. 10,  (October 2001): 1308-1315."
An audit of ambulatory cassette EEG monitoring in children.,"Saravanan, K; Acomb, B; Beirne, M; Appleton, R; National Library of Medicine.","Seizure Vol. 10, Iss. 8,  (December 2001): 579-582."
[The effect of encephalogram bispectral index monitoring during total intravenous anesthesia with propofol in outpatient surgery].,,"Añez, C; Papaceit, J; Sala, J M; Fuentes, A; Rull, M; et al."
Comparison of sevoflurane-nitrous oxide anaesthesia with the conventional intravenous-inhalational technique using bispectral index monitoring.,"Shah, M K; Tan, H M; Wong, K; National Library of Medicine.","Anaesthesia Vol. 56, Iss. 4,  (April 2001): 302-308."
Periadolescent alcohol exposure has lasting effects on adult neurophysiological function in rats,"Slawecki, C J; Betancourt, M; Cole, M; Ehlers, CL.","Developmental Brain Research Vol. 128, Iss. 1,  (May 31, 2001): 63-72."
[Profile of epilepsy in a neurology clinic in Costa Rica].,,"Chaves-Sell, F; Dubuisson-Schonemberg, V; National Library of Medicine."
Sevoflurane titration using bispectral index decreases postoperative vomiting in phase II recovery after ambulatory surgery.,"Nelskylä, K A; Yli-Hankala, A M; Puro, P H; Korttila, K T; National Library of Medicine.","Anesthesia and analgesia Vol. 93, Iss. 5,  (November 2001): 1165-1169."
The effect of bispectral index monitoring on end-tidal gas concentration and recovery duration after outpatient anesthesia.,"Pavlin, D J; Hong, J Y; Freund, P R; Koerschgen, M E; Bower, J O; et al.","Anesthesia and analgesia Vol. 93, Iss. 3,  (September 2001): 613-619."
Changes in EEG power spectra and behavioral states in rats exposed to the acetylcholinesterase inhibitor chlorpyrifos and muscarinic agonist oxotremorine.,"Timofeeva, O A; Gordon, C J; National Library of Medicine.","Brain research Vol. 893, Iss. 1-2,  (March 2, 2001): 165-177."
Reexamination of interictal psychoses based on DSM IV psychosis classification and international epilepsy classification.,"Kanemoto, K; Tsuji, T; Kawasaki, J; National Library of Medicine.","Epilepsia Vol. 42, Iss. 1,  (January 2001): 98-103."
Dentate gyrus and CA1 ensemble activity during spatial reference frame shifts in the presence of absence of visual input,"Gothard, Katalin M; Hoffman, Kari L; Battaglia, Francesco P; McNaughton, Bruce L.","The Journal of Neuroscience Vol. 21, Iss. 18,  (Sep 2001): 7284-7292."
The management of epilepsy.,"Smith, D; Chadwick, D; National Library of Medicine.","Journal of neurology, neurosurgery, and psychiatry Vol. 70 Suppl 2,  (June 2001): II15-II21."
Reexamination of interictal psychoses based on DSM IV psychosis classification and international epilepsy classification,"Kanemoto, Kousuke; Tsuji, Tomokimi; Kawasaki, Jun.","Epilepsia Vol. 42, Iss. 1,  (Jan 2001): 98-103. [Duplicate]"
