Title,Authors,Journal
Mobile Device Applications for the Visualization of Functional Connectivity Networks and EEG Electrodes: iBraiN and iBraiNEEG,"Rojas, Gonzalo M; Fuentes, Jorge A; Gálvez, Marcelo.","Frontiers in Neuroinformatics; Lausanne (Oct 19, 2016)."
Electrocortical activity distinguishes between uphill and level walking in humans,"Bradford, J. Cortney; Lukos, Jamie R; Ferris, Daniel P.","Journal of Neurophysiology Vol. 115, Iss. 2,  (Feb 1, 2016): 958-966."
Mobile Brain/Body Imaging (MoBI) of Physical Interaction with Dynamically Moving Objects,"Jungnickel, Evelyn; Gramann, Klaus.","Frontiers in Human Neuroscience; Lausanne (Jun 27, 2016)."
Concept of an upright wearable positron emission tomography imager in humans,"Bauer, Christopher E; Julie Brefczynski‐Lewis; Marano, Gary; Mary‐Beth Mandich; Stolin, Alexander; et al.","Brain and Behavior; Los Angeles Vol. 6, Iss. 9,  (Sep 2016)."
Directed Functional Connectivity in Fronto-Centroparietal Circuit Correlates With Motor Adaptation in Gait Training,"Youssofzadeh, Vahab; Zanotto, Damiano; Wong-Lin, KongFatt; Agrawal, Sunil K; Prasad, Girijesh.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 24, Iss. 11,  (2016): 1265-1275."
Brain oscillations track the formation of episodic memories in the real world,"Griffiths, Benjamin; Mazaheri, Ali; Debener, Stefan; Hanslmayr, Simon.","NeuroImage Vol. 143,  (December 2016): 256-266."
Mobile Brain/Body Imaging (MoBI) of Physical Interaction with Dynamically Moving Objects.,"Jungnickel, Evelyn; Gramann, Klaus; National Library of Medicine.","Frontiers in human neuroscience Vol. 10,  (2016): 306. [Duplicate]"
Understanding Minds in Real-World Environments: Toward a Mobile Cognition Approach.,"Ladouce, Simon; Donaldson, David I; Dudchenko, Paul A; Ietswaart, Magdalena; National Library of Medicine.","Frontiers in human neuroscience Vol. 10,  (2016): 694."
Mobile brain/body imaging (MoBI) of physical interaction with dynamically moving objects,"Jungnickel, Evelyn; Gramann, Klaus.","Frontiers in Human Neuroscience Vol. 10,  (Jun 27, 2016). [Duplicate]"
The norepinephrine reuptake inhibitor reboxetine is more potent in treating murine narcoleptic episodes than the serotonin reuptake inhibitor escitalopram,"Schmidt, Christian; Leibiger, Judith; Fendt, Markus.","Behavioural Brain Research Vol. 308,  (Jul 15, 2016): 205-210."
Control of an Ambulatory Exoskeleton with a Brain-Machine Interface for Spinal Cord Injury Gait Rehabilitation.,"López-Larraz, Eduardo; Trincado-Alonso, Fernando; Rajasekaran, Vijaykumar; Pérez-Nombela, Soraya; Del-Ama, Antonio J; et al.","Frontiers in neuroscience Vol. 10,  (2016): 359."
Brain oscillations track the formation of episodic memories in the real world,"Griffiths, Benjamin; Mazaheri, Ali; Debener, Stefan; Hanslmayr, Simon.","NeuroImage Vol. 143,  (Dec 2016): 256-266. [Duplicate]"
Longitudinal study of preterm and full-term infants: High-density EEG analyses of cortical activity in response to visual motion,"Agyei, Seth B; van der Weel, F. R. (Ruud); van der Meer, Audrey L. H.","Neuropsychologia Vol. 84,  (Apr 2016): 89-104."
The integrated ultradian organization of behavior and physiology in mice and the contribution of orexin to the ultradian patterning,"Miyata, Kohei; Kuwaki, Tomoyuki; Ootsuka, Youichirou.","Neuroscience Vol. 334,  (October 2016): 119-133."
Video-ambulatory EEG in a secondary care center: A retrospective evaluation of utility in the diagnosis of epileptic and nonepileptic seizures,"Lawleya, Andrew; Manfredoniaa, Francesco; Cavannab, Andrea E.","Epilepsy & Behavior Vol. 57,  (April 1, 2016): 137-140."
Impact of video-ambulatory electroencephalography on the medical management of epilepsy,"Manfredoniaa, Francesco; Lawleya, Andrew; Cavannab, Andrea E.","Journal of the Neurological Sciences Vol. 365,  (June 15, 2016): 139-142."
Negligible Motion Artifacts in Scalp Electroencephalography (EEG) During Treadmill Walking,"Nathan, Kevin; Contreras-Vidal, Jose L.","Frontiers in Human Neuroscience; Lausanne (Jan 13, 2016)."
The norepinephrine reuptake inhibitor reboxetine is more potent in treating murine narcoleptic episodes than the serotonin reuptake inhibitor escitalopram,"Schmidt, Christian; Leibiger, Judith; Fendt, Markus.","Behavioural Brain Research Vol. 308,  (July 2016): 205-210. [Duplicate]"
