Title,Authors,Journal
Late onset hyperekplexia.,"Hamelin, Sophie; Rohr, Pascale; Kahane, Philippe; Minotti, Lorella; Vercueil, Laurent; et al.","Epileptic disorders : international epilepsy journal with videotape Vol. 6, Iss. 3,  (September 2004): 169-172."
Effect of varying recording cable weight and flexibility on activity and sleep in mice.,"Tang, Xiangdong; Orchard, Stuart M; Liu, Xianling; Sanford, Larry D; National Library of Medicine.","Sleep Vol. 27, Iss. 4,  (June 15, 2004): 803-810."
From spreading depression to spatial cognition.,"Bures, J; Lánský, P; National Library of Medicine.","Physiological research Vol. 53 Suppl 1,  (2004): S177-S185."
Short-term outpatient EEG video with induction in the diagnosis of psychogenic seizures,"Benbadis, S. R; Siegrist, K; Tatum, W. O; Heriaud, L; Anthony, K.","Neurology Vol. 63, Iss. 9,  (Nov 2004): 1728-1730."
Frequency of EEG abnormalities in age-matched siblings of autistic children with abnormal sleep EEG patterns,"Chez, Michael G; Buchanan, Thomas; Aimonovitch, Mary; Mrazek, Susan; Krasne, Valerie; et al.","Epilepsy & Behavior Vol. 5, Iss. 2,  (Apr 2004): 159-162."
Referent configuration of the body: a global factor in the control of multiple skeletal muscles,"St Onge, N; Feldman, A G.","Experimental Brain Research Vol. 155, Iss. 3,  (Apr 2004): 291-300."
EEG in convulsive and nonconvulsive status epilepticus.,"Brenner, Richard P; National Library of Medicine.","Journal of clinical neurophysiology : official publication of the American Electroencephalographic Society Vol. 21, Iss. 5,  (2004 Sep-Oct): 319-331."
Does the use of electroencephalographic bispectral index or auditory evoked potential index monitoring facilitate recovery after desflurane anesthesia in the ambulatory setting?,"White, Paul F; Ma, Hong; Tang, Jun; Wender, Ronald H; Sloninsky, Alexander; et al.","Anesthesiology Vol. 100, Iss. 4,  (April 2004): 811-817."
Frequency of EEG abnormalities in age-matched siblings of autistic children with abnormal sleep EEG patterns.,"Chez, Michael G; Buchanan, Thomas; Aimonovitch, Mary; Mrazek, Susan; Krasne, Valerie; et al.","Epilepsy & behavior : E&B Vol. 5, Iss. 2,  (April 2004): 159-162. [Duplicate]"
[EEG and video-EEG explorations in refractory partial epilepsy].,,"Bartolomei, F; Gavaret, M; Badier, J-M; Marquis, P; Chauvel, P; et al."
Fast-tracking (bypassing the PACU) does not reduce nursing workload after ambulatory surgery.,"Song, D; Chung, F; Ronayne, M; Ward, B; Yogendran, S; et al.","British journal of anaesthesia Vol. 93, Iss. 6,  (December 2004): 768-774."
Unconscious learning during surgery with propofol anaesthesia.,"Deeprose, C; Andrade, J; Varma, S; Edwards, N; National Library of Medicine.","British journal of anaesthesia Vol. 92, Iss. 2,  (February 2004): 171-177."
Seizure detection: evaluation of the Reveal algorithm.,"Wilson, Scott B; Scheuer, Mark L; Emerson, Ronald G; Gabor, Andrew J; National Library of Medicine.","Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology Vol. 115, Iss. 10,  (October 2004): 2280-2291."
The pharmacodynamic effects of a lower-lipid emulsion of propofol: a comparison with the standard propofol emulsion.,"Song, Dajun; Hamza, Mohamed; White, Paul F; Klein, Kevin; Recart, Alejandro; et al.","Anesthesia and analgesia Vol. 98, Iss. 3,  (March 2004): 687-91, table of contents."
Cardiac arrhythmias in focal epilepsy: a prospective long-term study,"Rugg-Gunn, Fergus J; Simister, Robert J; Squirrell, Mark; Holdright, Diana R; Duncan, John S.","The Lancet; London Vol. 364, Iss. 9452,  (Dec 18-Dec 31, 2004): 2212-9."
Cefepime-induced non-convulsive status epilepticus in a peritoneal dialysis patient.,"Alpay, Harika; Altun, Ozge; Biyikli, Nese Karaaslan; National Library of Medicine.","Pediatric nephrology (Berlin, Germany) Vol. 19, Iss. 4,  (April 2004): 445-447."
"A case of ""double"" depression under outpatient treatment conditions.","Ros, Leszek Tomasz; National Library of Medicine.","The world journal of biological psychiatry : the official journal of the World Federation of Societies of Biological Psychiatry Vol. 5, Iss. 3,  (July 2004): 161-163."
"Lamotrigine versus valproic acid as first-line monotherapy in newly diagnosed typical absence seizures: an open-label, randomized, parallel-group study.","Coppola, Giangennaro; Auricchio, Gianfranca; Federico, Rosario; Carotenuto, Marco; Pascotto, Antonio; et al.","Epilepsia Vol. 45, Iss. 9,  (September 2004): 1049-1053."
Effects of repeated low doses of MDMA on EEG activity and fluoro-jade B histochemistry.,"Fornai, F; Gesi, M; Lenzi, P; Ferrucci, M; Lazzeri, G; et al.","Annals of the New York Academy of Sciences Vol. 1025,  (October 2004): 181-188."
