Title,Authors,Journal
Adrafinil: Effects on behavior and cognition in aged canines,"Siwak, Christina T; Callahan, Heather; Milgram, Norton W.","Progress in Neuro-Psychopharmacology & Biological Psychiatry Vol. 24, Iss. 5,  (Jul 2000): 709-726."
Effects of intra-accumbens injection of 2-methylthio ATP: A combined open field and electroencephalographic study in rats,"Kittner, Holger; Krügel, Ute; Hoffmann, Eike; Illes, Peter.","Psychopharmacology Vol. 150, Iss. 2,  (Jun 2000): 123-131."
Misdiagnosis of epilepsy: many seizure-like attacks have a cardiovascular cause.,"Zaidi, A; Clough, P; Cooper, P; Scheepers, B; Fitzpatrick, A P; et al.","Journal of the American College of Cardiology Vol. 36, Iss. 1,  (July 2000): 181-184."
Human cortical areas underlying the perception of optic flow: brain imaging studies.,"Greenlee, M W; National Library of Medicine.","International review of neurobiology Vol. 44,  (2000): 269-292."
On the Origin of the Soleus H-Reflex Modulation Pattern During Human Walking and Its Task-Dependent Differences,"Schneider, C; Lavoie, BA; Capaday, C.","Journal of Neurophysiology Vol. 83, Iss. 5,  (May 2000): 2881-2890."
Three-dimensional spatial selectivity of hippocampal neurons during space flight.,"Knierim, J J; McNaughton, B L; Poe, G R; National Library of Medicine.","Nature neuroscience Vol. 3, Iss. 3,  (March 2000): 209-210."
A beta Fibers Mediate Cutaneous Reflexes During Human Walking,"van Wezel, BMH; van Engelen, BGM; Gabreels, FJM; Gabreels-Festen, AAWM; Duysens, J.","Journal of Neurophysiology Vol. 83, Iss. 5,  (May 2000): 2980-2986."
Interactions Between Posture and Locomotion: Motor Patterns in Humans Walking With Bent Posture Versus Erect Posture,"Grasso, R; Zago, M; Lacquaniti, F.","Journal of Neurophysiology Vol. 83, Iss. 1,  (Jan 2000): 288-300."
Effects of bilateral microinjections of ibotenic acid in the thalamic reticular nucleus on delta oscillations and sleep in freely-moving rats.,"Marini, G; Ceccarelli, P; Mancia, M; National Library of Medicine.","Journal of sleep research Vol. 9, Iss. 4,  (December 2000): 359-366."
Additional clinical observations utilizing bispectral analysis.,"Sandler, N A; National Library of Medicine.","Anesthesia progress Vol. 47, Iss. 3,  (2000): 84-86."
Temporal characteristics of delta activity during NREM sleep in depressed outpatients and healthy adults: group and sex effects.,"Armitage, R; Hoffmann, R; Fitch, T; Trivedi, M; Rush, A J; et al.","Sleep Vol. 23, Iss. 5,  (August 1, 2000): 607-617."
Nocturnal sleep quality and circadian blood pressure variation.,"Silva, A P; Moreira, C; Bicho, M; Paiva, T; Clara, J G; et al.","Revista portuguesa de cardiologia : orgao oficial da Sociedade Portuguesa de Cardiologia = Portuguese journal of cardiology : an official journal of the Portuguese Society of Cardiology Vol. 19, Iss. 10,  (October 2000): 991-1005."
The use of bispectral analysis to monitor outpatient sedation.,"Sandler, N A; National Library of Medicine.","Anesthesia progress Vol. 47, Iss. 3,  (2000): 72-83."
Tilt testing in neurocardiogenic syncope: isosorbide versus isoproterenol.,"Hermosillo, A G; Marquez, M F; Jauregui-Renaud, K; Falcon, J C; Casanova, J M; et al.","Acta cardiologica Vol. 55, Iss. 6,  (December 2000): 351-355."
Adrafinil: effects on behavior and cognition in aged canines.,"Siwak, C T; Callahan, H; Milgram, N W; National Library of Medicine.","Progress in neuro-psychopharmacology & biological psychiatry Vol. 24, Iss. 5,  (July 2000): 709-726. [Duplicate]"
[Arrhythmia and repolarization in children with mitral valve prolapse].,,"Wróblewska-Kałuzewska, M; Piórecka-Makuła, A; Tomik, A; National Library of Medicine."
[Epilepsies in an outpatient setting: a study of 150 cases].,,"Cruz-Campos, G A; Baquero-Toledo, M; National Library of Medicine."
Future possibilities in electronic monitoring of physical activity,"Healey, Jennifer.","Research Quarterly for Exercise and Sport, suppl. Special Issue; Washington Vol. 71, Iss. 2,  (Jun 2000): S137-45."
Three-dimensional spatial selectivity of hippocampal neurons during space flight,"Knierim, James J; McNaughton, Bruce L; Poe, Gina R.","Nature Neuroscience; New York Vol. 3, Iss. 3,  (Mar 2000): 209-10. [Duplicate]"
Future possibilities in electronic monitoring of physical activity.,"Healey, J; National Library of Medicine.","Research quarterly for exercise and sport Vol. 71, Iss. 2 Suppl,  (June 2000): S137-S145. [Duplicate]"
Bisulfite-containing propofol: is it a cost-effective alternative to Diprivan for induction of anesthesia?,"Shao, X; Li, H; White, P F; Klein, K W; Kulstad, C; et al.","Anesthesia and analgesia Vol. 91, Iss. 4,  (October 2000): 871-875."
Calcium channel agonists and dystonia in the mouse.,"Jinnah, H A; Sepkuty, J P; Ho, T; Yitta, S; Drew, T; et al.","Movement disorders : official journal of the Movement Disorder Society Vol. 15, Iss. 3,  (May 2000): 542-551."
Epileptogenesis in immature rats following recurrent status epilepticus,"dos Santos, Neide Ferreira; Arida, Ricardo Mario; Filho, Euclides Mauricio Trindade; Priel, Margareth Rose; Cavalheiro, Esper A.","Brain Research Reviews Vol. 32, Iss. 1,  (Apr 2000): 269-276."
The effect of the acute administration of various selective 5-HT receptor antagonists on focal hippocampal seizures in freely-moving rats.,"Watanabe, K; Ashby, C R; Katsumori, H; Minabe, Y; National Library of Medicine.","European journal of pharmacology Vol. 398, Iss. 2,  (June 16, 2000): 239-246."
Relation between hippocampal γ waves and behavioral disturbances induced by phencyclidine and methamphetamine,"Ma, Jingyi; Leung, Lai-Wo Stan.","Behavioural Brain Research Vol. 111, Iss. 1-2,  (Jun 2000): 1-11."
