Title,Authors,Journal
Cerebral processing of painful oesophageal stimulation: a study based on independent component analysis of the EEG,"Drewes, A M; Sami, S A K; Dimcevski, G; Nielsen, K D; Funch-Jensen, P; et al.","Gut; London Vol. 55, Iss. 5,  (May 2006): 619."
Motor-response generation as a source of aging-related behavioural slowing in choice-reaction tasks,"Kolev, Vasil; Falkenstein, Michael; Yordanova, Juliana.","Neurobiology of Aging Vol. 27, Iss. 11,  (Nov 2006): 1719-1730."
The development of visual- and auditory processing in Rett syndrome: An ERP study,"Stauder, Johannes E. A; Smeets, Eric E. J; van Mil, Saskia G. M; Curfs, Leopold G. M.","Brain & Development Vol. 28, Iss. 8,  (Sep 2006): 487-494."
P300-based Stroop study with low probability and target Stroop oddballs: The evidence still favors the response selection hypothesis,"Rosenfeld, J. Peter; Skogsberg, Katieann R.","International Journal of Psychophysiology Vol. 60, Iss. 3,  (Jun 2006): 240-250."
Nicotine Stroop and addiction memory--An ERP study,"Fehr, Thorsten; Wiedenmann, Patrick; Herrmann, Manfred.","International Journal of Psychophysiology Vol. 62, Iss. 2,  (Nov 2006): 224-232."
"Energetical bases of extraversion: Effort, arousal, EEG, and performance","Beauducel, André; Brocke, Burkhard; Leue, Anja.","International Journal of Psychophysiology Vol. 62, Iss. 2,  (Nov 2006): 212-223."
S-transform time-frequency analysis of P300 reveals deficits in individuals diagnosed with alcoholism,"Jones, Kevin A; Porjesz, Bernice; Chorlian, David; Rangaswamy, Madhavi; Kamarajan, Chella; et al.","Clinical Neurophysiology Vol. 117, Iss. 10,  (Oct 2006): 2128-2143."
P300-based detection of concealed autobiographical versus incidentally acquired information in target and non-target paradigms,"Rosenfeld, J. Peter; Biroschak, Julianne R; Furedy, John J.","International Journal of Psychophysiology Vol. 60, Iss. 3,  (Jun 2006): 251-259."
Cognitive inhibition of number/length interference in a Piaget-like task in young adults: Evidence from ERPs and fMRI,"Leroux, Gaelle; Joliot, Marc; Dubal, Stephanie; Mazoyer, Bernard; Tzourio-Mazoyer, Nathalie; et al.","Human Brain Mapping Vol. 27, Iss. 6,  (2006): 498-509."
P300 is attenuated during dissociative episodes,"Kirino, Eiji.","Journal of Nervous and Mental Disease Vol. 194, Iss. 2,  (Feb 2006): 83-90."
The t-CWT: A new ERP detection and quantification method based on the continuous wavelet transform and Student's t-statistics,"Bostanov, Vladimir; Kotchoubey, Boris.","Clinical Neurophysiology Vol. 117, Iss. 12,  (Dec 2006): 2627-2644."
Fast optical imaging of frontal cortex during active and passive oddball tasks,"Low, Kathy A; Leaver, Echo; Kramer, Arthur F; Fabiani, Monica; Gratton, Gabriele.","Psychophysiology Vol. 43, Iss. 2,  (Mar 2006): 127-136."
Phylo- and ontogenetic fears and the expectation of danger: Differences between spider- and flight-phobic subjects in cognitive and physiological responses to disorder-specific stimuli,"Mühlberger, Andreas; Wiedemann, Georg; Herrmann, Martin J; Pauli, Paul.","Journal of Abnormal Psychology Vol. 115, Iss. 3,  (Aug 2006): 580-589."
Cognitive inhibition of number/length interference in a Piaget-like task in young adults: Evidence from ERPs and fMRI,"Leroux, Gaelle; Joliot, Marc; Dubal, Stephanie; Mazoyer, Bernard; Tzourio-Mazoyer, Nathalie; et al.","Human Brain Mapping Vol. 27, Iss. 6,  (2006): 498-509. [Duplicate]"
Bistable perception--Along the processing chain from ambiguous visual input to a stable percept,"Kornmeier, Jürgen; Bach, Michael.","International Journal of Psychophysiology Vol. 62, Iss. 2,  (Nov 2006): 345-349."
P3a from auditory white noise stimuli,"Combs, Lindsey A; Polich, John.","Clinical Neurophysiology Vol. 117, Iss. 5,  (May 2006): 1106-1112."
Event-related brain potentials elicited during word recognition by adult good and poor phonological decoders,"Martin, Frances Heritage; Kaine, Alison; Kirby, Miriam.","Brain and Language Vol. 96, Iss. 1,  (Jan 2006): 1-13."
P300 auditory event-related potentials and neuropsychological study during donepezil treatment in vascular dementia,"Paci, C; Gobbato, R; Carboni, T; Sanguigni, S; Santone, A; et al.","Neurological Sciences Vol. 26, Iss. 6,  (Feb 2006): 435-437."
A P300-based brain-computer interface: Initial tests by ALS patients,"Sellers, Eric W; Donchin, Emanuel.","Clinical Neurophysiology Vol. 117, Iss. 3,  (Mar 2006): 538-548."
Voluntary stimulus production enhances deviance processing in the brain,"Nittono, Hiroshi.","International Journal of Psychophysiology Vol. 59, Iss. 1,  (Jan 2006): 15-21."
Chapter 7 Information-based modeling of event-related brain dynamics,"Onton, Julie; Makeig, Scott.","Progress in Brain Research Vol. 159,  (2006): 99-120."
A cross-sectional examination of age and physical activity on performance and event-related brain potentials in a task switching paradigm,"Hillman, Charles H; Kramer, Arthur F; Belopolsky, Artem V; Smith, Darin P.","International Journal of Psychophysiology Vol. 59, Iss. 1,  (Jan 2006): 30-39."
ERP differences with vs. without concurrent fMRI,"Bregadze, Nino; Lavric, Aureliu.","International Journal of Psychophysiology Vol. 62, Iss. 1,  (Oct 2006): 54-59."
Chapter 8 Emotional and semantic networks in visual word processing: insights from ERP studies,"Kissler, Johanna; Assadollahi, Ramin; Herbert, Cornelia.","Progress in Brain Research Vol. 156,  (2006): 147-183."
Memory recall in arousing situations – An emotional von Restorff effect?,"Wiswede, Daniel; Rüsseler, Jascha; Hasselbach, Simone; Münte, Thomas F.","BMC Neuroscience Vol. 7,  (Jul 24, 2006)."
Electrophysiological correlates of categorization: P300 amplitude as index of target similarity,"Azizian, A; Freitas, A. L; Watson, T. D; Squires, N. K.","Biological Psychology Vol. 71, Iss. 3,  (Mar 2006): 278-288."
"The relationship between fatigue and depression, and event-related potentials in epileptics","Soyuer, Ferhan; Erdoğan, Füsun; Şenol, Vesile; Arman, Fehim.","Epilepsy & Behavior Vol. 8, Iss. 3,  (May 2006): 581-587."
Posterior α activity is not phase-reset by visual stimuli,"Mazaheri, Ali; Jensen, Ole.","PNAS Proceedings of the National Academy of Sciences of the United States of America Vol. 103, Iss. 8,  (Feb 2006): 2948-2952."
Neuropsychology and neuropharmacology of P3a and P3b,"Polich, John; Criado, José R.","International Journal of Psychophysiology Vol. 60, Iss. 2,  (May 2006): 172-185."
A P300 event-related potential brain-computer interface (BCI): The effects of matrix size and inter stimulus interval on performance,"Sellers, Eric W; Krusienski, Dean J; McFarland, Dennis J; Vaughan, Theresa M; Wolpaw, Jonathan R.","Biological Psychology Vol. 73, Iss. 3,  (Oct 2006): 242-252."
A comparison of methods for ERP assessment in a P300-based GKT,"Abootalebi, Vahid; Moradi, Mohammad Hassan; Khalilzadeh, Mohammad Ali.","International Journal of Psychophysiology Vol. 62, Iss. 2,  (Nov 2006): 309-320."
Event-related brain potential in responses to social messages via human faces,"Ogawa, Tokihiro; Morioka, Yousuke; Suzuki, Naoto.","Perceptual and Motor Skills Vol. 102, Iss. 2,  (Apr 2006): 421-429."
P300-based brain computer interface: Reliability and performance in healthy and paralysed participants,"Piccione, F; Giorgi, F; Tonin, P; Priftis, K; Giove, S; et al.","Clinical Neurophysiology Vol. 117, Iss. 3,  (Mar 2006): 531-537."
Sequential neural processes of tactile-visual crossmodal working memory,"Ohara, S; Lenz, F; Zhou, Y-D.","Neuroscience Vol. 139, Iss. 1,  (2006): 299-309."
"Cortical Activity Prior to, and During, Observation and Execution of Sequential Finger Movements","Calmels, Claire; Holmes, Paul; Jarry, Gilbert; Lévèque, Jean-Michel; Hars, Magaly; et al.","Brain Topography Vol. 19, Iss. 1-2,  (Jan 2006 - Mar 2006): 77-88."
Fractionating the Neural Mechanisms of Cognitive Control,"Kopp, Bruno; Tabeling, Sandra; Moschner, Carsten; Wessel, Karl.","Journal of Cognitive Neuroscience Vol. 18, Iss. 6,  (Jun 2006): 949-965."
Electrophysiological analysis of error monitoring in schizophrenia,"Morris, Sarah E; Yee, Cindy M; Nuechterlein, Keith H.","Journal of Abnormal Psychology Vol. 115, Iss. 2,  (May 2006): 239-250."
