Title,Authors,Journal
EEG spectral dynamics during discrimination of auditory and visual targets,"Mazaheri, Ali; Picton, Terence W.","Cognitive Brain Research Vol. 24, Iss. 1,  (Jun 2005): 81-96."
P300 recordings during event-related fMRI: A feasibility study,"Otzenberger, H; Gounot, D; Foucher, J.R.","Cognitive Brain Research Vol. 23, Iss. 2-3,  (May 2005): 306-315."
Event-related potentials in attention-deficit/hyperactivity disorder of the predominantly inattentive type: An investigation of EEG-defined subtypes,"Brown, Christopher R; Clarke, Adam R; Barry, Robert J; McCarthy, Rory; Selikowitz, Mark; et al.","International Journal of Psychophysiology Vol. 58, Iss. 1,  (Oct 2005): 94-107."
Event-related potentials in panic disorder and generalized anxiety disorder,"Hanatani, Takashi; Sumi, Noriaki; Taguchi, Satoki; Fujimoto, Osamu; Nan-No, Hisashige; et al.","Psychiatry and Clinical Neurosciences Vol. 59, Iss. 1,  (Feb 2005): 83-88."
Apallic syndrome is not apallic: Is vegetative state vegetative?,"Kotchoubey, Boris.","Neuropsychological Rehabilitation Vol. 15, Iss. 3-4,  (Jul 2005 - Sep 2005): 333-356."
MEG and TMS combined with EEG for mapping alcohol effects,"Kaehkoenen, Seppo.","Alcohol Vol. 37, Iss. 3,  (Nov 2005): 129-133."
Progression of P300 in a patient with bilateral hippocampal lesions,"Fushimi, Masahito; Matsubuchi, Namiko; Sekine, Atsushi.","Clinical Neurophysiology Vol. 116, Iss. 3,  (Mar 2005): 625-631."
Protocol: Disruption of immediate memory and brain processes: an auditory ERP protocol,"Campbell, Tom; Winkler, Istvan; Kujala, Teija.","Brain Research Protocols Vol. 14, Iss. 2,  (Feb 2005): 77-86."
Antagonism of Neuropeptide YY1 Receptors Does Not Inhibit Ethanol's Effects on Cortical EEG and ERPs in Wistar Rats,"Slawecki, Craig J; Thorsell, Annika; Ehlers, C. L.","Journal of Studies on Alcohol Vol. 66, Iss. 4,  (Jul 2005): 559-566."
Event-related potentials elicited by distractors in an auditory oddball paradigm in schizophrenia,"Kogoj, Aleš; Pirtošek, Zvezdan; Tomori, Martina; Vodušek, David B.","Psychiatry Research Vol. 137, Iss. 1-2,  (Nov 2005): 49-59."
"Visual event-related potentials under different interstimulus intervals in Parkinson's disease: Relation to motor disability, WAIS-R, and regional cerebral blood flow","Li, Mei; Kuroiwa, Yoshiyuki; Wang, Lihong; Kamitani, Toshiaki; Omoto, Shu; et al.","Parkinsonism & Related Disorders Vol. 11, Iss. 4,  (Jun 2005): 209-219."
Error processing and impulsiveness in normals: evidence from event-related potentials,"Ruchsow, Martin; Spitzer, Manfred; Gron, Georg; Grothe, Jo; Kiefer, Markus.","Cognitive Brain Research Vol. 24, Iss. 2,  (Jul 2005): 317-325."
Alzheimer's disease and P300: Review and evaluation of task and modality,"Polich, John; Corey-Bloom, Jody.","Current Alzheimer Research Vol. 2, Iss. 5,  (Dec 2005): 515-525."
EEG spectral dynamics during discrimination of auditory and visual targets,"Mazaheri, Ali; Picton, Terence W.","Cognitive Brain Research Vol. 24, Iss. 1,  (Jun 2005): 81-96. [Duplicate]"
Long-term stability and consistency of EEG event-related (de-)synchronization across different cognitive tasks,"Neuper, Christa; Grabner, Roland H; Fink, Andreas; Neubauer, Aljoscha C.","Clinical Neurophysiology Vol. 116, Iss. 7,  (Jul 2005): 1681-1694."
Selective processing of pain-related word stimuli in subclinical depression as indicated by event-related brain potentials,"Nikendei, Christoph; Dengler, Wilhelm; Wiedemann, Georg; Pauli, Paul.","Biological Psychology Vol. 70, Iss. 1,  (Sep 2005): 52-60."
Four-month-old infants process own mother's voice faster than unfamiliar voices--Electrical signs of sensitization in infant brain,"Purhonen, Maija; Kilpeläinen-Lees, Riitta; Valkonen-Korhonen, Minna; Karhu, Jari; Lehtonen, Johannes.","Cognitive Brain Research Vol. 24, Iss. 3,  (Aug 2005): 627-633."
"Tripartite relationship among P300, clinical features and brain structure in neuroleptic-naive schizophrenia","Hoshino, Ken-Yo; Takeuchi, Satoshi; Jodo, Eiichi; Suzuki, Yoshiaki; Kayama, Yukihiko; et al.","Psychiatry and Clinical Neurosciences Vol. 59, Iss. 4,  (Aug 2005): 410-417."
Brain potentials associated with expected and unexpected good and bad outcomes,"Hajcak, Greg; Holroyd, Clay B; Moser, Jason S; Simons, Robert F.","Psychophysiology Vol. 42, Iss. 2,  (Mar 2005): 161-170."
ERP Correlates of Feedback and Reward Processing in the Presence and Absence of Response Choice,"Yeung, Nick; Holroyd, Clay B; Cohen, Jonathan D.","Cerebral Cortex Vol. 15, Iss. 5,  (May 2005): 535-544."
