Title,Authors,Journal
Ethanol reduces the phase locking of neural activity in human and rodent brain,"Ehlers, Cindy L; Wills, Derek N; Havstad, James.","Brain Research Vol. 1450,  (Apr 2012): 67-79."
Preserved reward outcome processing in ASD as revealed by event-related potentials,"McPartland, James C; Crowley, Michael J; Perszyk, Danielle R; Mukerji, Cora E; Naples, Adam J; et al.","Journal of Neurodevelopmental Disorders Vol. 4, Iss. 1,  (Dec 2012): 1-9."
Identification of spatial and temporal features of EEG,"Jrad, Nisrine; Congedo, Marco.","Neurocomputing Vol. 90,  (Aug 1, 2012): 66-71."
Brain representations of negative numbers,"Parnes, Michael; Berger, Andrea; Tzelgov, Joseph.","Canadian Journal of Experimental Psychology/Revue canadienne de psychologie expérimentale Vol. 66, Iss. 4,  (Dec 2012): 251-258."
Preserved reward outcome processing in ASD as revealed by event-related potentials,"McPartland, James C; Crowley, Michael J; Perszyk, Danielle R; Mukerji, Cora E; Naples, Adam J; et al.","Journal of Neurodevelopmental Disorders Vol. 4, Iss. 1,  (May 31, 2012): 16-16. [Duplicate]"
"Frontal EEG/ERP correlates of attentional processes, cortisol and motivational states in adolescents from lower and higher socioeconomic status","D'angiulli, Amedeo; Van Roon, Patricia Maria; Weinberg, Joanne; Oberlander, Tim; Grunau, Ruth; et al.","Frontiers in Human Neuroscience; Lausanne (Nov 19, 2012)."
Using auditory event-related EEG potentials to assess presence in virtual reality,"Kober, Silvia Erika; Neuper, Christa.","International Journal of Human-Computer Studies Vol. 70, Iss. 9,  (Sep 2012): 577-587."
Asymmetric Cortical Adaptation Effects during Alternating Auditory Stimulation,"Brancucci, Alfredo; Prete, Giulia; Meraglia, Elisa; Alberto di Domenico; Lugli, Victor; et al.","PLoS One; San Francisco Vol. 7, Iss. 3,  (Mar 2012): e34367."
Electrophysiological indices of biased cognitive processing of substance-related cues: A meta-analysis,"Littel, Marianne; Euser, Anja S; Munafò, Marcus R; Franken, Ingmar H. A.","Neuroscience and Biobehavioral Reviews Vol. 36, Iss. 8,  (Sep 2012): 1803-1816."
Brain representations of negative numbers,"Parnes, Michael; Berger, Andrea; Tzelgov, Joseph.","Canadian Journal of Experimental Psychology/Revue canadienne de psychologie expérimentale Vol. 66, Iss. 4,  (Dec 2012): 251-258. [Duplicate]"
Identifying temporal and causal contributions of neural processes underlying the Implicit Association Test (IAT),"Forbes, Chad Edward; Cameron, Katherine A; Grafman, Jordan; Barbey, Aron K; Solomon, Jeffrey; et al.","Frontiers in Human Neuroscience; Lausanne (Nov 30, 2012)."
Within-subject joint independent component analysis of simultaneous fMRI/ERP in an auditory oddball paradigm,"Mangalathu-Arumana, J; Beardsley, S. A; Liebenthal, E.","NeuroImage Vol. 60, Iss. 4,  (May 1, 2012): 2247-2257."
Sex differences in competition-based attentional selection,"Sänger, Jessica; Schneider, Daniel; Beste, Christian; Wascher, Edmund.","Zeitschrift für Psychologie/Journal of Psychology Vol. 220, Iss. 2,  (2012): 90-97."
Weighted phase lag index stability as an artifact resistant measure to detect cognitive EEG activity during locomotion,"Lau, Troy M; Gwin, Joseph T; McDowell, Kaleb G; Ferris, Daniel P.","Journal of NeuroEngineering and Rehabilitation Vol. 9, Iss. 1,  (2012): 47."
Event related potentials elicited by violations of auditory regularities in patients with impaired consciousness,"Faugeras, Frédéric; Rohaut, Benjamin; Weiss, Nicolas; Bekinschtein, Tristan; Galanaud, Damien; et al.","Neuropsychologia Vol. 50, Iss. 3,  (Feb 2012): 403-418."
Face-Evoked Steady-State Visual Potentials: Effects of Presentation Rate and Face Inversion,"Gruss, L Forest; Wieser, Matthias J; Schweinberger, Stefan; Keil, Andreas.","Frontiers in Human Neuroscience; Lausanne (Nov 27, 2012)."
Steady-state evoked potentials to tag specific components of nociceptive cortical processing,"Colon, Elisabeth; Nozaradan, Sylvie; Legrain, Valery; Mouraux, Andre.","NeuroImage Vol. 60, Iss. 1,  (March 2012): 571-581."
