Title,Authors,Journal
EEG-dependent ERP recording: using TMS to increase the incidence of a selected pre-stimulus pattern,"Price, Gregory W.","Brain Research Protocols Vol. 12, Iss. 3,  (Feb 2004): 144-151."
Prognostic Value of Evoked Responses and Event-Related Brain Potentials in Coma,"Wang, Jing Tian; Young, G. Bryan; Connolly, John F.","The Canadian Journal of Neurological Sciences / Le Journal Canadien Des Sciences Neurologiques Vol. 31, Iss. 4,  (Nov 2004): 438-450."
EEG Biofeedback of low beta band components: Frequency-specific effects on variables of attention and event-related brain potentials,"Egner, T; Gruzelier, J. H.","Clinical Neurophysiology Vol. 115, Iss. 1,  (Jan 2004): 131-139."
Linkage and linkage disequilibrium of evoked EEG oscillations with CHRM2 receptor gene polymorphisms: implications for human brain dynamics and cognition,"Jones, Kevin A; Porjesz, Bernice; Almasy, Laura; Bierut, Laura; Goate, Alison; et al.","International Journal of Psychophysiology Vol. 53, Iss. 2,  (Jul 2004): 75-90."
Alpha power dependent light stimulation: Dynamics of event-related (de)synchronization in human electroencephalogram,"Woertz, Michael; Pfurtscheller, Gert; Klimesch, Wolfgang.","Cognitive Brain Research Vol. 20, Iss. 2,  (Jul 2004): 256-260."
Impact of low frequency transcranial magnetic stimulation on event-related brain potentials,"Hansenne, Michel; Laloyaux, Olivier; Mardaga, Solange; Ansseau, Marc.","Biological Psychology Vol. 67, Iss. 3,  (Nov 2004): 331-341."
Charting the maturation of the frontal lobe: An electrophysiological strategy,"Segalowitz, S. J; Davies, Patricia L.","Brain and Cognition Vol. 55, Iss. 1,  (Jun 2004): 116-133."
The NoGo P300 'anteriorization' effect and response inhibition,"Salisbury, Dean F; Griggs, Carlye B; Shenton, Martha E; McCarley, Robert W.","Clinical Neurophysiology Vol. 115, Iss. 7,  (Jul 2004): 1550-1558."
P300 Event-Related Potential Amplitude and Impulsivity in Cocaine-Dependent Subjects,"Moeller, F. Gerard; Barratt, Ernest S; Fischer, Christian J; Dougherty, Donald M; Reilly, Edward L; et al.","Neuropsychobiology Vol. 50, Iss. 2,  (2004): 167-173."
Stability of Source Localization with LORETA of Visual Target Processing,"Herrmann, Martin J; Fallgatter, Andreas J.","Journal of Psychophysiology Vol. 18, Iss. 1,  (2004): 1-12."
Effects of cigarette smoking on cognitive processing,"Asçioğlu, Meral; Dolu, Nazan; Gölgeli, Asuman; Süer, Cem; Özesmi, Çiğdem.","International Journal of Neuroscience Vol. 114, Iss. 3,  (Mar 2004): 381-390."
Preserved auditory cognitive ERPs in severe akinetic mutism: A case report,"Naccache, Lionel; Obadia, Michaël; Crozier, Sophie; Detante, Olivier; Guillerm, Corinne; et al.","Cognitive Brain Research Vol. 19, Iss. 2,  (Apr 2004): 202-205."
Auditory event-related potentials (P300) in the identification of psychogenic nonepileptic seizures,"Wambacq, Ilse; Abubakr, Abuhuziefa.","Epilepsy & Behavior Vol. 5, Iss. 4,  (Aug 2004): 503-508."
EEG power spectra and auditory P300 during free smoking and enforced smoking abstinence,"Teneggi, Vincenzo; Squassante, Lisa; Milleri, Stefano; Polo, Alberto; Lanteri, Paola; et al.","Pharmacology, Biochemistry and Behavior Vol. 77, Iss. 1,  (Jan 2004): 103-109."
Recognition of facial expression and visual P300 in schizophrenic patients: Differences between paranoid type patients and non-paranoid patients,"Ueno, Takefumi; Morita, Kiichiro; Shoji, Yoshihisa; Yamamoto, Masashi; Yamamoto, Hiroko; et al.","Psychiatry and Clinical Neurosciences Vol. 58, Iss. 6,  (Dec 2004): 585-592."
Parsing the late positive complex: Mental chronometry and the ERP components that inhabit the neighborhood of the P300,"Dien, Joseph; Spencer, Kevin M; Donchin, Emanuel.","Psychophysiology Vol. 41, Iss. 5,  (Sep 2004): 665-678."
Two new neurophysiological indices of cocaine craving: Evoked brain potentials and cue modulated startle reflex,"Franken, Ingmar H. A; Hulstijn, Kai P; Stam, Cornelis J; Hendriks, Vincent M; van den Brink, Wim.","Journal of Psychopharmacology Vol. 18, Iss. 4,  (Dec 2004): 544-552."
Processing capacity in children and adolescents with pervasive developmental disorders,"Hoeksma, Marco R; Kemner, Chantal; Verbaten, Marinus N; van Engeland, Herman.","Journal of Autism and Developmental Disorders Vol. 34, Iss. 3,  (Jun 2004): 341-354."
Alpha rhythm of the EEG modulates visual detection performance in humans,"Ergenoglu, Tolgay; Demiralp, Tamer; Bayraktaroglu, Zubeyir; Ergen, Mehmet; Beydagi, Huseyin; et al.","Cognitive Brain Research Vol. 20, Iss. 3,  (Aug 2004): 376-383."
Determining the role of phonology in silent reading using event-related brain potentials,"Newman, Randy Lynn; Connolly, John F.","Cognitive Brain Research Vol. 21, Iss. 1,  (Sep 2004): 94-105."
Habituation of auditory event-related potentials in patients with Behcet's disease,"Kececi, H; Kavak, A; Akyol, M; Degirmenci, Y; Anul, H.","Neurological Sciences Vol. 25, Iss. 5,  (Dec 2004): 257-263."
Visual P300 effects beyond symptoms in concussed college athletes,"Lavoie, Marc E; Dupuis, François; Johnston, Karen M; Leclerc, Suzanne; Lassonde, Maryse.","Journal of Clinical and Experimental Neuropsychology Vol. 26, Iss. 1,  (Feb 2004): 55-73."
Examining the effects of electromagnetic fields emitted by GSM mobile phones on human event-related potentials and performance during an auditory task,"Hamblin, Denise L; Wood, Andrew W; Croft, Rodney J; Stough, Con.","Clinical Neurophysiology Vol. 115, Iss. 1,  (Jan 2004): 171-178."
