Title,Authors,Journal
Impaired information processing speed and attention allocation in multiple sclerosis patients versus controls: A high-density EEG study,"Whelan, R; Lonergan, R; Kiiski, H; Nolan, H; Kinsella, K; et al.","Journal of the Neurological Sciences Vol. 293, Iss. 1-2,  (Jun 15, 2010): 45-50."
Auditory and visual P300 reflecting cognitive improvement in patients with schizophrenia with quetiapine: A pilot study,"Park, E.-Jin; Han, Sang-Ick; Jeon, Yang-Whan.","Progress in Neuro-Psychopharmacology & Biological Psychiatry Vol. 34, Iss. 4,  (May 30, 2010): 674-680."
Spatio-temporal dynamics of olfactory processing in the human brain: an event-related source imaging study,"Lascano, A M; Hummel, T; Lacroix, J-S; Landis, B N; Michel, C M.","Neuroscience Vol. 167, Iss. 3,  (May 19, 2010): 700-708."
"Transmodal comparison of auditory, motor, and visual post-processing with and without intentional short-term memory maintenance","Bender, Stephan; Behringer, Stephanie; Freitag, Christine M; Resch, Franz; Weisbrod, Matthias.","Clinical Neurophysiology Vol. 121, Iss. 12,  (Dec 2010): 2044-2064."
Emotional facilitation effect in the picture–word interference task: An ERP study,"Liu, Baolin; Xin, Shuai; Jin, Zhixing; Hu, Yu; Li, Yang.","Brain and Cognition Vol. 72, Iss. 2,  (Mar 2010): 289-299."
Increased temporal variability of auditory event-related potentials in schizophrenia and Schizotypal Personality Disorder,"Shin, Yong-Wook; Krishnan, Giri; Hetrick, William P; Brenner, Colleen A; Shekhar, Anantha; et al.","Schizophrenia Research Vol. 124, Iss. 1-3,  (Dec 2010): 110-118."
Changes in gamma- and theta-band phase synchronization patterns due to the difficulty of auditory oddball task,"Choi, Jeong Woo; Jung, Ki-Young; Kim, Chi Hyun; Kim, Kyung Hwan.","Neuroscience Letters Vol. 468, Iss. 2,  (Jan 4, 2010): 156-160."
Which physiological components are more suitable for visual ERP based brain–computer interface? A preliminary MEG/EEG study,"Bianchi, Luigi; Sami, Saber; Hillebrand, Arjan; Fawcett, Ian P; Quitadamo, Lucia Rita; et al.","Brain Topography Vol. 23, Iss. 2,  (Jun 2010): 180-185."
Evaluation of spatial validity–invalidity by the P300 component in children and young adults,"Flores, Angélica B; Gómez, Carlos M; Meneres, Susana.","Brain Research Bulletin Vol. 81, Iss. 6,  (Apr 5, 2010): 525-533."
Event-related oscillations versus event-related potentials in a P300 task as biomarkers for alcoholism,"Andrew, Colin; Fein, George.","Alcoholism: Clinical and Experimental Research Vol. 34, Iss. 4,  (Apr 2010): 669-680."
