Title,Authors,Journal
"Event-related brain potentials of spider phobics to disorder-relevant, generally disgust- and fear-inducing pictures","Schienle, Anne; Schäfer, Axel; Naumann, Ewald.","Journal of Psychophysiology Vol. 22, Iss. 1,  (2008): 5-13."
The persistence of attention to emotion: Brain potentials during and after picture presentation,"Hajcak, Greg; Olvet, Doreen M.","Emotion Vol. 8, Iss. 2,  (Apr 2008): 250-255."
Featural and configural face processing differentially modulate ERP components,"Mercure, Evelyne; Dick, Frederic; Johnson, Mark H.","Brain Research Vol. 1239,  (Nov 2008): 162-170."
"Comparison of chemosensory, auditory and visual event-related potential amplitudes","Olofsson, Jonas K; Ericsson, Eva; Nordin, Steven.","Scandinavian Journal of Psychology Vol. 49, Iss. 3,  (Jun 2008): 231-237."
The persistence of attention to emotion: Brain potentials during and after picture presentation,"Hajcak, Greg; Olvet, Doreen M.","Emotion Vol. 8, Iss. 2,  (Apr 2008): 250-255. [Duplicate]"
Developmental differences in error-related ERPs in middle- to late-adolescent males,"Santesso, Diane L; Segalowitz, Sidney J.","Developmental Psychology Vol. 44, Iss. 1,  (Jan 2008): 205-217."
"Event-related brain potentials of spider phobics to disorder-relevant, generally disgust- and fear-inducing pictures","Schienle, Anne; Schäfer, Axel; Naumann, Ewald.","Journal of Psychophysiology Vol. 22, Iss. 1,  (2008): 5-13. [Duplicate]"
The role of event related potentials in evaluation of subclinical cognitive dysfunction in epileptic patients,"Ozmenek, Ozlem Aksoy; Nazliel, B; Leventoğlu, A; Bilir, E.","Acta Neurologica Belgica Vol. 108, Iss. 2,  (Jun 2008): 58-63."
Children's event-related potentials of auditory selective attention vary with their socioeconomic status,"D'Angiulli, Amedeo; Herdman, Anthony; Stapells, David; Hertzman, Clyde.","Neuropsychology Vol. 22, Iss. 3,  (May 2008): 293-300."
The P300 as an electrophysiological probe of alcohol expectancy,"Fishman, Inna; Goldman, Mark S; Donchin, Emanuel.","Experimental and Clinical Psychopharmacology Vol. 16, Iss. 4,  (Aug 2008): 341-356."
Attention orienting effects of hesitations in speech: Evidence from ERPs,"Collard, Philip; Corley, Martin; MacGregor, Lucy J; Donaldson, David I.","Journal of Experimental Psychology: Learning, Memory, and Cognition Vol. 34, Iss. 3,  (May 2008): 696-702."
Event-related brain oscillations (EROs) and event-related potentials (ERP) in emotional face recognition,"Balconi, Michela; Pozzoli, Uberto.","International Journal of Neuroscience Vol. 118, Iss. 10,  (Oct 2008): 1412-1424."
Electroencephalography and event-related potentials as biomarkers of mild cognitive impairment and mild Alzheimer's disease,"Jackson, Colleen E; Snyder, Peter J.","Alzheimer's & Dementia: The Journal of the Alzheimer's Association Vol. 4, Iss. 1, Suppl 1,  (Jan 2008): S137-S143."
"EEG biofeedback as a treatment for substance use disorders: Review, rating of efficacy, and recommendations for further research","Sokhadze, Tato M; Cannon, Rex L; Trudeau, David L.","Applied Psychophysiology and Biofeedback Vol. 33, Iss. 1,  (Mar 2008): 1-28."
"Do N1/MMN, P3a, and RON form a strongly coupled chain reflecting the three stages of auditory distraction?","Horváth, János; Winkler, István; Bendixen, Alexandra.","Biological Psychology Vol. 79, Iss. 2,  (Oct 2008): 139-147."
Simultaneous EEG-fMRI: Perspectives in Psychiatry,"Mulert, Christoph; Pogarell, Oliver; Hegerl, Ulrich.","Clinical EEG and Neuroscience; Wheaton Vol. 39, Iss. 2,  (Apr 2008): 61-64."
