Title,Authors,Journal
Application of Referencing Techniques in EEG-Based Recordings of Contact Heat Evoked Potentials (CHEPS),"Anders, Malte; Anders, Björn; Kreuzer, Matthias; Zinn, Sebastian; Walter, Carmen.","Frontiers in Human Neuroscience; Lausanne (Dec 2, 2020)."
A Cross-Session Dataset for Collaborative Brain-Computer Interfaces Based on Rapid Serial Visual Presentation,"Zheng, Li; Sun, Sen; Zhao, Hongze; Pei, Weihua; Chen, Hongda; et al.","Frontiers in Neuroscience; Lausanne (Oct 22, 2020)."
A Benchmark Dataset for RSVP-Based Brain–Computer Interfaces,"Zhang, Shangen; Wang, Yijun; Zhang, Lijian; Gao, Xiaorong.","Frontiers in Neuroscience; Lausanne (Oct 2, 2020)."
Application of referencing techniques in EEG-based recordings of contact heat evoked potentials (CHEPS),"Anders, Malte; Anders, Björn; Kreuzer, Matthias; Zinn, Sebastian; Walter, Carmen.","Frontiers in Human Neuroscience Vol. 14,  (Dec 2, 2020)."
Pearl and pitfalls in brain functional analysis by event-related potentials: a narrative review by the Italian Psychophysiology and Cognitive Neuroscience Society on methodological limits and clinical reliability—part II,"de, Tommaso Marina; Betti Viviana; Bocci Tommaso; Bolognini Nadia; Di Russo Francesco; et al.","Neurological Sciences; Milano Vol. 41, Iss. 12,  (Dec 2020): 3503-3515."
Total Sleep Deprivation Impairs Lateralization of Spatial Working Memory in Young Men,"Peng, Ziyi; Dai, Cimin; Cai, Xiaoping; Zeng, Lingjing; Li, Jialu; et al.","Frontiers in Neuroscience; Lausanne (Oct 6, 2020)."
Frontal Theta Oscillation as a Mechanism for Implicit Gender Stereotype Control: Electrophysiological Evidence From an Extrinsic Affective Simon Task,"Jia, Lei; Cheng, Mengru; Sung, Billy; Wang, Cheng; Wang, Jun; et al.","Frontiers in Human Neuroscience; Lausanne (Dec 17, 2020)."
Pearl and pitfalls in brain functional analysis by event-related potentials: A narrative review by the Italian Psychophysiology and Cognitive Neuroscience Society on methodological limits and clinical reliability—Part II,"de Tommaso, Marina; Betti, Viviana; Bocci, Tommaso; Bolognini, Nadia; Di Russo, Francesco; et al.","Neurological Sciences Vol. 41, Iss. 12,  (Dec 2020): 3503-3515. [Duplicate]"
A validation of Emotiv EPOC Flex saline for EEG and ERP research,"Williams, Nikolas S; McArthur, Genevieve M; de Wit, Bianca; Ibrahim, George; Badcock, Nicholas A.","PeerJ; San Diego (Aug 11, 2020)."
MMN-Indexed Auditory Change Detection in Major Depressive Disorder,"Bissonnette, Jenna N; Francis, Ashley M; Hull, Krista M; Leckey, Jennifer; Pimer Laura; et al.","Clinical EEG and Neuroscience; Wheaton Vol. 51, Iss. 6,  (Nov 2020): 365-372."
ERP based measures of cognitive workload: A review,"Ghani, Usman; Signal, Nada; Niazi, Imran Khan; Taylor, Denise.","Neuroscience and Biobehavioral Reviews Vol. 118,  (Nov 2020): 18-26."
Global Neural Activities Changes under Human Inhibitory Control Using Translational Scenario.,"Chikara, Rupesh Kumar; Ko, Li-Wei; National Library of Medicine.","Brain sciences Vol. 10, Iss. 9,  (September 16, 2020)."
Role of EEG in measuring cognitive reserve: A rapid review,"Šneidere, Kristı̄ne; Mondini, Sara; Stepens, Ainārs.","Frontiers in Aging Neuroscience Vol. 12,  (Aug 26, 2020)."
Electrophysiological evidence that release from proactive inhibition reflects late semantic processing,"Huang, Yue; Zhao, Jia; Asthana, Manish Kumar; Zuo, Kun; Comfort, William Edgar; et al.","Psychophysiology; Oxford Vol. 57, Iss. 10,  (Oct 2020)."
Distinct neural mechanisms for reading Arabic vs. verbal numbers: An ERP study,"Alice Mado Proverbio; Bianco, Marco; De Benedetto, Francesco.","European Journal of Neuroscience; Chichester Vol. 52, Iss. 11,  (Dec 2020): 4480-4489."
