Title,Authors,Journal
"Glucose and glucoregulatory modulation of memory scanning, event-related potentials and EEG in elderly subjects","Knott, Verner J; Messier, C; Mahoney, C; Gagnon, M.","Neuropsychobiology Vol. 44, Iss. 3,  (Sep 2001): 156-166."
EEG P300 event-related markers of hypnosis,"Jensen, Stacia M; Barabasz, Arreed; Barabasz, Marianne; Warner, Dennis.","American Journal of Clinical Hypnosis Vol. 44, Iss. 2,  (Oct 2001): 127-139."
Multimodal Electroneurophysiological Studies of Systemic Lupus erythematosus,"Khedr, Eman M; Khedr, Tayseer; Farweez, Hassan M; Abdella, Gamal; El Beih, Esam AS.","Neuropsychobiology Vol. 43, Iss. 3,  (2001): 204-212."
Hemodynamic and Electroencephalographic Responses to Illusory Figures: Recording of the Evoked Potentials during Functional MRI,"Kruggel, F; Herrmann, C S; Wiggins, C J; DY von Cramon.","NeuroImage; Amsterdam Vol. 14, Iss. 6,  (Dec 2001): 1327-1336."
Interactions between P300 and passive probe responses differ in different visual cortical areas,"Michalski, Andrzej.","Acta Neurobiologiae Experimentalis Vol. 61, Iss. 2,  (2001): 93-104."
Effects of monaural versus binaural stimulation on P 300 scalp topography in elderly listeners,"Downs, C. Renee; Hymel, Murvin R; Cranford, Jerry L.","Journal of the American Academy of Audiology Vol. 12, Iss. 1,  (Jan 2001): 1-6."
A transient dominance of theta ERP component characterizes passive auditory processing: Evidence from a developmental study,"Kolev, Vasil; Rosso, Osvaldo A; Yordanova, Juliana.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 12, Iss. 13,  (Sep 2001): 2791-2796."
Delta responses and cognitive processing: Single-trial evaluations of human visual P300,"Schürmann, Martin; Başar-Eroglu, Canan; Kolev, Vasil; Başar, Erol.","International Journal of Psychophysiology Vol. 39, Iss. 2-3,  (Jan 2001): 229-239."
Prolonged neurophysiological effects of cumulative wine drinking,"Ilan, Aaron B; Gevins, Alan.","Alcohol Vol. 25, Iss. 3,  (Nov 2001): 137-152."
Electrophysiological signs of reduced prefrontal response control in schizophrenic patients,"Fallgatter, Andreas J; Müller, Thomas J.","Psychiatry Research: Neuroimaging Vol. 107, Iss. 1,  (Jul 2001): 19-28."
