Title,Authors,Journal
Single-trial analysis of oddball event-related potentials in simultaneous EEG-fMRI,"Bénar, Christian-G; Schön, Daniele; Grimault, Stephan; Nazarian, Bruno; Burle, Boris; et al.","Human Brain Mapping Vol. 28, Iss. 7,  (Jul 2007): 602-613."
Entropy changes in brain function,"Rosso, Osvaldo A.","International Journal of Psychophysiology Vol. 64, Iss. 1,  (Apr 2007): 75-80."
Interoceptive sensitivity and emotion processing: An EEG study,"Herbert, Beate M; Pollatos, Olga; Schandry, Rainer.","International Journal of Psychophysiology Vol. 65, Iss. 3,  (Sep 2007): 214-227."
EEG alpha oscillations: The inhibition-timing hypothesis,"Klimesch, Wolfgang; Sauseng, Paul; Hanslmayr, Simon.","Brain Research Reviews Vol. 53, Iss. 1,  (Jan 2007): 63-88."
Predicting coma and other low responsive patients outcome using event-related brain potentials: A meta-analysis,"Daltrozzo, J; Wioland, N; Mutschler, V; Kotchoubey, B.","Clinical Neurophysiology Vol. 118, Iss. 3,  (Mar 2007): 606-614."
Disentangling Attentional Biases and Attentional Deficits in Depression: An Event-Related Potential P300 Analysis,"Ilardi, Stephen S; Atchley, Ruth Ann; Enloe Aubrey; Kwasny, Kristin; Garratt Genevieve.","Cognitive Therapy and Research; New York Vol. 31, Iss. 2,  (Apr 2007): 175-187."
Adaptive control of event integration: Evidence from event-related potentials,"Akyürek, Elkan G; Riddell, Patricia M; Toffanin, Paolo; Hommel, Bernhard.","Psychophysiology Vol. 44, Iss. 3,  (May 2007): 383-391."
"Changes in EEG spectrograms, event-related potentials and event-related desynchronization induced by relative beta training in ADHD children","Kropotov, Jury D; Grin-Yatsenko, Vera A; Ponomarev, Valery A; Chutko, Leonid S; Yakovenko, Elena A; et al.","Journal of Neurotherapy Vol. 11, Iss. 2,  (2007): 3-11."
Event-related oscillations (EROs) and event-related potentials (ERPs) comparison in facial expression recognition,"Balconi, Michela; Pozzoli, Uberto.","Journal of Neuropsychology Vol. 1, Iss. 2,  (Sep 2007): 283-394."
Auditory event-related potentials in Parkinson's disease: Prominent correlation with attention,"Matsui, Hideaki; Nishinaka, Kazuto; Oda, Masaya; Kubori, Tamotsu; Udaka, Fukashi.","Parkinsonism & Related Disorders Vol. 13, Iss. 7,  (Oct 2007): 394-398."
Application of electroencephalography to the study of cognitive and brain functions in schizophrenia,"van der Stelt, Odin; Belger, Aysenil.","Schizophrenia Bulletin Vol. 33, Iss. 4,  (Jul 2007): 955-970."
"Environmental noise-exposed workers: Event-related potentials, neuropsychological and mood assessment","Chiovenda, Paola; Pasqualetti, Patrizio; Zappasodi, Filippo; Ercolani, Matilde; Milazzo, Daniele; et al.","International Journal of Psychophysiology Vol. 65, Iss. 3,  (Sep 2007): 228-237."
P300 is enhanced in responders to vagus nerve stimulation for treatment of major depressive disorder,"Neuhaus, A. H; Luborzewski, A; Rentzsch, J; Brakemeier, E. L; Opgen-Rhein, C; et al.","Journal of Affective Disorders Vol. 100, Iss. 1-3,  (Jun 2007): 123-128."
Disentangling gaze shifts from preparatory ERP effects during spatial attention,"Kennett, Steffan; Van Velzen, José; Eimer, Martin; Driver, Jon.","Psychophysiology Vol. 44, Iss. 1,  (Jan 2007): 69-78."
Conflict and criterion setting in recognition memory,"Curran, Tim; DeBuse, Casey; Leynes, P. Andrew.","Journal of Experimental Psychology: Learning, Memory, and Cognition Vol. 33, Iss. 1,  (Jan 2007): 2-17."
Evidence for the auditory P3a reflecting an automatic process: Elicitation during highly-focused continuous visual attention,"Muller-Gass, Alexandra; Macdonald, Margaret; Schröger, Erich; Sculthorpe, Lauren; Campbell, Kenneth.","Brain Research Vol. 1170,  (Sep 2007): 71-78."
Alpha Phase Reset Contributes to the Generation of ERPs,"Hanslmayr, Simon; Klimesh, Wolfgang; Sauseng, Paul; Gruber, Walter; Doppelmayr, Michael; et al.","Cerebral Cortex Vol. 17, Iss. 1,  (Jan 2007): 1-8."
Interindividual variability in EEG correlates of attention and limits of functional mapping,"Basile, Luis F. H; Anghinah, Renato; Ribeiro, Pedro; Ramos, Renato T; Piedade, Roberto; et al.","International Journal of Psychophysiology Vol. 65, Iss. 3,  (Sep 2007): 238-251."
