Title,Authors,Journal
EEG-Based Neurocognitive Metrics May Predict Simulated and On-Road Driving Performance in Older Drivers,"Rupp, Greg; Berka, Chris; Meghdadi, Amir H; Marija Stevanović Karić; Casillas, Marc; et al.","Frontiers in Human Neuroscience; Lausanne (Jan 15, 2019)."
A Feasibility Study for Validating Robot Actions Using EEG-Based Error-Related Potentials,"Ehrlich, Stefan K; Cheng, Gordon.","International Journal of Social Robotics; Dordrecht Vol. 11, Iss. 2,  (Apr 2019): 271-283."
A feasibility study for validating robot actions using EEG-based error-related potentials,"Ehrlich, Stefan K; Cheng, Gordon.","International Journal of Social Robotics Vol. 11, Iss. 2,  (Apr 1, 2019): 271-283."
The Influence of Subclinical Neck Pain on Neurophysiological and Behavioral Measures of Multisensory Integration,"Karellas, Antonia M; Yielder, Paul; Burkitt, James J; McCracken, Heather S; Murphy, Bernadette A.","Brain Sciences; Basel Vol. 9, Iss. 12,  (2019): 362."
Discriminating Fake From True Brain Injury Using Latency of Left Frontal Neural Responses During Old/New Memory Recognition,"Neal, Jennifer; Strothkamp, Stephanie; Bedingar, Esias; Cordero, Patrick; Wagner, Benjamin; et al.","Frontiers in Neuroscience; Lausanne (Sep 25, 2019)."
Atypical neural variability in carriers of 16p11.2 copy number variants,"Reem Al‐Jawahiri; Jones, Myles; Milne, Elizabeth.","Autism Research; West Hartford Vol. 12, Iss. 9,  (Sep 2019): 1322-1333."
Cognitive neurophysiology: Event-related potentials.,"Helfrich, Randolph F; Knight, Robert T; National Library of Medicine.","Handbook of clinical neurology Vol. 160,  (2019): 543-558."
"Context Dependence Signature, Stimulus Properties and Stimulus Probability as Predictors of ERP Amplitude Variability","Mugruza-Vassallo, Carlos; Potter, Douglas.","Frontiers in Human Neuroscience; Lausanne (Feb 26, 2019)."
Neural and behavioral correlates of attentional bias to cannabis cues among adults with cannabis use disorders,"Ruglass, Lesia M; Shevorykin, Alina; Dambreville, Naomi; Melara, Robert D.","Psychology of Addictive Behaviors Vol. 33, Iss. 1,  (Feb 2019): 69-80."
"Unfold: an integrated toolbox for overlap correction, non-linear modeling, and regression-based EEG analysis","Ehinger, Benedikt V; Dimigen, Olaf.","PeerJ; San Diego (Oct 24, 2019)."
Neural mechanisms of training an auditory event‐related potential task in a brain–computer interface context,"Halder, Sebastian; Leinfelder, Teresa; Schulz, Stefan M; Kübler, Andrea.","Human Brain Mapping; San Antonio Vol. 40, Iss. 8,  (Jun 2019): 2399-2412."
Electrophysiological investigation of associative and non‐associative memory odours,"Pellegrino, Robert; Usik, Katerina; Warr, Jonathan; Hummel, Thomas; Sorokowska, Agnieszka.","Flavour and Fragrance Journal; Chichester Vol. 34, Iss. 3,  (May 2019): 211-216."
The Decision Decoding ToolBOX (DDTBOX) – A Multivariate Pattern Analysis Toolbox for Event-Related Potentials,"Bode, Stefan; Feuerriegel, Daniel; Bennett, Daniel; Alday, Phillip M.","Neuroinformatics; Totowa Vol. 17, Iss. 1,  (Jan 2019): 27-42."
Event-Related Potentials Are Associated With Unexpected Gain and Loss: Using a Gambling Paradigm,"Krause, Daniela; Jobst, Andrea; Langemak, Shari Marie; Keeser, Daniel; Chrobok, Agnieszka I; et al.","Clinical EEG and Neuroscience; Wheaton Vol. 50, Iss. 3,  (May 2019): 154-160."
Pushing attention to one side: Force field adaptation alters neural correlates of orienting and disengagement of spatial attention,"Eva‐Maria Reuter; Mattingley, Jason B; Cunnington, Ross; Riek, Stephan; Carroll, Timothy J.","European Journal of Neuroscience; Chichester Vol. 49, Iss. 1,  (Jan 2019): 120-136."
Challenges of P300 modulation using transcranial alternating current stimulation (tACS),"Popp, Fabian; Dallmer-Zerbe, Isa; Philipsen, Alexandra; Herrmann, Christoph S.","Frontiers in Psychology Vol. 10,  (Mar 5, 2019)."
Audiovisual Multisensory Integration and Evoked Potentials in Young Adults With and Without Attention-Deficit/Hyperactivity Disorder,"McCracken, Heather S; Murphy, Bernadette A; Glazebrook, Cheryl M; Burkitt, James J; Karellas, Antonia M; et al.","Frontiers in Human Neuroscience; Lausanne (Mar 19, 2019)."
P3b amplitude as a signature of cognitive decline in the older population: An EEG study enhanced by Functional Source Separation,"Porcaro, Camillo; Joshua Henk Balsters; Mantini, Dante; Robertson, Ian H; Wenderoth, Nicole.","NeuroImage; Amsterdam Vol. 184,  (Jan 1, 2019): 535-546."
Event-Related Potential Analysis of ADHD and Control Adults During a Sustained Attention Task,"Kaur Simranjit; Singh, Sukhwinder; Arun Priti; Kaur Damanjeet; Bajaj Manoj.","Clinical EEG and Neuroscience; Wheaton Vol. 50, Iss. 6,  (Nov 2019): 389-403."
Brain Vital Signs: Expanding From the Auditory to Visual Modality,"Pawlowski, Gabriela M; Ghosh-Hajra, Sujoy; Fickling, Shaun D; Liu, Careesa C; Song, Xiaowei; et al.","Frontiers in Neuroscience; Lausanne (Jan 18, 2019)."
"It's not me, it's you - Differential neural processing of social and non-social nogo cues in joint action","Peterburs, Jutta; Liepelt, Roman; Voegler, Rolf; Ocklenburg, Sebastian; Straube, Thomas.","Social Neuroscience; Hove Vol. 14, Iss. 1,  (Feb 2019): 114-124."
Two-Year Longitudinal Monitoring of Amnestic Mild Cognitive Impairment Patients with Prodromal Alzheimer’s Disease Using Topographical Biomarkers Derived from Functional Magnetic Resonance Imaging and Electroencephalographic Activity,"Jovicich, Jorge; Babiloni, Claudio; Ferrari, Clarissa; Marizzoni, Moira; Moretti, Davide V; et al.","Journal of Alzheimer's Disease; Amsterdam Vol. 69, Iss. 1,  (2019): 15-35."
