Title,Authors,Journal
"Neuroelectric assessment of HIV: EEG, ERP and viral load","Polich, John; Ilan, Alonn; Poceta, J. Steven; Mitler, Merrill M; Darko, Denis F.","International Journal of Psychophysiology Vol. 38, Iss. 1,  (Oct 2000): 97-108."
Correlations between ERP parameters and intelligence: A reconsideration,"Jaušovec, Norbert; Jaušovec, Ksenija.","Biological Psychology Vol. 55, Iss. 2,  (Dec 2000): 137-154."
Peripheral and central nervous system alterations in hypothyroidism: Electrophysiological findings,"Khedr, Eman M; El Toony, Lobna F; Tarkhan, Mohamed N; Abdella, Gamal.","Neuropsychobiology Vol. 41, Iss. 2,  (Jan 2000): 88-94."
Subchronic hydrocortisone treatment alters auditory evoked potentials in normal subjects,"Ashton, C. Heather; Lunn, Brian; Marsh, V. Richard; Young, Allan H.","Psychopharmacology Vol. 152, Iss. 1,  (Sep 2000): 87-92."
Auditory P300 event related potential in minor ischemic stroke,"Korpelainen, Juha T; Kauhanen, M. L; Tolonen, U; Brusin, E; Mononen, H; et al.","Acta Neurologica Scandinavica Vol. 101, Iss. 3,  (Mar 2000): 202-208."
An event-related potential study of older children with an early history of failure to thrive,"Dykman, Roscoe A; Ackerman, Peggy T; Loizou, Philip C; Casey, Patrick H.","Developmental Neuropsychology Vol. 18, Iss. 2,  (2000): 187-212."
Peripheral and Central Nervous System Alterations in Hypothyroidism: Electrophysiological Findings,"Khedr, Eman M; El Toony, Lobna F; Tarkhan, Mohamed N; Abdella, Gamal.","Neuropsychobiology Vol. 41, Iss. 2,  (2000): 88-94. [Duplicate]"
An electrophyhsiological study of school-aged children with a history of failure to thrive during infancy,"Dykman, Roscoe A; Loizou, Philip C; Ackerman, Peggy T; Casey, Patrick H; McPherson, W. Brian.","Integrative Physiological & Behavioral Science Vol. 35, Iss. 4,  (Oct 2000 - Dec 2000): 284-297."
Event-related brain potentials dissociate visual working memory processes under categorial and identical comparison conditions,"Berti, Stefan; Geissler, Hans-Georg; Lachmann, Thomas; Mecklinger, Axel.","Cognitive Brain Research Vol. 9, Iss. 2,  (Mar 2000): 147-155."
Time adaptive denoising of single trial event-related potentials in the wavelet domain,"Effern, Arndt; Lehnertz, Klaus; Grunwald, Thomas; Fernández, Guillén; David, Peter; et al.","Psychophysiology Vol. 37, Iss. 6,  (Nov 2000): 859-865."
Neural Origins of the P300,"Soltani, Maryam; Knight, Robert T.","Critical Reviews in Neurobiology Vol. 14, Iss. 3-4,  (2000): 199-224."
Alteration of event related potentials in siblings discordant for schizophrenia,"Karoumi, Bouchaïb; Laurent, Annie; Rosenfeld, Frédéric; Rochet, Thierry; Brunon, Anne-Marie; et al.","Schizophrenia Research Vol. 41, Iss. 2,  (Jan 2000): 325-334."
P300 reduction and prolongation with illness duration in schizophrenia,"Mathalon, Daniel H; Ford, Judith M; Rosenbloom, Margaret; Pfefferbaum, Adolf.","Biological Psychiatry Vol. 47, Iss. 5,  (Mar 2000): 413-427."
Multiple time-frequency components account for the complex functional reactivity of P300,"Yordanova, Juliana; Devrim, Muge; Kolev, Vasil; Ademoglu, Ahmet; Demiralp, Tamer.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 11, Iss. 5,  (Apr 2000): 1097-1103."
Comorbidity in ADHD-children: Effects of coexisting conduct disorder or tic disorder on event-related brain potentials in an auditory selective-attention task,"Rothenberger, Aribert; Banaschewski, Tobias; Heinrich, Hartmut; Moll, Gunther H; Schmidt, Martin H; et al.","European Archives of Psychiatry and Clinical Neuroscience Vol. 250, Iss. 2,  (2000): 101-110."
"Performance monitoring in a confusing world: Error-related brain activity, judgments of response accuracy, and types of errors","Scheffers, Marten K; Coles, Michael G. H.","Journal of Experimental Psychology: Human Perception and Performance Vol. 26, Iss. 1,  (Feb 2000): 141-151."
Evaluation of reading comprehension with neuropsychological and event-related brain potentials (ERP) methods,"D'Arcy, Ryan C. N; Connolly, John F; Eskes, Gail A.","Journal of the International Neuropsychological Society Vol. 6, Iss. 5,  (Jul 2000): 556-567."
Effects of small dose of brotizolam on P300,"Hayakawa, Tatsuro; Uchiyama, Makoto; Enomoto, Tetsuro; Nakajima, Tsuneo; Kim, Keiko; et al.","Psychiatry and Clinical Neurosciences Vol. 54, Iss. 3,  (Jun 2000): 319-320."
On the search for the neurophysiological manifestation of recollective experience,"Spencer, Kevin M; Abad, Enrique Vila; Donchin, Emanuel.","Psychophysiology Vol. 37, Iss. 4,  (Jul 2000): 494-506."
Auditory and visual event-related potentials in alcoholics: Abnormalities of components and brain electrical field,"Olbrich, H. M; Maes, H; Gann, H; Hagenbuch, F; Feige, B.","European Archives of Psychiatry and Clinical Neuroscience Vol. 250, Iss. 5,  (2000): 215-220."
The effect of family status and schizotypy on electrophysiologic measures of attention and semantic processing.,"Kimble, M; Lyons, M; O'Donnell, B; Nestor, P; Niznikiewicz, M; et al.","Biological psychiatry Vol. 47, Iss. 5,  (March 1, 2000): 402-412."
Correlations between ERP parameters and intelligence: a reconsideration.,"Jausovec, N; Jausovec, K; National Library of Medicine.","Biological psychology Vol. 55, Iss. 2,  (December 2000): 137-154. [Duplicate]"
