Title,Authors,Journal
Rapid Communication with a “P300” Matrix Speller Using Electrocorticographic Signals (ECoG),"Brunner, Peter; Ritaccio, Anthony L; Emrich, Joseph F; Bischof, Horst; Schalk, Gerwin.","Frontiers in Neuroscience; Lausanne (Feb 7, 2011)."
Identification of ERD using Fuzzy Inference Systems for Brain-Computer Interface,"Dzitac, Ioan; Vesselényi, Tiberiu; Ţarcă, Radu Cătălin.","International Journal of Computers, Communications and Control; Oradea Vol. 6, Iss. 3,  (Sep 2011): 403-417."
How large the sin? A study of the event related potentials elicited by errors of varying magnitude,"Arbel, Yael; Donchin, Emanuel.","Psychophysiology Vol. 48, Iss. 12,  (Dec 2011): 1611-1620."
Electroencephalography in children with and without sensory processing disorders during auditory perception,"Gavin, William J; Dotseth, Alycia; Roush, Kaylea K; Smith, Courtney A; Spain, Hayley D; et al.","American Journal of Occupational Therapy Vol. 65, Iss. 4,  (Jul 2011 - Aug 2011): 370-377."
ERP evidence for the speed of face categorization in the human brain: Disentangling the contribution of low-level visual cues from face perception,"Rossion, Bruno; Caharel, Stephanie.","Vision Research Vol. 51, Iss. 12,  (20110621): 1297-1311."
Simultaneous EEG/fMRI Analysis of the Resonance Phenomena in Steady-State Visual Evoked Responses,"Bayram, Ali; Bayraktaroglu, Zubeyir; Karahan, Esin; Erdogan, Basri; Bilgic, Basar; et al.","Clinical EEG and Neuroscience; Wheaton Vol. 42, Iss. 2,  (Apr 2011): 98-106."
Cognitive event-related potentials: Longitudinal changes in mild cognitive impairment,"Papaliagkas, V. T; Kimiskidis, V. K; Tsolaki, M. N; Anogianakis, G.","Clinical Neurophysiology Vol. 122, Iss. 7,  (Jul 2011): 1322-1326."
Influence of Body Position on Cortical Pain-Related Somatosensory Processing: An ERP Study,"Spironelli, Chiara; Angrilli, Alessandro.","PLoS One; San Francisco Vol. 6, Iss. 9,  (Sep 2011): e24932."
Event‐related potentials increase the discrimination performance of the autonomic‐based concealed information test,"Matsuda, Izumi; Nittono, Hiroshi; Ogawa, Tokihiro.","Psychophysiology Vol. 48, Iss. 12,  (Dec 2011): 1701-1710."
Toward an ERP-driven diagnostic approach for reading impairments,"Korinth, Sebastian; Sommer, Werner; Breznitz, Zvia.","Developmental Neuropsychology Vol. 36, Iss. 7,  (Oct 2011): 944-948."
Effect of intensity accents on the detection of interonset interval variations,"Lai, Yongxiu; Yao, Dezhong.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 22, Iss. 15,  (Oct 26, 2011): 749-752."
Congruency of auditory sounds and visual letters modulates mismatch negativity and P300 event-related potentials,"Andres, Allison J. D; Cardy, Janis E. Oram; Joanisse, Marc F.","International Journal of Psychophysiology Vol. 79, Iss. 2,  (Feb 2011): 137-146."
The P300-based brain–computer interface (BCI): Effects of stimulus rate,"McFarland, Dennis J; Sarnacki, William A; Townsend, George; Vaughan, Theresa; Wolpaw, Jonathan R.","Clinical Neurophysiology Vol. 122, Iss. 4,  (Apr 2011): 731-737."
Frontal late positivity in dental phobia: A study on gender differences,"Schienle, Anne; Köchel, Angelika; Leutgeb, Verena.","Biological Psychology Vol. 88, Iss. 2-3,  (Dec 2011): 263-269."
Acute effects of alcohol on feedback processing and outcome evaluation during risky decision-making: An ERP study,"Euser, Anja S; van Meel, Catharina S; Snelleman, Michelle; Franken, Ingmar H. A.","Psychopharmacology Vol. 217, Iss. 1,  (Sep 2011): 111-125."
N400 solution effect of Chinese character fragments: An orthographic neighborhood size effect,"Wang, Quanhong; Zhang, Jiewei.","Brain Research Bulletin Vol. 86, Iss. 3-4,  (Oct 10, 2011): 179-188."
The N400 and the P300 are not all that independent,"Arbel, Yael; Spencer, Kevin M; Donchin, Emanuel.","Psychophysiology Vol. 48, Iss. 6,  (Jun 2011): 861-875."
High resolution event-related potentials analysis of the arithmetic-operation effect in mental arithmetic,"Muluh, E. T; Vaughan, C. L; John, L. R.","Clinical Neurophysiology Vol. 122, Iss. 3,  (Mar 2011): 518-529."
Empathic responses to others’ gains and losses: An electrophysiological investigation,"Ma, Qingguo; Shen, Qiang; Xu, Qing; Li, Diandian; Shu, Liangchao; et al.","NeuroImage Vol. 54, Iss. 3,  (Feb 1, 2011): 2472-2480."
Deficits in inhibitory control in smokers during a Go/NoGo task: An investigation using event-related brain potentials,"Luijten, Maartje; Littel, Marianne; Franken, Ingmar H. A.","PLoS ONE Vol. 6, Iss. 4,  (Apr 22, 2011)."
Neural markers of automatic and controlled attention during immediate and delayed action,"Armstrong, Graeme A. B; Singhal, Anthony.","Experimental Brain Research Vol. 213, Iss. 1,  (Aug 2011): 35-48."
"The temporal dynamics of processing emotions from vocal, facial, and bodily expressions","Jessen, S; Kotz, S. A.","NeuroImage Vol. 58, Iss. 2,  (Sep 15, 2011): 665-674."
Visual P3 amplitude modulation deficit in schizophrenia is independent of duration of illness,"Neuhaus, Andres H; Hahn, Eric; Hahn, Constanze; Tam Ta, Thi Minh; Opgen-Rhein, Carolin; et al.","Schizophrenia Research Vol. 130, Iss. 1-3,  (Aug 2011): 210-215."
Impaired engagement of the ventral attentional pathway in ADHD,"Helenius, Päivi; Laasonen, Marja; Hokkanen, Laura; Paetau, Ritva; Niemivirta, Markku.","Neuropsychologia Vol. 49, Iss. 7,  (Jun 2011): 1889-1896."
How human electrophysiology informs psychopharmacology: From bottom-up driven processing to top-down control,"Kenemans, J. Leon; Kähkönen, Seppo.","Neuropsychopharmacology Vol. 36, Iss. 1,  (Jan 2011): 26-51."
Insights from Intermittent Binocular Rivalry and EEG,"Pitts, Michael A; Britz, Juliane.","Frontiers in Human Neuroscience; Lausanne (Sep 29, 2011)."
EEG correlates of attentional load during multiple object tracking,"Sternshein, Heather; Agam, Yigal; Sekuler, Robert.","PLoS ONE Vol. 6, Iss. 7,  (Jul 26, 2011)."
