Title,Authors,Journal
Concurrent working memory task decreases the Stroop interference effect as indexed by the decreased theta oscillations,"Zhao, Y; Tang, D; Hu, L; Zhang, L; Hitchman, G; et al.","Neuroscience Vol. 262,  (March 2014): 92-106."
Empathic arousal and social understanding in individuals with autism: evidence from fMRI and ERP measurements,"Fan, Yang-Teng; Chen, Chenyi; Chen, Shih-Chuan; Decety, Jean; Cheng, Yawei.","Social Cognitive and Affective Neuroscience Vol. 9, Iss. 8,  (August 21, 2014): 1203-1213."
Violations of newly-learned predictions elicit two distinct P3 components,"Noyce, Abigail; Sekuler, Robert.","Frontiers in Human Neuroscience; Lausanne (Jun 10, 2014)."
Musicianship facilitates the processing of Western music chords—An ERP and behavioral study,"Virtala, P; Huotilainen, M; Partanen, E; Tervaniemi, M.","Neuropsychologia Vol. 61,  (Aug 2014): 247-258."
Striatal disorders dissociate mechanisms of enhanced and impaired response selection - Evidence from cognitive neurophysiology and computational modelling.,"Beste, Christian; Humphries, Mark; Saft, Carsten; National Library of Medicine.","NeuroImage. Clinical Vol. 4,  (2014): 623-634."
Spatio-temporal correlates of taste processing in the human primary gustatory cortex,"Iannilli, E; Noennig, N; Hummel, T; Schoenfeld, A M.","Neuroscience Vol. 273,  (Jul 2014): 92-99."
Saturation of auditory short-term memory causes a plateau in the sustained anterior negativity event-related potential,"Alunni-Menichini, Kristelle; Guimond, Synthia; Bermudez, Patrick; Nolden, Sophie; Lefebvre, Christine; et al.","Brain Research Vol. 1592,  (Dec 2014): 55-64."
Linking brain electrical signals elicited by current outcomes with future risk decision-making,"Zhang, Dandan; Gu, Ruolei; Broster, Lucas S; Jiang, Yang; Luo, Wenbo; et al.","Frontiers in Behavioral Neuroscience; Lausanne (Mar 18, 2014)."
Influence of long-term Sahaja Yoga meditation practice on emotional processing in the brain: An ERP study,"Reva, N V; Pavlov, S V; Loktev, K V; Korenyok, V V; Aftanas, LI.","Neuroscience Vol. 281,  (Dec 2014): 195-201."
"""...the times they aren't a-changin'..."" rTMS does not affect basic mechanisms of temporal discrimination: A pilot study with ERPs","Giovannelli, F; Ragazzoni, A; Battista, D; Tarantino, V; Del Sordo, E; et al.","Neuroscience Vol. 278,  (Oct 2014): 302-312."
Auditory sensory processing deficits in sensory gating and mismatch negativity-like responses in the social isolation rat model of schizophrenia,"Witten, Louise; Oranje, Bob; Mork, Arne; Steiniger-Brach, Bjorn; Glenthoj, Birte Y; et al.","Behavioural Brain Research Vol. 266,  (Jun 2014): 85-93."
Individual differences in response speed and accuracy are associated to specific brain activities of two interacting systems,"Perri, Rinaldo Livio; Berchicci, Marika; Spinelli, Donatella; Di Russo, Francesco.","Frontiers in Behavioral Neuroscience; Lausanne (Jul 22, 2014)."
Single-trial EEG-informed fMRI reveals spatial dependency of BOLD signal on early and late IC-ERP amplitudes during face recognition,"Wirsich, Jonathan; Benar, Christian; Ranjeva, Jean-Philippe; Descoins, Mederic; Soulier, Elisabeth; et al.","NeuroImage Vol. 100,  (Oct 2014): 325-336."
"EEG signatures of arm isometric exertions in preparation, planning and execution","Nasseroleslami, Bahman; Lakany, Heba; Conway, Bernard A.","NeuroImage Vol. 90,  (April 2014): 1-14."
Both attention and prediction are necessary for adaptive neuronal tuning in sensory processing,"Hsu, Yi-Fang; Hamalainen, Jarmo; Waszak, Florian.","Frontiers in Human Neuroscience; Lausanne (Mar 26, 2014)."
ERPLAB: an open-source toolbox for the analysis of event-related potentials,"Lopez-Calderon, Javier; Luck, Steven J.","Frontiers in Human Neuroscience; Lausanne (Apr 14, 2014)."
Brain fingerprinting classification concealed information test detects US Navy military medical information with P300,"Farwell, Lawrence A; Richardson, Drew C; Richardson, Graham M; Furedy, John J.","Frontiers in Neuroscience; Lausanne (Dec 23, 2014)."
Integration of sensory information precedes the sensation of vection: A combined behavioral and event-related brain potential (ERP) study,"Keshavarz, Behrang; Berti, Stefan.","Behavioural Brain Research Vol. 259,  (Feb 2014): 131-136."
Removing artefacts from TMS-EEG recordings using independent component analysis: Importance for assessing prefrontal and motor cortex network properties,"Rogasch, Nigel C; Thomson, Richard H; Farzan, Faranak; Fitzgibbon, Bernadette M; Bailey, Neil W; et al.","NeuroImage Vol. 101,  (Nov 2014): 425-439."
Emotion perception and electrophysiological correlates in Huntington’s disease,"Croft, R. J; McKernan, F; Gray, M; Churchyard, A; Georgiou-Karistianis, N.","Clinical Neurophysiology Vol. 125, Iss. 8,  (Aug 2014): 1618-1625."
