Title,Authors,Journal
Spatio–Spectral Representation Learning for Electroencephalographic Gait-Pattern Classification,"Goh, Sim Kuan; Abbass, Hussein A; Kay Chen Tan; Al-Mamun, Abdullah; Thakor, Nitish; et al.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 26, Iss. 9,  (2018): 1858-1867."
Multi-Class Sleep Stage Analysis and Adaptive Pattern Recognition,"Procházka, Aleš; Kuchyňka, Jiří; Vyšata, Oldřich; Cejnar, Pavel; Vališ, Martin; et al.","Applied Sciences; Basel Vol. 8, Iss. 5,  (May 2018)."
Wave2Vec: Vectorizing Electroencephalography Bio-Signal for Prediction of Brain Disease,"Kim, Seonho; Kim, Jungjoon; Hong-Woo, Chun.","International Journal of Environmental Research and Public Health; Basel Vol. 15, Iss. 8,  (Aug 2018): 1750."
Group-Level Multivariate Analysis in EasyEEG Toolbox: Examining the Temporal Dynamics Using Topographic Responses,"Yang, Jinbiao; Zhu, Hao; Tian, Xing.","Frontiers in Neuroscience; Lausanne (Jul 17, 2018)."
Toward an Improvement of the Analysis of Neural Coding,"Alegre-Cortés, Javier; Soto-Sánchez, Cristina; Albarracín, Ana L; Farfán, Fernando D; Val-Calvo, Mikel; et al.","Frontiers in Neuroinformatics; Lausanne (Jan 10, 2018)."
Automatic Human Sleep Stage Scoring Using Deep Neural Networks,"Malafeev, Alexander; Laptev, Dmitry; Bauer, Stefan; Omlin, Ximena; Wierzbicka, Aleksandra; et al.","Frontiers in Neuroscience; Lausanne (Nov 6, 2018)."
Comparison of results obtained using brain–computer interface classifiers in a motor imagery recognition task,"Oganesyan, V. V; Agapov, S. N; Bulanov, V. A; Biryukova, E. V.","Neuroscience and Behavioral Physiology Vol. 48, Iss. 9,  (Nov 2018): 1164-1168."
Global Epileptic Seizure Identification With Affinity Propagation Clustering Partition Mutual Information Using Cross-Layer Fully Connected Neural Network,"Wang, Fengqin; Ke, Hengjin.","Frontiers in Human Neuroscience; Lausanne (Oct 2, 2018)."
Exploiting the heightened phase synchrony in patients with neuromuscular disease for the establishment of efficient motor imagery BCIs,"Georgiadis, Kostas; Laskaris, Nikos; Nikolopoulos, Spiros; Kompatsiaris, Ioannis.","Journal of Neuroengineering and Rehabilitation; London Vol. 15,  (2018)."
"A Fast, Open EEG Classification Framework Based on Feature Compression and Channel Ranking","Han, Jiuqi; Zhao, Yuwei; Sun, Hongji; Chen, Jiayun; Ke, Ang; et al.","Frontiers in Neuroscience; Lausanne (Apr 16, 2018)."
A Novel Biomarker of Compensatory Recruitment of Face Emotional Imagery Networks in Autism Spectrum Disorder,"Simões, Marco; Monteiro, Raquel; Andrade, João; Mouga, Susana; França, Felipe; et al.","Frontiers in Neuroscience; Lausanne (Nov 1, 2018)."
Evidence of emotion-antecedent appraisal checks in electroencephalography and facial electromyography,"Coutinho, Eduardo; Gentsch, Kornelia; Jacobien van Peer; Scherer, Klaus R; Schuller, Björn W.","PLoS One; San Francisco Vol. 13, Iss. 1,  (Jan 2018): e0189367."
"A Magnetoencephalographic/Encephalographic (MEG/EEG) Brain-Computer Interface Driver for Interactive iOS Mobile Videogame Applications Utilizing the Hadoop Ecosystem, MongoDB, and Cassandra NoSQL Databases","McClay, Wilbert.","Diseases; Basel Vol. 6, Iss. 4,  (2018): 89."
Unity and diversity in working memory load: Evidence for the separability of the executive functions updating and inhibition using machine learning,"Krumpe, Tanja; Scharinger, Christian; Rosenstiel, Wolfgang; Gerjets, Peter; Spüler, Martin.","Biological Psychology Vol. 139,  (Nov 2018): 163-172."
Identification of memory reactivation during sleep by EEG classification,"Suliman Belal; Cousins, James; El-Deredy, Wael; Parkes, Laura; Schneider, Jules; et al.","NeuroImage; Amsterdam Vol. 176,  (Aug 1, 2018): 203-214."
The Temple University Hospital Seizure Detection Corpus,"Shah, Vinit; von Weltin, Eva; Lopez, Silvia; McHugh, James Riley; Veloso, Lillian; et al.","Frontiers in Neuroinformatics; Lausanne (Nov 14, 2018)."
Using brain connectivity metrics from synchrostates to perform motor imagery classification in EEG-based BCI systems.,"Santamaria, Lorena; James, Christopher; National Library of Medicine.","Healthcare technology letters Vol. 5, Iss. 3,  (June 2018): 88-93."
"A Ternary Hybrid EEG-NIRS Brain-Computer Interface for the Classification of Brain Activation Patterns during Mental Arithmetic, Motor Imagery, and Idle State","Shin, Jaeyoung; Kwon, Jinuk; Im, Chang-Hwan.","Frontiers in Neuroinformatics; Lausanne (Feb 23, 2018)."
The Cybathlon BCI race: Successful longitudinal mutual learning with two tetraplegic users,"Perdikis, Serafeim; Tonin, Luca; Saeedi, Sareh; Schneider, Christoph.","PLoS Biology; San Francisco Vol. 16, Iss. 5,  (May 2018)."
A machine learning framework involving EEG-based functional connectivity to diagnose major depressive disorder (MDD),Wajid Mumtaz; Syed Saad Azhar Ali; Mohd Azhar Mohd Yasin; Aamir Saeed Malik.,"Medical and Biological Engineering and Computing; Heidelberg Vol. 56, Iss. 2,  (Feb 2018): 233-246."
A NOVEL METHOD OF EEG-BASED EMOTION RECOGNITION USING NONLINEAR FEATURES VARIABILITY AND DEMPSTER–SHAFER THEORY,"Morteza Zangeneh Soroush; Maghooli, Keivan; Setarehdan, Seyed Kamaledin; Nasrabadi, Ali Motie.","Biomedical Engineering: Applications, Basis, and Communications; Singapore Vol. 30, Iss. 4,  (Aug 2018)."
Measuring concept semantic relatedness through common spatial pattern feature extraction on EEG signals,"Calvo, Hiram; Paredes, José Luis; Figueroa-Nazuno, Jesús.","Cognitive Systems Research Vol. 50,  (Aug 2018): 36-51."
EEG based emotion classification using “Correlation based subset selection”,"Chakladar, Debashis Das; Chakraborty, Sanjay.","Biologically Inspired Cognitive Architectures Vol. 24,  (Apr 2018): 98-106."
"Determinant characteristics in EEG signal based on bursts amplitude segmentation for predicting pathological outcomes of a premature newborn, with validation using ANN","Yasser Al Hajjar; Abd El Salam Al Hajjar; Daya, Bassam; Chauvet, Pierre.","Analog Integrated Circuits and Signal Processing; New York Vol. 96, Iss. 2,  (2018): 243-251."
Deep Fusion Feature Learning Network for MI-EEG Classification,"Yang, Jun; Yao, Shaowen; Wang, Jin.","IEEE Access; Piscataway Vol. 6,  (2018): 79050-79059."
Convolutional Networks Outperform Linear Decoders in Predicting EMG From Spinal Cord Signals,"Guo, Yi; Gok, Sinan; Sahin, Mesut.","Frontiers in Neuroscience; Lausanne (Oct 17, 2018)."
Emotion Recognition Based on Weighted Fusion Strategy of Multichannel Physiological Signals,"Wei, Wei; Jia, Qingxuan; Feng, Yongli; Chen, Gang.","Computational Intelligence and Neuroscience : CIN; New York Vol. 2018,  (2018)."
Decoding Asynchronous Reaching in Electroencephalography Using Stacked Autoencoders,"Dingyi Pei; Burns, Martin; Rajarathnam Chandramouli; Vinjamuri, Ramana.","IEEE Access; Piscataway Vol. 6,  (2018): 52889-52898."
Emotional Stress State Detection Using Genetic Algorithm-Based Feature Selection on EEG Signals,"Shon, Dongkoo; Im, Kichang; Jeong-Ho, Park; Dong-Sun, Lim; Jang, Byungtae; et al.","International Journal of Environmental Research and Public Health; Basel Vol. 15, Iss. 11,  (2018): 2461."
Classification of Multi-Class BCI Data by Common Spatial Pattern and Fuzzy System,"Nguyen, Thanh; Hettiarachchi, Imali; Khatami, Amin; Gordon-Brown, Lee; Chee Peng Lim; et al.","IEEE Access; Piscataway Vol. 6,  (2018): 27873-27884."
Group-Level Multivariate Analysis in EasyEEG Toolbox: Examining the Temporal Dynamics Using Topographic Responses.,"Yang, Jinbiao; Zhu, Hao; Tian, Xing; National Library of Medicine.","Frontiers in neuroscience Vol. 12,  (2018): 468. [Duplicate]"
Learning Temporal Information for Brain-Computer Interface Using Convolutional Neural Networks,"Sakhavi, Siavash; Guan, Cuntai; Shuicheng Yan.","IEEE Transactions on Neural Networks and Learning Systems; Piscataway Vol. 29, Iss. 11,  (2018): 5619-5629."
Improving Generalization Based on l1-Norm Regularization for EEG-Based Motor Imagery Classification,"Zhao, Yuwei; Han, Jiuqi; Chen, Yushu; Sun, Hongji; Chen, Jiayun; et al.","Frontiers in Neuroscience; Lausanne (May 9, 2018)."
Classification of Pre-Clinical Seizure States Using Scalp EEG Cross-Frequency Coupling Features,"Jacobs, Daniel; Hilton, Trevor; Martin del Campo; Carlen, Peter L; Bardakjian, Berj L.","IEEE Transactions on Biomedical Engineering; New York Vol. 65, Iss. 11,  (2018): 2440-2449."
Permutation Jaccard Distance-Based Hierarchical Clustering to Estimate EEG Network Density Modifications in MCI Subjects,"Mammone, Nadia; Ieracitano, Cosimo; Adeli, Hojjat; Bramanti, Alessia; Morabito, Francesco C.","IEEE Transactions on Neural Networks and Learning Systems; Piscataway Vol. 29, Iss. 10,  (2018): 5122-5135."
A Comparison of Classifiers in a Task Consisting of Classifying Single Visual Event-Related Cortical Potentials in Humans,"Agapov, S N; Bulanov, V A; Zakharov, A V; Sergeeva, M S.",Neuroscience and Behavioral Physiology; New York (Nov 2018): 1-5.
Anytime multipurpose emotion recognition from EEG data using a Liquid State Machine based framework,"Al Zoubi, Obada; Awad, Mariette; Kasabov, Nikola K.","Artificial Intelligence in Medicine Vol. 86,  (Mar 2018): 1-8."
Incorporation of Multiple-Days Information to Improve the Generalization of EEG-Based Emotion Recognition Over Time,"Liu, Shuang; Long, Chen; Guo, Dongyue; Liu, Xiaoya; Sheng, Yue; et al.","Frontiers in Human Neuroscience; Lausanne (Jun 29, 2018)."
Classification of Affective States via EEG and Deep Learning,"Teo, Jason; Lin Hou Chew; Jia Tian Chia; Mountstephens, James.","International Journal of Advanced Computer Science and Applications; West Yorkshire Vol. 9, Iss. 5,  (2018)."
Brain robot interface using artificial neural network,"Buvaneash, D; Stalin John, M R.","IOP Conference Series. Materials Science and Engineering; Bristol Vol. 402, Iss. 1,  (Aug 2018)."
The blessing of Dimensionality: Feature Selection outperforms functional connectivity-based feature transformation to classify ADHD subjects from EEG patterns of phase synchronisation,"Pereda, Ernesto; ⨯ Miguel García-Torres; ⨯ Belén Melián-Batista; Mañas, Soledad; Méndez, Leopoldo; et al.","PLoS One; San Francisco Vol. 13, Iss. 8,  (Aug 2018): e0201660."
