Title,Authors,Journal
Comparison of EEG-Features and Classification Methods for Motor Imagery in Patients with Disorders of Consciousness,"Höller, Yvonne; Bergmann, Jürgen; Thomschewski, Aljoscha; Kronbichler, Martin; Höller, Peter; et al.","PLoS One; San Francisco Vol. 8, Iss. 11,  (Nov 2013): e80479."
A Novel Approach for Lie Detection Based on F-Score and Extreme Learning Machine,"Gao, Junfeng; Wang, Zhao; Yang, Yong; Zhang, Wenjia; Tao, Chunyi; et al.","PLoS One; San Francisco Vol. 8, Iss. 6,  (Jun 2013): e64704."
A general framework to estimate spatial and spatio-spectral filters for EEG signal classification,"Fattahi, Davood; Nasihatkon, Behrooz; Boostani, Reza.","Neurocomputing: An International Journal Vol. 119,  (Nov 7, 2013): 165-174."
"Stages of processing in associative recognition: Evidence from behavior, EEG, and classification","Borst, Jelmer P; Schneider, Darryl W; Walsh, Matthew M; Anderson, John R.","Journal of Cognitive Neuroscience Vol. 25, Iss. 12,  (Dec 2013): 2151-2166."
Pilot Study: The Use of Electroencephalogram to Measure Attentiveness towards Short Training Videos,Paul Alton Nussbaum; Rosalyn Hobson Hargraves.,"International Journal of Advanced Computer Science and Applications; West Yorkshire Vol. 4, Iss. 3,  (2013)."
Single trial decoding of belief decision making from EEG and fMRI data using independent components features,"Douglas, Pamela; Lau, Edward; Anderson, Ariana; Kerr, Wesley; Head, Austin; et al.","Frontiers in Human Neuroscience; Lausanne (Jul 31, 2013)."
Single trial decoding of belief decision making from EEG and fMRI data using independent components features.,"Douglas, Pamela K; Lau, Edward; Anderson, Ariana; Head, Austin; Kerr, Wesley; et al.","Frontiers in human neuroscience Vol. 7,  (2013): 392."
pySPACE—a signal processing and classification environment in Python,"Krell, Mario Michael; Straube, Sirko; Seeland, Anett; Wöhrle, Hendrik; Teiwes, Johannes; et al.","Frontiers in Neuroinformatics; Lausanne (Dec 24, 2013)."
Collaborative Filtering for Brain-Computer Interaction Using Transfer Learning and Active Class Selection,"Wu, Dongrui; Lance, Brent J; Parsons, Thomas D.","PLoS One; San Francisco Vol. 8, Iss. 2,  (Feb 2013): e56624."
On the Applicability of Brain Reading for Predictive Human-Machine Interfaces in Robotics,"Kirchner, Elsa Andrea; Kim, Su Kyoung; Straube, Sirko; Seeland, Anett; Wöhrle, Hendrik; et al.","PLoS One; San Francisco Vol. 8, Iss. 12,  (Dec 2013): e81732."
