Title,Authors,Journal
Subject-independent mental state classification in single trials,"Fazli, Siamac; Popescu, Florin; Danóczy, Márton; Blankertz, Benjamin; Müller, Klaus-Robert; et al.","Neural Networks Vol. 22, Iss. 9,  (Nov 2009): 1305-1312."
Classification of patterns of EEG synchronization for seizure prediction,"Mirowski, Piotr; Madhavan, Deepak; LeCun, Yann; Kuzniecky, Ruben.","Clinical Neurophysiology Vol. 120, Iss. 11,  (Nov 2009): 1927-1940."
EEG-based classification for elbow versus shoulder torque intentions involving stroke subjects,"Zhou, Jie; Yao, Jun; Deng, Jie; Dewald, Julius P.A.","Computers in Biology and Medicine; Oxford Vol. 39, Iss. 5,  (May 2009): 443-52."
Transmission of Facial Expressions of Emotion Co-Evolved with Their Efficient Decoding in the Brain: Behavioral and Brain Evidence,"Schyns, Philippe G; Petro, Lucy S; Smith, Marie L.","PLoS One; San Francisco Vol. 4, Iss. 5,  (May 2009): e5625."
PyMVPA: a unifying approach to the analysis of neuroscientific data,"Hanke, Michael; Halchenko, Yaroslav O; Sederberg, Per B; Olivetti, Emanuele; Fründ, Ingo; et al.","Frontiers in Neuroinformatics; Lausanne (Feb 4, 2009)."
A new supervised learning algorithm for multiple spiking neural networks with application in epilepsy and seizure detection,"Ghosh-Dastidar, Samanwoy; Adeli, Hojjat.","Neural Networks Vol. 22, Iss. 10,  (Dec 2009): 1419-1431."
What's New in Neuroimaging Methods?,"Bandettini, Peter A.","Annals of the New York Academy of Sciences Vol. 1156, Iss. 1,  (Mar 2009): 260-293."
A linear feature space for simultaneous learning of spatio-spectral filters in BCI,"Farquhar, J.","Neural Networks Vol. 22, Iss. 9,  (Nov 2009): 1278-1285."
Improving BCI performance by task-related trial pruning,"Sannelli, Claudia; Braun, Mikio; Müller, Klaus-Robert.","Neural Networks Vol. 22, Iss. 9,  (Nov 2009): 1295-1304."
Single-class SVM and directed transfer function approach to the localization of the region containing epileptic focus,"Swiderski, Bartosz; Osowski, Stanislaw; Cichocki, Andrzej; Rysz, Andrzej.","Neurocomputing: An International Journal Vol. 72, Iss. 7-9,  (Mar 2009): 1575-1583."
An efficient hybrid linear and kernel CSP approach for EEG feature extraction,"Nasihatkon, Behrooz; Boostani, Reza; Jahromi, Mansoor Zolghadri.","Neurocomputing Vol. 73, Iss. 1-3,  (Dec 2009): 432-437."
Model comparison for automatic characterization and classification of average ERPs using visual oddball paradigm,"Merzagora, A. C; Butti, M; Polikar, R; Izzetoglu, M; Bunce, S; et al.","Clinical Neurophysiology Vol. 120, Iss. 2,  (Feb 2009): 264-274."
Neural decoding of auditory event-related potentials—Comparison of statistical-classification methods and characteristics as an EEG analysis method,"Inoue, Yasuyuki; Ogawa, Akitoshi; Arai, Kota; Matsumoto, Hidehiko; Matsuzaki, Naoyuki; et al.","The Japanese Journal of Psychonomic Science Vol. 28, Iss. 1,  (Sep 2009): 44-58."
Spatio-Temporal Dynamics of Human Intention Understanding in Temporo-Parietal Cortex: A Combined EEG/fMRI Repetition Suppression Paradigm,"Ortigue, Stephanie; Thompson, James C; Parasuraman, Raja; Grafton, Scott T.","PLoS One; San Francisco Vol. 4, Iss. 9,  (Sep 2009): e6962."
Subject-independent mental state classification in single trials,"Fazli, Siamac; Popescu, Florin; Danoczy, Marton; Blankertz, Benjamin; Mueller, Klaus-Robert; et al.","Neural Networks Vol. 22, Iss. 9,  (Nov 2009): 1305-1312. [Duplicate]"
Automatic Detection of Spike and Wave Discharges in the EEG of Genetic Absence Epilepsy Rats From Strasbourg,"Van Hese, P; Martens, J-P; Waterschoot, L; Boon, P; Lemahieu, I.","IEEE Transactions on Biomedical Engineering Vol. 56, Iss. 3,  (2009)."
Improving BCI performance by task-related trial pruning,"Sannelli, Claudia; Braun, Mikio; Mueller, Klaus-Robert.","Neural Networks Vol. 22, Iss. 9,  (Nov 2009): 1295-1304. [Duplicate]"
Electroencephalographic monitoring during hypothermia after pediatric cardiac arrest,"Abend, N S; Topjian, A; Ichord, R; Herman, ST; Helfaer, M; et al.","Neurology Vol. 72, Iss. 22,  (Jun 2009): 1931-1940."
A new approach for EEG feature extraction in P300-based lie detection,"Abootalebi, Vahid; Moradi, Mohammad Hassan; Khalilzadeh, Mohammad Ali.","Computer Methods and Programs in Biomedicine Vol. 94, Iss. 1,  (Apr 2009): 48-57."
See what I mean? An ERP study of the effect of background knowledge on novel object processing,"Gratton, Caterina; Evans, Karen M; Federmeier, Kara D.","Memory & Cognition Vol. 37, Iss. 3,  (Apr 2009): 277-291."
Quality of evidence for perceptual decision making is indexed by trial-to-trial variability of the EEG,"Ratcliff, Roger; Philiastides, Marios G; Sajda, Paul.","Proceedings of the National Academy of Sciences, USA Vol. 106, Iss. 16,  (Apr 21, 2009): 6539-6544."
Dynamics of Trimming the Content of Face Representations for Categorization in the Brain: e1000561,"Rijsbergen, Nicola Jvan; Schyns, Philippe G.","PLoS Computational Biology; San Francisco Vol. 5, Iss. 11,  (Nov 2009): e1000561."
Functional representation of living and nonliving domains across the cerebral hemispheres: A combined event-related potential/transcranial magnetic stimulation study,"Fuggetta, Giorgio; Rizzo, Silvia; Pobric, Gorana; Lavidor, Michal; Walsh, Vincent.","Journal of Cognitive Neuroscience Vol. 21, Iss. 2,  (Feb 2009): 403-414."
Classification of schizophrenia with spectro-temporo-spatial MEG patterns in working memory,"Ince, Nuri F; Pellizzer, Giuseppe; Tewfik, Ahmed H; Nelson, Katie; Leuthold, Arthur; et al.","Clinical Neurophysiology Vol. 120, Iss. 6,  (Jun 2009): 1123-1134."
A Genome-Wide Analysis of Array-Based Comparative Genomic Hybridization (CGH) Data to Detect Intra-Species Variations and Evolutionary Relationships,"Mitra, Apratim; Liu, George; Song, Jiuzhou.","PLoS One; San Francisco Vol. 4, Iss. 11,  (Nov 2009): e7978."
Electrophysiological correlates of hypothesis testing,"Li, Fuhong; Cao, Bihua; Lei, Yi; Li, Hong.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 20, Iss. 2,  (Jan 2009): 197-201."
The neural basis of perceptual category learning in human infants,"Grossmann, Tobias; Gliga, Teodora; Johnson, Mark H; Mareschal, Denis.","Journal of Cognitive Neuroscience Vol. 21, Iss. 12,  (Dec 2009): 2276-2286."
A scanning protocol for a sensorimotor rhythm-based brain–computer interface,"Friedrich, Elisabeth V. C; McFarland, Dennis J; Neuper, Christa; Vaughan, Theresa M; Brunner, Peter; et al.","Biological Psychology Vol. 80, Iss. 2,  (Feb 2009): 169-175."
A review on directional information in neural signals for brain-machine interfaces,"Waldert, Stephan; Pistohl, Tobias; Braun, Christoph; Ball, Tonio; Aertsen, Ad; et al.","Journal of Physiology (Paris) Vol. 103, Iss. 3-5,  (Sep 2009): 244-254."
Treating epilepsy via adaptive neurostimulation: a reinforcement learning approach.,"Pineau, Joelle; Guez, Arthur; Vincent, Robert; Panuccio, Gabriella; Avoli, Massimo; et al.","International journal of neural systems Vol. 19, Iss. 4,  (August 2009): 227-240."
Facial expression decoding as a function of emotional meaning status: ERP evidence,"Paulmann, Silke; Pell, Marc D.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 20, Iss. 18,  (Dec 9, 2009): 1603-1608."
Neural decoding using gyral and intrasulcal electrocorticograms,"Yanagisawa, Takufumi; Hirata, Masayuki; Saitoh, Youichi; Kato, Amami; Shibuya, Daisuke; et al.","NeuroImage Vol. 45, Iss. 4,  (May 1, 2009): 1099-1106."
