Title,Authors,Journal
Spectral Transfer Learning Using Information Geometry for a User-Independent Brain-Computer Interface,"Waytowich, Nicholas R; Lawhern, Vernon J; Bohannon, Addison W; Ball, Kenneth R; Lance, Brent J.","Frontiers in Neuroscience; Lausanne (Sep 22, 2016)."
An unsupervised discriminative extreme learning machine and its applications to data clustering,"Peng, Yong; Zheng, Wei-Long; Lu, Bao-Liang.","Neurocomputing: An International Journal Vol. 174, Iss. Part A,  (Jan 22, 2016): 250-264."
Classifying Response Correctness across Different Task Sets: A Machine Learning Approach,"Plewan, Thorsten; Wascher, Edmund; Falkenstein, Michael; Hoffmann, Sven.","PLoS One; San Francisco Vol. 11, Iss. 3,  (Mar 2016): e0152864."
Adaptive Automation Triggered by EEG-Based Mental Workload Index: A Passive Brain-Computer Interface Application in Realistic Air Traffic Control Environment,"Aricò, Pietro; Borghini, Gianluca; Di Flumeri, Gianluca; Colosimo, Alfredo; Bonelli, Stefano; et al.","Frontiers in Human Neuroscience; Lausanne (Oct 26, 2016)."
Discriminative manifold extreme learning machine and applications to image and EEG signal classification,"Peng, Yong; Lu, Bao-Liang.","Neurocomputing: An International Journal Vol. 174, Iss. Part A,  (Jan 22, 2016): 265-277."
A Classification Algorithm for Electroencephalography Signals by Self-Induced Emotional Stimuli,"Iacoviello, Daniela; Petracca, Andrea; Spezialetti, Matteo; Placidi, Giuseppe.","IEEE Transactions on Cybernetics; Piscataway Vol. 46, Iss. 12,  (2016): 3171-3180."
Remembered or Forgotten?—An EEG-Based Computational Prediction Approach,"Sun, Xuyun; Qian, Cunle; Chen, Zhongqin; Wu, Zhaohui; Luo, Benyan; et al.","PLoS One; San Francisco Vol. 11, Iss. 12,  (Dec 2016): e0167497."
Decoding the Locus of Covert Visuospatial Attention from EEG Signals,"Thiery, Thomas; Lajnef, Tarek; Jerbi, Karim; Arguin, Martin; Aubin, Mercedes; et al.","PLoS One; San Francisco Vol. 11, Iss. 8,  (Aug 2016): e0160304."
Decoding Subjective Intensity of Nociceptive Pain from Pre-stimulus and Post-stimulus Brain Activities,"Tu, Yiheng; Tan, Ao; Bai, Yanru; Yeung, Sam Hung; Zhang, Zhiguo.","Frontiers in Computational Neuroscience; Lausanne (Apr 14, 2016)."
An efficient sleep scoring system based on EEG signal using complex-valued machine learning algorithms,"Peker, Musa.","Neurocomputing: An International Journal Vol. 207,  (Sep 26, 2016): 165-177."
Automatic epilepsy detection from EEG introducing a new edge weight method in the complex network,"Supriya, S; Siuly, S; Zhang, Y.","Electronics Letters Vol. 52, Iss. 17,  (August 18, 2016): 1430-1432."
Automatic classification of 6-month-old infants at familial risk for language-based learning disorder using a support vector machine,"Zare, Marzieh; Rezvani, Zahra; Benasich, April A.","Clinical Neurophysiology Vol. 127, Iss. 7,  (Jul 2016): 2695-2703."
Toward automatic detection of brain responses to emotional music through analysis of EEG effective connectivity,"Shahabi, Hossein; Moghimi, Sahar.","Computers in Human Behavior Vol. 58,  (May 2016): 231-239."
The Temple University Hospital EEG Data Corpus,"Obeid, Iyad; Picone, Joseph.","Frontiers in Neuroscience; Lausanne (May 13, 2016)."
CYBERNETIC APPROACH IN IDENTIFICATION OF BRAIN PATTERN VARIATIONS IN AUTISM SPECTRUM DISORDER,"Ghasem Sadeghi Bajestani; Sheikhani, Ali; Mohammad Reza Hashemi Golpayegani; Ashrafzadehi, Farah; Paria Hebrani.","Biomedical Engineering: Applications, Basis, and Communications; Singapore Vol. 28, Iss. 1,  (Feb 2016)."
Target Speaker Detection with Concealed EEG Around the Ear.,"Mirkovic, Bojana; Bleichner, Martin G; De Vos, Maarten; Debener, Stefan; National Library of Medicine.","Frontiers in neuroscience Vol. 10,  (2016): 349."
Spike pattern recognition by supervised classification in low dimensional embedding space,"Zacharaki, Evangelia I; Mporas, Iosif; Garganis, Kyriakos; Megalooikonomou, Vasileios.","Brain Informatics; Heidelberg Vol. 3, Iss. 2,  (Jun 2016): 73-83."
Limbic activity modulation guided by functional magnetic resonance imaging–inspired electroencephalography improves implicit emotion regulation,"Keynan, Jackob N; Meir-Hasson, Yehudit; Gilam, Gadi; Cohen, Avihay; Jackont, Gilan; et al.","Biological Psychiatry Vol. 80, Iss. 6,  (Sep 15, 2016): 490-496."
An Intelligent Man-Machine Interface—Multi-Robot Control Adapted for Task Engagement Based on Single-Trial Detectability of P300,"Kirchner, Elsa A; Kim, Su K; Tabie, Marc; Wöhrle, Hendrik; Maurus, Michael; et al.","Frontiers in Human Neuroscience; Lausanne (Jun 21, 2016)."
Prediction of psychosis using neural oscillations and machine learning in neuroleptic-naïve at-risk patients,"Ramyead, Avinash; Studerus, Erich; Kometer, Michael; Uttinger, Martina; Gschwandtner, Ute; et al.","The World Journal of Biological Psychiatry Vol. 17, Iss. 4,  (May 2016): 285-295."
Random forest to differentiate dementia with Lewy bodies from Alzheimer's disease,"Dauwan, Meenakshi; Jessica J. van der Zande; Edwin van Dellen; Iris E.C. Sommer; Scheltens, Philip; et al.","Alzheimer's & Dementia : Diagnosis, Assessment & Disease Monitoring; Hoboken Vol. 4, Iss. 1,  (2016): 99-106."
Human emotion recognition and analysis in response to audio music using brain signals,"Bhatti, Adnan Mehmood; Majid, Muhammad; Anwar, Syed Muhammad; Khan, Bilal.","Computers in Human Behavior Vol. 65,  (Dec 2016): 267-275."
The Berlin Brain-Computer Interface: Progress Beyond Communication and Control.,"Blankertz, Benjamin; Acqualagna, Laura; Dähne, Sven; Haufe, Stefan; Schultze-Kraft, Matthias; et al.","Frontiers in neuroscience Vol. 10,  (2016): 530."
Multimodal Neural Network for Rapid Serial Visual Presentation Brain Computer Interface,"Manor, Ran; Mishali, Liran; Geva, Amir B.","Frontiers in Computational Neuroscience; Lausanne (Dec 20, 2016)."
Single Trial EEG Patterns for the Prediction of Individual Differences in Fluid Intelligence.,"Qazi, Emad-Ul-Haq; Hussain, Muhammad; Aboalsamh, Hatim; Malik, Aamir Saeed; Amin, Hafeez Ullah; et al.","Frontiers in human neuroscience Vol. 10,  (2016): 687."
Common Bayesian Network for Classification of EEG-Based Multiclass Motor Imagery BCI,"He, Lianghua; Hu, Die; Meng, Wan; Wen, Ying; von Deneen, Karen M; et al.","IEEE Transactions on Systems, Man, and Cybernetics: Systems; New York Vol. 46, Iss. 6,  (2016): 843-854."
Reduction of Pavlovian Bias in Schizophrenia: Enhanced Effects in Clozapine-Administered Patients,"Albrecht, Matthew A; Waltz, James A; Cavanagh, James F; Frank, Michael J; Gold, James M.","PLoS One; San Francisco Vol. 11, Iss. 4,  (Apr 2016): e0152781."
Enhancing perceptrons with contrastive biclusters,"Coelho, A LV; de Franca, F O.","Electronics Letters Vol. 52, Iss. 24,  (November 24, 2016): 1974-1976."
The discovery of processing stages: Extension of Sternberg’s method,"Anderson, John R; Zhang, Qiong; Borst, Jelmer P; Walsh, Matthew M.","Psychological Review Vol. 123, Iss. 5,  (Oct 2016): 481-509."
Decoding intracranial EEG data with multiple kernel learning method,"Schrouff, Jessica; Mourao-Miranda, Janaina; Phillips, Christophe; Parvizi, Josef.","Journal of Neuroscience Methods Vol. 261,  (March 1, 2016): 19-28."
Adaptive automation triggered by EEG-based mental workload index: A passive Brain-Computer Interface application in realistic air traffic control environment,"Aricò, Pietro; Borghini, Gianluca; Di Flumeri, Gianluca; Colosimo, Alfredo; Bonelli, Stefano; et al.","Frontiers in Human Neuroscience Vol. 10,  (Oct 26, 2016). [Duplicate]"
Control of an Ambulatory Exoskeleton with a Brain-Machine Interface for Spinal Cord Injury Gait Rehabilitation.,"López-Larraz, Eduardo; Trincado-Alonso, Fernando; Rajasekaran, Vijaykumar; Pérez-Nombela, Soraya; Del-Ama, Antonio J; et al.","Frontiers in neuroscience Vol. 10,  (2016): 359."
Bedside Evaluation of the Functional Organization of the Auditory Cortex in Patients with Disorders of Consciousness,"Henriques, Julie; Pazart, Lionel; Grigoryeva, Lyudmila; Muzard, Emelyne; Beaussant, Yvan; et al.","PLoS One; San Francisco Vol. 11, Iss. 1,  (Jan 2016): e0146788."
Block design enhances classification of 3D reach targets from electroencephalographic signals,"Sosnik, Ronen; Tadipatri, Vijay Aditya; Tewfik, Ahmed H; Pellizzer, Giuseppe.","Neuroscience Vol. 329,  (August 2016): 201-212."
Analyzing neuroimaging data with subclasses: A shrinkage approach,"Hohne, Johannes; Bartz, Daniel; Hebart, Martin N; Mueller, Klaus-Robert; Blankertz, Benjamin.","NeuroImage Vol. 124,  (January 2016): 740-751."
An Intelligent Man-Machine Interface-Multi-Robot Control Adapted for Task Engagement Based on Single-Trial Detectability of P300.,"Kirchner, Elsa A; Kim, Su K; Tabie, Marc; Wöhrle, Hendrik; Maurus, Michael; et al.","Frontiers in human neuroscience Vol. 10,  (2016): 291. [Duplicate]"
