Title,Authors,Journal
Reorganization of the composition of brain oscillations and their temporal characteristics in opioid dependent patients,"Fingelkurts, Alexander A; Fingelkurts, Andrew A; Kivisaari, Reetta; Autti, Taina; Borisov, Sergei; et al.","Progress in Neuro-Psychopharmacology and Biological Psychiatry Vol. 30, Iss. 8,  (Dec 2006): 1453-1465."
A modified hybrid neural network for pattern recognition and its application to SSW complex in EEG,"Acir, Nurettin.","Neural Computing & Applications Vol. 15, Iss. 1,  (Mar 2006): 49-54."
Analysis of EEG-fMRI data in focal epilepsy based on automated spike classification and Signal Space Projection,"Liston, Adam D; De Munck, Jan C; Hamandi, Khalid; Laufs, Helmut; Ossenblok, Pauly; et al.","NeuroImage Vol. 31, Iss. 3,  (Jul 2006): 1015-1024."
Juvenile myoclonic epilepsy: non-classic electroencephalographical presentation in adult patients,"Baise-Zung, C; Guilhoto, LMFF; Grossmann, R M.","European Journal of Neurology Vol. 13, Iss. 2,  (Feb 2006): 171-175."
Electrophysiological correlates of categorization: P300 amplitude as index of target similarity,"Azizian, A; Freitas, A. L; Watson, T. D; Squires, N. K.","Biological Psychology Vol. 71, Iss. 3,  (Mar 2006): 278-288."
Task-related temporal and topographical changes of cortical activity during ultra-rapid visual categorization,"Kincses, Tamás Zsigmond; Chadaide, Zoltan; Varga, Edina T; Antal, Andrea; Paulus, Walter.","Brain Research Vol. 1112, Iss. 1,  (Sep 2006): 191-200."
Neural Markers of Categorization in 6-Month-Old Infants,"Quinn, Paul C; Westerlund, Alissa; Nelson, Charles A.","Psychological Science Vol. 17, Iss. 1,  (Jan 2006): 59-66."
Mid-frontal EEG alpha asymmetries predict individual differences in one aspect of theory of mind: Mental state decoding,"Sabbagh, Mark A; Flynn, Jessica.","Social Neuroscience Vol. 1, Iss. 3-4,  (Sep 2006 - Dec 2006): 299-308."
Dorsal stream associations with orthographic and phonological processing,"Kinsey, Kristofer; Hansen, Peter C; Chase, Christopher H.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 17, Iss. 3,  (Feb 2006): 335-339."
Event-related brain potentials elicited during word recognition by adult good and poor phonological decoders,"Martin, Frances Heritage; Kaine, Alison; Kirby, Miriam.","Brain and Language Vol. 96, Iss. 1,  (Jan 2006): 1-13."
Facial affect decoding in schizophrenic disorders: A study using event-related potentials,"Herrmann, Martin J; Reif, Andreas; Jabs, Burkhard E; Jacob, Christian; Fallgatter, Andreas J.","Psychiatry Research Vol. 141, Iss. 3,  (Mar 2006): 247-252."
Exploring consciousness in emotional face decoding: An event-related potential analysis,"Balconi, Michela.","Genetic, Social, and General Psychology Monographs Vol. 132, Iss. 2,  (May 2006): 129-150."
