Title,Authors,Journal
The interplay between multisensory integration and perceptual decision making,"Mercier, Manuel R; Cappe, Celine.","NeuroImage; Amsterdam Vol. 222,  (Nov 15, 2020)."
Rehabilitation Treatment of Motor Dysfunction Patients Based on Deep Learning Brain–Computer Interface Technology,"Wang, Huihai; Su, Qinglun; Yan, Zhenzhuang; Lu, Fei; Zhao, Qin; et al.","Frontiers in Neuroscience; Lausanne (Oct 22, 2020)."
A Novel Transfer Support Matrix Machine for Motor Imagery-Based Brain Computer Interface,"Chen, Yan; Hang, Wenlong; Liang, Shuang; Liu, Xuejun; Li, Guanglin; et al.","Frontiers in Neuroscience; Lausanne (Nov 23, 2020)."
An Intelligent EEG Classification Methodology Based on Sparse Representation Enhanced Deep Learning Networks,"Huang, Jing-Shan; Li, Yang; Chen, Bin-Qiang; Lin, Chuang; Yao, Bin.","Frontiers in Neuroscience; Lausanne (Sep 30, 2020)."
Multiclass Classification Based on Combined Motor Imageries,"Lindig-León, Cecilia; Rimbert, Sébastien; Bougrain, Laurent.","Frontiers in Neuroscience; Lausanne (Nov 19, 2020)."
The interplay between multisensory integration and perceptual decision making,"Mercier, Manuel R; Cappe, Celine.","NeuroImage Vol. 222,  (Nov 15, 2020)."
Classification of Depression Through Resting-State Electroencephalogram as a Novel Practice in Psychiatry: Review,"Čukić, Milena; López, Victoria; Pavón, Juan.","Journal of Medical Internet Research; Toronto Vol. 22, Iss. 11,  (Nov 2020)."
Scalp EEG classification using deep Bi-LSTM network for seizure detection,,"Computers in Biology and Medicine; Oxford Vol. 124,  (Sep 2020)."
Converging intracortical signatures of two separated processing timescales in human early auditory cortex,"Baroni, Fabiano; Morillon, Benjamin; Trébuchon, Agnès; Liégeois-Chauvel, Catherine; Olasagasti, Itsaso; et al.","NeuroImage; Amsterdam Vol. 218,  (Sep 2020)."
Person identification from EEG using various machine learning techniques with inter-hemispheric amplitude ratio,"Jayarathne, Isuru; Cohen, Michael; Amarakeerthi, Senaka.","PLoS One; San Francisco Vol. 15, Iss. 9,  (Sep 2020): e0238872."
Expert-level automated sleep staging of long-term scalp electroencephalography recordings using deep learning,"Abou Jaoude, Maurice; Sun, Haoqi; Pellerin, Kyle R; Pavlova, Milena; Sarkis, Rani A; et al.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 43, Iss. 11,  (Nov 2020): 1-12."
Predictive regression modeling with MEG/EEG: From source power to signals and cognitive states,"Sabbagh, David; Ablin, Pierre; Varoquaux, Gaël; Gramfort, Alexandre; Engemann, Denis A.","NeuroImage Vol. 222,  (Nov 15, 2020)."
Predictive regression modeling with MEG/EEG: from source power to signals and cognitive states,"Sabbagh, David; Ablin, Pierre; Varoquaux, Gaël; Gramfort, Alexandre; Engemann, Denis A.","NeuroImage; Amsterdam Vol. 222,  (Nov 15, 2020)."
Machine-learning-based diagnostics of EEG pathology,"Gemein, Lukas A. W; Schirrmeister, Robin T; Chrabąszcz, Patryk; Wilson, Daniel; Boedecker, Joschka; et al.","NeuroImage Vol. 220,  (Oct 15, 2020)."
Decoding the temporal dynamics of covert spatial attention using multivariate EEG analysis: Contributions of raw amplitude and alpha power,"Desantis, Andrea; Chan-Hon-Tong, Adrien; Collins, Thérèse; Hogendoorn, Hinze; Cavanagh, Patrick.","Frontiers in Human Neuroscience Vol. 14,  (Oct 9, 2020)."
Multi-class motor imagery EEG classification using collaborative representation-based semi-supervised extreme learning machine,"She Qingshan; Zou Jie; Luo Zhizeng; Nguyen, Thinh; Li, Rihui; et al.","Medical and Biological Engineering and Computing; Heidelberg Vol. 58, Iss. 9,  (Sep 2020): 2119-2130."
Multi-channel EEG-based emotion recognition via a multi-level features guided capsule network,,"Computers in Biology and Medicine; Oxford Vol. 123,  (Aug 2020)."
Cerebral ischemia detection using artificial intelligence (CIDAI)—A study protocol,"Block, Linda; Ali El‐Merhi; Jaquette Liljencrantz; Naredi, Silvana; Staron, Miroslaw; et al.","Acta Anaesthesiologica Scandinavica; Copenhagen Vol. 64, Iss. 9,  (Oct 2020): 1335-1342."
Machine learning for a combined electroencephalographic anesthesia index to detect awareness under anesthesia,"Tacke, Moritz; Kochs, Eberhard F; Mueller, Marianne; Kramer, Stefan; Jordan, Denis; et al.","PLoS One; San Francisco Vol. 15, Iss. 8,  (Aug 2020): e0238249."
Selecting transferrable neurophysiological features for inter-individual emotion recognition via a shared-subspace feature elimination approach,,"Computers in Biology and Medicine; Oxford Vol. 123,  (Aug 2020)."
Me first: Neural representations of fairness during three-party interactions,"Yoder, Keith J; Decety, Jean.","Neuropsychologia Vol. 147,  (Oct 2020)."
