Title,Authors,Journal
Multiple Kernel Based Region Importance Learning for Neural Classification of Gait States from EEG Signals,"Zhang, Yuhang; Prasad, Saurabh; Kilicarslan, Atilla; Contreras-Vidal, Jose L.","Frontiers in Neuroscience; Lausanne (Apr 3, 2017)."
Classification of EEG Signals Based on Pattern Recognition Approach,"Amin, Hafeez Ullah; Wajid Mumtaz; Ahmad Rauf Subhani; Mohamad Naufal Mohamad Saad; Aamir Saeed Malik.","Frontiers in Computational Neuroscience; Lausanne (Nov 21, 2017)."
Deep learning with convolutional neural networks for EEG decoding and visualization,"Robin Tibor Schirrmeister; Jost, Tobias Springenberg; Lukas Dominique Josef Fiederer; Glasstetter, Martin; Eggensperger, Katharina; et al.","Human Brain Mapping; San Antonio Vol. 38, Iss. 11,  (Nov 2017): 5391-5420."
Electroencephalogram-based decoding cognitive states using convolutional neural network and likelihood ratio based score fusion,"Raheel Zafar; Dass, Sarat C; Aamir Saeed Malik.","PLoS One; San Francisco Vol. 12, Iss. 5,  (May 2017): e0178410."
Single Trial EEG Patterns for the Prediction of Individual Differences in Fluid Intelligence,"Qazi, Emad-ul-Haq; Hussain, Muhammad; Aboalsamh, Hatim; Malik, Aamir Saeed; Amin, Hafeez Ullah; et al.","Frontiers in Human Neuroscience; Lausanne (Jan 20, 2017)."
Motor imagery EEG classification based on kernel hierarchical extreme learning machine,"Duan, Lijuan; Bao, Menghu; Cui, Song; Qiao, Yuanhua; Miao, Jun.","Cognitive Computation Vol. 9, Iss. 6,  (Dec 2017): 758-765."
CSP-TSM: Optimizing the performance of Riemannian tangent space mapping using common spatial pattern for MI-BCI,"Kumar, Shiu; Kabir Mamun; Sharma, Alok.","Computers in Biology and Medicine; Oxford Vol. 91,  (Dec 1, 2017): 231-242."
A Computer-Aided Diagnosis System With EEG Based on the P3b Wave During an Auditory Odd-Ball Task in Schizophrenia,"Santos-Mayo, Lorenzo; San-Jose-Revuelta, Luis M; Arribas, Juan Ignacio.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 2,  (2017): 395-407."
Quantifying and Characterizing Tonic Thermal Pain Across Subjects From EEG Data Using Random Forest Models,"Vijayakumar, Vishal; Case, Michelle; Shirinpour, Sina; He, Bin.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 12,  (2017): 2988-2996."
Bayesian estimation of directed functional coupling from brain recordings,"Benozzo, Danilo; Jylänki, Pasi; Olivetti, Emanuele; Avesani, Paolo; Marcel A J van Gerven.","PLoS One; San Francisco Vol. 12, Iss. 5,  (May 2017): e0177359."
Identification of Anisomerous Motor Imagery EEG Signals Based on Complex Algorithms,"Liu, Rensong; Zhang, Zhiwen; Duan, Feng; Zhou, Xin; Meng, Zixuan.","Computational Intelligence and Neuroscience : CIN; New York Vol. 2017,  (2017)."
Intelligent Models to Predict the Prognosis of Premature Neonates According to Their EEG Signals,"Yasser Al Hajjar; Abd El Salam Ahmad Al Hajjar; Daya, Bassam; Chauvet, Pierre.","International Journal of Biomedical and Clinical Engineering; Hershey Vol. 6, Iss. 1,  (Jan-Jun 2017): 57-66."
Major Depression Detection from EEG Signals Using Kernel Eigen-Filter-Bank Common Spatial Patterns,"Shih-Cheng, Liao; Wu, Chien-Te; Huang, Hao-Chuan; Wei-Teng, Cheng; Yi-Hung, Liu.","Sensors; Basel Vol. 17, Iss. 6,  (2017): 1385."
Visual brain activity patterns classification with simultaneous EEG-fMRI: A multimodal approach,"Rana Fayyaz Ahmad; Aamir Saeed Malik; Kamel, Nidal; Faruque Reza; Amin, Hafeez Ullah; et al.","Technology and Health Care; Amsterdam Vol. 25, Iss. 3,  (2017): 471-485."
EEG-Based Strategies to Detect Motor Imagery for Control and Rehabilitation,"Kai Keng Ang; Guan, Cuntai.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 25, Iss. 4,  (2017): 392-401."
Motor Imagery Classification Based on Bilinear Sub-Manifold Learning of Symmetric Positive-Definite Matrices,"Xie, Xiaofeng; Zhu Liang Yu; Lu, Haiping; Gu, Zhenghui; Li, Yuanqing.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 25, Iss. 6,  (2017): 504-516."
Deep learning with convolutional neural networks for EEG decoding and visualization,"Schirrmeister, Robin Tibor; Springenberg, Jost Tobias; Fiederer, Lukas Dominique Josef; Glasstetter, Martin; Eggensperger, Katharina; et al.","Human Brain Mapping Vol. 38, Iss. 11,  (Nov 2017): 5391-5420. [Duplicate]"
Optimal Feature Selection and Deep Learning Ensembles Method for Emotion Recognition From Human Brain EEG Sensors,"Raja Majid Mehmood; Du, Ruoyu; Hyo Jong Lee.","IEEE Access; Piscataway Vol. 5,  (2017): 14797-14806."
"Passive BCI in Operational Environments: Insights, Recent Advances, and Future Trends","Arico, Pietro; Borghini, Gianluca; Gianluca Di Flumeri; Sciaraffa, Nicolina; Colosimo, Alfredo; et al.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 7,  (2017): 1431-1436."
