Title,Authors,Journal
The world is flat! The world is round?,"Bright, Grant.","Journal of Neurotherapy Vol. 8, Iss. 2,  (2004): 136-137."
Task-related coupling from high- to low-frequency signals among visual cortical areas in human subdural recordings,"Bruns, Andreas; Eckhorn, Reinhard.","International Journal of Psychophysiology Vol. 51, Iss. 2,  (Jan 2004): 97-116."
Tempo dependence of middle- and long-latency auditory responses: Power and phase modulation of the EEG at multiple time-scales,"Snyder, Joel S; Large, Edward W.","Clinical Neurophysiology Vol. 115, Iss. 8,  (Aug 2004): 1885-1895."
Oscillatory events in the human sleep EEG; detection and properties,"Olbrich, E; Achermann, P.","Neurocomputing Vol. 58-60,  (Jun 2004): 129-135."
"Sub-second ""temporal attention"" modulates alpha rhythms. A high-resolution EEG study","Babiloni, Claudio; Miniussi, Carlo; Babiloni, Fabio; Carducci, Filippo; Cincotti, Febo; et al.","Cognitive Brain Research Vol. 19, Iss. 3,  (May 2004): 259-268."
Flexibility in spatial and non-spatial feature grouping: An event-related potentials study,"Nikolaev, Andrey R; van Leeuwen, Cees.","Cognitive Brain Research Vol. 22, Iss. 1,  (Dec 2004): 13-25."
Stable asymmetric interhemispheric theta power in patients with anorexia nervosa during haptic perception even after weight gain: A longitudinal study,"Grunwald, Martin; Weiss, Thomas; Assmann, Bianka; Ettrich, Christine.","Journal of Clinical and Experimental Neuropsychology Vol. 26, Iss. 5,  (Aug 2004): 608-620."
Linkage and linkage disequilibrium of evoked EEG oscillations with CHRM2 receptor gene polymorphisms: implications for human brain dynamics and cognition,"Jones, Kevin A; Porjesz, Bernice; Almasy, Laura; Bierut, Laura; Goate, Alison; et al.","International Journal of Psychophysiology Vol. 53, Iss. 2,  (Jul 2004): 75-90."
Correlated brain stem and cortical evoked responses to auditory tone change,"Galbraith, Gary C; Gutterson, Ryan P; Levy, Dana S; Mussey, Joanna L; Sabatasso, Francesca A; et al.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 15, Iss. 17,  (Dec 2004): 2613-2616."
Induced gamma band responses: An early marker of memory encoding and retrieval,"Gruber, Thomas; Tsivilis, Dimitris; Montaldi, Daniela; Müller, Matthias M.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 15, Iss. 11,  (Aug 2004): 1837-1841."
Cognitive tasks augment gamma EEG power,"Fitzgibbon, S. P; Pope, K. J; Mackenzie, L; Clark, C. R; Willoughby, J. O.","Clinical Neurophysiology Vol. 115, Iss. 8,  (Aug 2004): 1802-1809."
"Origin, structure, and role of background EEG activity. Part 1. Analytic amplitude","Freeman, Walter J.","Clinical Neurophysiology Vol. 115, Iss. 9,  (Sep 2004): 2077-2088."
Enhanced cortical and hippocampal neuronal excitability in mice deficient in the extracellular matrix glycoprotein tenascin-R,"Gurevicius, K; Gureviciene, I; Valjakka, A; Schachner, M; Tanila, H.","Molecular and Cellular Neuroscience Vol. 25, Iss. 3,  (Mar 2004): 515-523."
Auditory on- and off-responses and alpha oscillations in the human EEG,"Işoglu-Alkaç, Ümmühan; Keskindemirci, Gonca; Karamürsel, Sacit.","International Journal of Neuroscience Vol. 114, Iss. 7,  (Jul 2004): 879-906."
Long-term meditators self-induce high-amplitude gamma synchrony during mental practice,"Lutz, Antoine; Greischar, Lawrence L; Rawlings, Nancy B; Ricard, Matthieu; Davidson, Richard J.","Proceedings of the National Academy of Sciences, USA Vol. 101, Iss. 46,  (Nov 16, 2004): 16369-16373."
"Origin, structure, and role of background EEG activity. Part 2. Analytic phase","Freeman, Walter J.","Clinical Neurophysiology Vol. 115, Iss. 9,  (Sep 2004): 2089-2107."
Alpha oscillations as a correlate of trait anxiety,"Knyazev, Gennadij G; Savostyanov, Alexander N; Levin, Evgenij.","International Journal of Psychophysiology Vol. 53, Iss. 2,  (Jul 2004): 147-160."
Short- and Long-Term Effects of Cholinergic Modulation on Gamma Oscillations and Response Synchronization in the Visual Cortex,"Rodriguez, Rosa; Kallenbach, Ulrich; Singer, Wolf; Munk, Matthias HJ.","Journal of Neuroscience Vol. 24, Iss. 46,  (Nov 17, 2004): 10369-10378."
Low levels of sarin affect the EEG in marmoset monkeys: a pilot study,"van Helden, HPM; Vanwersch, RAP; Kuijpers, W C; Trap, H C; Philippens, IHC; et al.","Journal of Applied Toxicology Vol. 24, Iss. 6,  (Dec 2004): 475-483."
"Synchronized Oscillations at alpha and [straight theta, small theta] Frequencies in the Lateral Geniculate Nucleus","Hughes, S W; Loerincz, M; Cope, D W; Blethyn, K L; Kekesi, KA; et al.","Neuron Vol. 42, Iss. 2,  (Apr 2004): 253-268."
Foot equilibrium position controls partition of voluntary command to antagonists during foot oscillations,"Baldissera, F; Cavallari, P; Esposti, R.","Experimental Brain Research Vol. 155, Iss. 3,  (Apr 2004): 274-282."
Coexistence of gamma and high-frequency oscillations in rat medial entorhinal cortex in vitro,"Cunningham, MO; Halliday, David M; Davies, Ceri H; Traub, Roger D; Buhl, The Late Eberhard H; et al.","Journal of Physiology (London) Vol. 559, Iss. 2,  (Sep 1, 2004): 347-353."
High-frequency oscillations and seizure generation in neocortical epilepsy,"Worrell, Greg A; Parish, Landi; Cranstoun, Stephen D; Jonas, Rachel; Baltuch, Gordon; et al.","Brain Vol. 127, Iss. 7,  (Jul 2004): 1496."
Excitability changes in resting forearm muscles during voluntary foot movements depend on hand position: a neural substrate for hand-foot isodirectional coupling,"Borroni, P; Cerri, G; Baldissera, F.","Brain Research Vol. 1022, Iss. 1-2,  (Oct 1, 2004): 117-125."
Learning increases human electroencephalographic coherence during subsequent slow sleep oscillations,"Moelle, Matthias; Marshall, Lisa; Gais, Steffen; Born, Jan.","Proceedings of the National Academy of Sciences, USA Vol. 101, Iss. 38,  (Sep 21, 2004): 13963-13968."
Attentional processes and cognitive performance during expectancy of painful galvanic stimulations: a high-resolution EEG study,"Babiloni, C; Brancucci, A; Arendt-Nielsen, L; Babiloni, F; Capotosto, P; et al.","Behavioural Brain Research Vol. 152, Iss. 1,  (Jun 4, 2004): 137-147."
Detection of synchronized oscillations in the electroencephalogram: An evaluation of methods,"Yeung, Nick; Bogacz, Rafal; Holroyd, Clay B; Cohen, Jonathan D.","Psychophysiology Vol. 41, Iss. 6,  (Nov 2004): 822-832."
The Sleep Slow Oscillation as a Traveling Wave,"Massimini, Marcello; Huber, Reto; Ferrarelli, Fabio; Hill, Sean; Tononi, Giulio.","Journal of Neuroscience Vol. 24, Iss. 31,  (Aug 2004): 6862-6870."
Neural synchrony indexes disordered perception and cognition in schizophrenia,"Spencer, Kevin M; Nestor, Paul G; Perlmutter, Ruth; Niznikiewicz, Margaret A; Klump, Meredith C; et al.","Proceedings of the National Academy of Sciences, USA Vol. 101, Iss. 49,  (Dec 7, 2004): 17288-17293."
"Hippocampal sharp wave bursts coincide with neocortical ""up-state"" transitions","Battaglia, Francesco P; Sutherland, Gary R; Mcnaughton, Bruce L.","Learning & Memory Vol. 11, Iss. 6,  (Nov 2004): 697-704."
