Title,Authors,Journal
Mapping mental calculation systems with electrocorticography,"Ueda, Keisuke; Brown, Erik C; Kojima, Katsuaki; Juhász, Csaba; Asano, Eishi.","Clinical Neurophysiology Vol. 126, Iss. 1,  (Jan 2015): 39-46."
Improving electroencephalographic source localization of epileptogenic zones with time-frequency analysis.,"Cuspineda-Bravo, Elena R; Martínez-Montes, Eduardo; Farach-Fumero, Miguel; Machado-Curbelo, Calixto; National Library of Medicine.","Clinical EEG and neuroscience Vol. 46, Iss. 2,  (April 2015): 153-168."
Motor imagery EEG discrimination using the correlation of wavelet features.,"Hsu, Wei-Yen; National Library of Medicine.","Clinical EEG and neuroscience Vol. 46, Iss. 2,  (April 2015): 94-99."
Multiple linear regression to estimate time-frequency electrophysiological responses in single trials,"Hu, L; Zhang, Z. G; Mouraux, A; Iannetti, G. D.","NeuroImage Vol. 111,  (May 1, 2015): 442-453."
Comparison of different spatial transformations applied to eeg data: A case study of error processing,"Cohen, Michael X.","International Journal of Psychophysiology Vol. 97, Iss. 3,  (Sep 2015): 245-257."
Induced neural beta oscillations predict categorical speech perception abilities,"Bidelman, Gavin M.","Brain and Language Vol. 141,  (Feb 2015): 62-69."
Complex wavelet algorithm for computer-aided diagnosis of Alzheimer's disease,"Torrents-Barrena, J; Lazar, P; Jayapathy, R; Rathnam, M R; Mohandhas, B; et al.","Electronics Letters Vol. 51, Iss. 20,  (October 1, 2015): 1566-1568."
High-frequency EEG activity in epileptic encephalopathy with suppression-burst,"Toda, Yoshihiro; Kobayashi, Katsuhiro; Hayashi, Yumiko; Inoue, Takushi; Oka, Makio; et al.","Brain & Development Vol. 37, Iss. 2,  (Feb 2015): 230-236."
Hemifield-dependent N1 and event-related theta/delta oscillations: An unbiased comparison of surface Laplacian and common EEG reference choices,"Kayser, Jürgen; Tenke, Craig E.","International Journal of Psychophysiology Vol. 97, Iss. 3,  (Sep 2015): 258-270."
Multiple linear regression to estimate time-frequency electrophysiological responses in single trials,"Hu, L; Zhang, Z G; Mouraux, A; Iannetti, G D.","NeuroImage Vol. 111,  (May 2015): 442-453. [Duplicate]"
Distinctive Features of NREM Parasomnia Behaviors in Parkinson’s Disease and Multiple System Atrophy,"Pietro-Luca Ratti; Sierra-Peña, Maria; Manni, Raffaele; Simonetta-Moreau, Marion; Bastin, Julien; et al.","PLoS One; San Francisco Vol. 10, Iss. 3,  (Mar 2015): e0120973."
"Prefrontal, posterior parietal and sensorimotor network activity underlying speed control during walking","Bulea, Thomas C; Kim, Jonghyun; Damiano, Diane L; Stanley, Christopher J; Park, Hyung-Soon.","Frontiers in Human Neuroscience; Lausanne (May 12, 2015)."
Induced neural beta oscillations predict categorical speech perception abilities,"Bidelman, Gavin M.","Brain and Language Vol. 141,  (Feb 2015): 62-69. [Duplicate]"
Sensorimotor event-related desynchronization represents the excitability of human spinal motoneurons,"Takemi, M; Masakado, Y; Liu, M; Ushiba, J.","Neuroscience Vol. 297,  (Jun 2015): 58-67."
High-frequency EEG activity in epileptic encephalopathy with suppression-burst,"Toda, Yoshihiro; Kobayashi, Katsuhiro; Hayashi, Yumiko; Inoue, Takushi; Oka, Makio; et al.","Brain & Development Vol. 37, Iss. 2,  (Feb 1, 2015): 230-236. [Duplicate]"
A statistical comparison of EEG time- and time–frequency domain representations of error processing,"Munneke, Gert-Jan; Nap, Tanja S; Schippers, Eveline E; Cohen, Michael X.","Brain Research Vol. 1618,  (Aug 27, 2015): 222-230."
High and low gamma EEG oscillations in central sensorimotor areas are conversely modulated during the human gait cycle,"Seeber, Martin; Scherer, Reinhold; Wagner, Johanna; Solis-Escalante, Teodoro; Mueller-Putz, Gernot R.","NeuroImage Vol. 112,  (May 2015): 318-326."
Representing and decomposing neural potential signals,"Principe, Jose C; Brockmeier, Austin J.","Current Opinion in Neurobiology Vol. 31,  (Apr 2015): 13-17."
High and low gamma EEG oscillations in central sensorimotor areas are conversely modulated during the human gait cycle,"Seeber, Martin; Scherer, Reinhold; Wagner, Johanna; Solis-Escalante, Teodoro; Muller-Putz Gernot R Müller-Putz.","NeuroImage; Amsterdam Vol. 112,  (May 15, 2015): 318-326. [Duplicate]"
"Beta oscillations, timing, and stuttering","Etchell, Andrew C; Johnson, Blake W; Sowman, Paul F.","Frontiers in Human Neuroscience; Lausanne (Jan 5, 2015)."
Sleep spindle and K-complex detection using tunable Q-factor wavelet transform and morphological component analysis,"Lajnef, Tarek; Chaibi, Sahbi; Eichenlaub, Jean-Baptiste; Ruby, Perrine Marie; Aguera, Pierre-Emmanuel; et al.","Frontiers in Human Neuroscience; Lausanne (Jul 28, 2015)."
Correlation between cortical and subcortical neural dynamics on multiple time scales in Parkinson's disease,"Hohlefeld, FU; Ehlen, F; Tiedt, HO; Krugel, L K; Horn, A; et al.","Neuroscience Vol. 298,  (Jul 2015): 145-160."
Gender differences in association between serotonin transporter gene polymorphism and resting-state EEG activity,"Volf, N V; Belousova, LV; Knyazev, G G; Kulikov, A V.","Neuroscience Vol. 284,  (Jan 2015): 513-521."
Distinguishing rhythmic from non-rhythmic brain activity during rest in healthy neurocognitive aging,"Caplan, Jeremy B; Bottomley, Monica; Kang, Pardeep; Dixon, Roger A.","NeuroImage Vol. 112,  (May 2015): 341-352."
Experimental sleep restriction facilitates pain and electrically induced cortical responses,"Matre, Dagfinn; Hu, Li; Viken, Leif A; Hjelle, Ingri B; Wigemyr, Monica; et al.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 38, Iss. 10,  (Oct 1, 2015): 1607-1617."
Attentional selection of feature conjunctions is accomplished by parallel and independent selection of single features,"Andersen, Søren K; Müller, Matthias M; Hillyard, Steven A.","The Journal of Neuroscience Vol. 35, Iss. 27,  (Jul 8, 2015): 9912-9919."
Development of sensory gamma oscillations and cross-frequency coupling from childhood to early adulthood,"Cho, Raymond Y; Walker, Christopher P; Polizzotto, Nicola R; Wozny, Thomas A; Fissell, Catherine; et al.","Cerebral Cortex Vol. 25, Iss. 6,  (Jun 2015): 1509-1518."
A high-density eeg study of differences between three high speeds of simulated forward motion from optic flow in adult participants,"Vilhelmsen, Kenneth; van der Weel, F. R. (Ruud); van der Meer, Audrey L. H.","Frontiers in Systems Neuroscience Vol. 9,  (Oct 26, 2015)."
A high-density EEG study of differences between three high speeds of simulated forward motion from optic flow in adult participants.,"Vilhelmsen, Kenneth; van der Weel, F R Ruud; van der Meer, Audrey L H; National Library of Medicine.","Frontiers in systems neuroscience Vol. 9,  (2015): 146. [Duplicate]"
Multiple linear regression to estimate time-frequency electrophysiological responses in single trials,"Hu, L; Zhang, ZG; Mouraux, A; Iannetti, GD.","NeuroImage, suppl. C; Amsterdam Vol. 111,  (May 1, 2015): 442-453. [Duplicate]"
Frontal–posterior theta oscillations reflect memory retrieval during sentence comprehension,"Meyer, Lars; Grigutsch, Maren; Schmuck, Noura; Gaston, Phoebe; Friederici, Angela D.","Cortex: A Journal Devoted to the Study of the Nervous System and Behavior Vol. 71,  (Oct 2015): 205-218."
"Understanding early dementia: EEG, MRI, SPECT and memory evaluation",Davide Vito Moretti.,"Translational Neuroscience; Warsaw Vol. 6, Iss. 1,  (2015): 32-46."
Vection lies in the brain of the beholder: EEG parameters as an objective measurement of vection.,"Keshavarz, Behrang; Campos, Jennifer L; Berti, Stefan; National Library of Medicine.","Frontiers in psychology Vol. 6,  (2015): 1581."
Electroencephalography theta differences between object nouns and action verbs when identifying semantic relations,"Maguire, Mandy J; Abel, Alyson D; Schneider, Julie M; Fitzhugh, Anna; McCord, Jagger; et al.","Language, Cognition and Neuroscience Vol. 30, Iss. 6,  (Jul 2015): 673-683."
EEG decoding of spoken words in bilingual listeners: from words to language invariant semantic-conceptual representations.,"Correia, João M; Jansma, Bernadette; Hausfeld, Lars; Kikkert, Sanne; Bonte, Milene; et al.","Frontiers in psychology Vol. 6,  (2015): 71."
"Low voltage alpha EEG phenotype is associated with reduced amplitudes of alpha event-related oscillations, increased cortical phase synchrony, and a low level of response to alcohol","Ehlers, Cindy L; Wills, Derek N; Phillips, Evelyn; Havstad, James.","International Journal of Psychophysiology Vol. 98, Iss. 1,  (Oct 2015): 65-75."
Delay differential analysis of electroencephalographic data,"Lainscsek, Claudia; Hernandez, Manuel E; Poizner, Howard; Sejnowski, Terrence J.","Neural Computation Vol. 27, Iss. 3,  (Mar 2015): 615-627."
Adaptive grip force is modulated by subthalamic beta activity in Parkinson's disease patients.,"Imbach, Lukas L; Baumann-Vogel, Heide; Baumann, Christian R; Sürücü, Oguzkan; Hermsdörfer, Joachim; et al.","NeuroImage. Clinical Vol. 9,  (2015): 450-457."
Event‐related EEG time-frequency PCA and the orienting reflex to auditory stimuli,"Barry, Robert J; De Blasio, Frances M; Bernat, Edward M; Steiner, Genevieve Z.","Psychophysiology Vol. 52, Iss. 4,  (Apr 2015): 555-561."
Perturbation of Brain Oscillations after Ischemic Stroke: A Potential Biomarker for Post-Stroke Function and Therapy,"Rabiller, Gratianne; He, Ji-Wei; Nishijima, Yasuo; Wong, Aaron; Liu, Jialing.","International Journal of Molecular Sciences Vol. 16, Iss. 10,  (October 2015): 25605-25640."
Heartbeat‐related eeg amplitude and phase modulations from wakefulness to deep sleep: Interactions with sleep spindles and slow oscillations,"Lechinger, Julia; Heib, Dominik Philip Johannes; Gruber, Walter; Schabus, Manuel; Klimesch, Wolfgang.","Psychophysiology Vol. 52, Iss. 11,  (Nov 2015): 1441-1450."
"Brown Norway rats, a putative schizophrenia model, show increased electroencephalographic activity at rest and decreased event-related potential amplitude, power, and coherence in the auditory sensory gating paradigm","Tomimatsu, Yoshiro; Hibino, Ryosuke; Ohta, Hiroyuki.","Schizophrenia Research Vol. 166, Iss. 1-3,  (Aug 2015): 171-177."
Sleep spindle and K-complex detection using tunable Q-factor wavelet transform and morphological component analysis.,"Lajnef, Tarek; Chaibi, Sahbi; Eichenlaub, Jean-Baptiste; Ruby, Perrine M; Aguera, Pierre-Emmanuel; et al.","Frontiers in human neuroscience Vol. 9,  (2015): 414."
Tracking markers of response inhibition in electroencephalographic data: why should we and how can we go beyond the N2 component?,"Albares, Marion; Lio, Guillaume; Boulinguez, Philippe.","Reviews in the Neurosciences Vol. 26, Iss. 4,  (Aug 2015): 461-478."
Reliable activation to novel stimuli predicts higher fluid intelligence,"Euler, Matthew J; Weisend, Michael P; Jung, Rex E; Thoma, Robert J; Yeo, Ronald A.","NeuroImage Vol. 114,  (July 2015): 311-319."
High and low gamma EEG oscillations in central sensorimotor areas are conversely modulated during the human gait cycle,"Seeber, Martin; Scherer, Reinhold; Wagner, Johanna; Solis-Escalante, Teodoro; Müller-Putz, Gernot R.","NeuroImage Vol. 112,  (May 15, 2015): 318-326. [Duplicate]"
Object-based attentional selection modulates anticipatory alpha oscillations,"Knakker, Balázs; Weiss, Béla; Vidnyánszky, Zoltán.","Frontiers in Human Neuroscience; Lausanne (Jan 12, 2015)."
Time course of EEG oscillations during repeated listening of a well-known aria,"Jäncke, Lutz; Kühnis, Jürg; Rogenmoser, Lars; Elmer, Stefan.","Frontiers in Human Neuroscience Vol. 9,  (Jul 20, 2015)."
Early and late effects of objecthood and spatial frequency on event-related potentials and gamma band activity,"Craddock, Matt; Martinovic, Jasna; Müller, Matthias M.","BMC Neuroscience Vol. 16,  (Feb 26, 2015)."
Voluntary control of corticomuscular coherence through neurofeedback: A proof-of-principle study in healthy subjects,"von Carlowitz-Ghori, K; Bayraktaroglu, Z; Waterstraat, G; Curio, G; Nikulin, V V.","Neuroscience Vol. 290,  (Apr 2015): 243-254."
Sleep spindle and K-complex detection using tunable Q-factor wavelet transform and morphological component analysis,"Lajnef, Tarek; Chaibi, Sahbi; Eichenlaub, Jean-Baptiste; Ruby, Perrine M; Aguera, Pierre-Emmanuel; et al.","Frontiers in Human Neuroscience Vol. 9,  (Jul 28, 2015). [Duplicate]"
Time course of EEG oscillations during repeated listening of a well-known aria.,"Jäncke, Lutz; Kühnis, Jürg; Rogenmoser, Lars; Elmer, Stefan; National Library of Medicine.","Frontiers in human neuroscience Vol. 9,  (2015): 401. [Duplicate]"
The relationship between aerobic fitness and neural oscillations during visuo-spatial attention in young adults,"Wang, Chun-Hao; Liang, Wei-Kuang; Tseng, Philip; Muggleton, Neil G; Juan, Chi-Hung; et al.","Experimental Brain Research Vol. 233, Iss. 4,  (Apr 2015): 1069-1078."
Perceiving objects by their function: An EEG study on feature saliency and prehensile affordances,"Kourtis, Dimitrios; Vingerhoets, Guy.","Biological Psychology Vol. 110,  (Sep 2015): 138-147."
Attention Modulates TMS-Locked Alpha Oscillations in the Visual Cortex,"Herring, Jim D; Thut, Gregor; Jensen, Ole; Bergmann, Til O.","Journal of Neuroscience Vol. 35, Iss. 43,  (October 28, 2015): 14435-14447."
Top-Down and Bottom-Up Modulation of Pain-Induced Oscillations,"Hauck, Michael; Lorenz, Jürgen; Domnick, Claudia; Gerloff, Christian; Engel, Andreas K.","Frontiers in Human Neuroscience; Lausanne (Jul 2, 2015)."
Misidentifications of specific forms of cross-frequency coupling: three warnings,"Hyafil, Alexandre.","Frontiers in Neuroscience; Lausanne (Oct 9, 2015)."
"Behavioral and neurophysiological effects of Ro 10-5824, a dopamine D4 receptor partial agonist, in common marmosets","Nakazawa, Shunsuke; Murai, Takeshi; Miyauchi, Masanori; Kotani, Manato; Ikeda, Kazuhito.","Psychopharmacology Vol. 232, Iss. 17,  (Sep 2015): 3287-3295."
Layers of human brain activity: a functional model based on the default mode network and slow oscillations,"Jerath, Ravinder; Crawford, Molly W.","Frontiers in Human Neuroscience; Lausanne (Apr 29, 2015)."
Lithium excessively enhances event related beta oscillations in patients with bipolar disorder,"Ataguen, Murat Ilhan; Guentekin, Bahar; Tan, Devran; Tuelay, Emine Elif; Basar, Erol.","Journal of Affective Disorders Vol. 170,  (Jan 1, 2015): 59-65."
Time–frequency modulation of ERD and EEG coherence in robot-assisted hand performance,"Formaggio, Emanuela; Storti, Silvia Francesca; Galazzo, Ilaria Boscolo; Gandolfi, Marialuisa; Geroin, Christian; et al.","Brain Topography Vol. 28, Iss. 2,  (Mar 2015): 352-363."
Tracking markers of response inhibition in electroencephalographic data: Why should we and how can we go beyond the N2 component?,"Albares, Marion; Lio, Guillaume; Boulinguez, Philippe.","Reviews in the Neurosciences Vol. 26, Iss. 4,  (Aug 2015): 461-478. [Duplicate]"
Event-Related Synchronization and Desynchronization of High-Frequency Electroencephalographic Activity during a Visual Go/No-Go Paradigm,"Iijima, Mutsumi; Mase, Ryuzo; Osawa, Mikio; Shimizu, Satoru; Uchiyama, Shinichiro.","Neuropsychobiology Vol. 71, Iss. 1,  (March 2015): 17-24."
EEG-β/γ spectral power elevation in rat: A translatable biomarker elicited by GABA Aα2/3-positive allosteric modulators at nonsedating anxiolytic doses,"Christian, Edward P; Snyder, Dean H; Song, Wei; Gurley, David A; Smolka, Joanne; et al.","Journal of Neurophysiology Vol. 113, Iss. 1,  (Jan 1, 2015): 116-131."
Cortical networks dynamically emerge with the interplay of slow and fast oscillations for memory of a natural scene,"Mizuhara, Hiroaki; Sato, Naoyuki; Yamaguchi, Yoko.","NeuroImage Vol. 111,  (May 2015): 76-84."
Distinguishing rhythmic from non-rhythmic brain activity during rest in healthy neurocognitive aging,"Caplan, Jeremy B; Bottomley, Monica; Kang, Pardeep; Dixon, Roger A.","NeuroImage Vol. 112,  (May 15, 2015): 341-352. [Duplicate]"
The coordination dynamics of social neuromarkers,"Tognoli, Emmanuelle; Kelso, J A Scott.","Frontiers in Human Neuroscience; Lausanne (Oct 20, 2015)."
Cortical networks dynamically emerge with the interplay of slow and fast oscillations for memory of a natural scene,"Mizuhara, Hiroaki; Sato, Naoyuki; Yamaguchi, Yoko.","NeuroImage Vol. 111,  (May 1, 2015): 76-84. [Duplicate]"
Complex wavelet algorithm for computer-aided diagnosis of Alzheimer's disease,"Torrents-Barrena, J; Lazar, P; Jayapathy, R; Rathnam, M R; Mohandhas, B; et al.","Electronics Letters Vol. 51, Iss. 20,  (October 1, 2015): 1566-1568. [Duplicate]"
Effects of background noise on inter-trial phase coherence and auditory N1—P2 responses to speech stimuli,"Koerner, Tess K; Zhang, Yang.","Hearing Research Vol. 328,  (Oct 2015): 113-119."
Entrainment of Human Alpha Oscillations Selectively Enhances Visual Conjunction Search,"Müller, Notger G; Anne-Katrin Vellage; Heinze, Hans-Jochen; Zaehle, Tino.","PLoS One; San Francisco Vol. 10, Iss. 11,  (Nov 2015): e0143533."
Personality and the neural efficiency theory,"Knyazev, Gennady G; Pylkova, Liudmila V; Slobodskoj-Plusnin, Jaroslav Y; Bocharov, Andrey V; Ushakov, Dmitry V.","Personality and Individual Differences Vol. 86,  (Nov 2015): 67-72."
