Title,Authors,Journal
Frequency‐dependent functional connectivity in resting state networks,"Samogin, Jessica; Marino, Marco; Porcaro, Camillo; Wenderoth, Nicole; Dupont, Patrick; et al.","Human Brain Mapping; San Antonio Vol. 41, Iss. 18,  (Dec 2020): 5187-5198."
Frontal Theta Oscillation as a Mechanism for Implicit Gender Stereotype Control: Electrophysiological Evidence From an Extrinsic Affective Simon Task,"Jia, Lei; Cheng, Mengru; Sung, Billy; Wang, Cheng; Wang, Jun; et al.","Frontiers in Human Neuroscience; Lausanne (Dec 17, 2020)."
Classification of emotions induced by horror and relaxing movies using single-channel EEG recordings,"Jalilifard, Amir; Rastegarnia, Amir; Pizzolato, Ednaldo Birgante; Islam, Md Kafiul.","International Journal of Electrical and Computer Engineering; Yogyakarta Vol. 10, Iss. 4,  (Aug 2020): 3826-3838."
Adaptive filtering and analysis of EEG signals in the time-frequency domain based on the local entropy,Madhale Jadav Guruprasad; Lerga Jonatan; Štajduhar Ivan.,"EURASIP Journal on Advances in Signal Processing; New York Vol. 2020, Iss. 1,  (Dec 2020)."
The Effect of Transcranial Pulsed Current Stimulation at 4 and 75 Hz on Electroencephalography Theta and High Gamma Band Power: A Pilot Study,,"Brain Connectivity; New Rochelle Vol. 10, Iss. 9,  (Nov 2020): 520-531."
Inter-band Bispectral Analysis of EEG Background Activity to Characterize Alzheimer's Disease Continuum,"Maturana-Candelas, Aarón; Gómez, Carlos; Poza, Jesús; Ruiz-Gómez, Saúl J; Hornero, Roberto.","Frontiers in Computational Neuroscience; Lausanne (Sep 30, 2020)."
Decoding the Temporal Dynamics of Covert Spatial Attention Using Multivariate EEG Analysis: Contributions of Raw Amplitude and Alpha Power,"Desantis, Andrea; Chan-Hon-Tong, Adrien; Collins, Thérèse; Hogendoorn, Hinze; Cavanagh, Patrick.","Frontiers in Human Neuroscience; Lausanne (Oct 9, 2020)."
Greater childhood cardiorespiratory fitness is associated with better top‐down cognitive control: A midfrontal theta oscillation study,"Shu‐Shih Hsieh; Ting‐Yu Chueh; Morris, Timothy P; Shih‐Chun Kao; Westfall, Daniel R; et al.","Psychophysiology; Oxford Vol. 57, Iss. 12,  (Dec 2020)."
Greater childhood cardiorespiratory fitness is associated with better top‐down cognitive control: A midfrontal theta oscillation study,"Hsieh, Shu‐Shih; Chueh, Ting‐Yu; Morris, Timothy P; Kao, Shih‐Chun; Westfall, Daniel R; et al.","Psychophysiology Vol. 57, Iss. 12,  (Dec 2020)."
The neural mechanism of approximate number processing for mathematical anxious individuals: An EEG study,"Liu, Jie; Li, Jinqi; Shen, Chaoran; Hu, Xiaohui; Zhao, Tinghao; et al.","Acta Psychologica Sinica Vol. 52, Iss. 8,  (Aug 2020): 958-970."
