Title,Authors,Journal
Short Communication - Using Sleep Monitoring System for Estimating and Analysing the Sleep Stages,"Luo, Yuzhou; Wang, Ping; Yu, Kaijun; Luo, Song; Sun, Longjie.","Pakistan Journal of Zoology; Lahore Vol. 53, Iss. 6,  (Dec 2021): 2491."
The impact of 1/ f activity and baseline correction on the results and interpretation of time-frequency analyses of EEG/MEG data: A cautionary tale,,"NeuroImage; Amsterdam Vol. 237,  (Aug 15, 2021)."
Multivariate Analysis of Bivariate Phase-Amplitude Coupling in EEG Data Using Tensor Robust PCA,"Tamanna T K Munia; Aviyente, Selin.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 29,  (2021): 1268-1279."
Application of High-Frequency Oscillations on Scalp EEG in Infant Spasm: A Prospective Controlled Study,"Yan, Lisi; Li, Lin; Chen, Jin; Wang, Li; Jiang, Li; et al.","Frontiers in Human Neuroscience; Lausanne (Jun 10, 2021)."
Analysis of Functional Brain Network in MDD Based on Improved Empirical Mode Decomposition With Resting State EEG Data,"Shao, Xuexiao; Sun, Shuting; Li, Jianxiu; Kong, Wenwen; Zhu, Jing; et al.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 29,  (2021): 1546-1556."
Study of Correlation Between EEG Electrodes for the Analysis of Cortical Responses Related to Binaural Hearing,"Ignatious, Eva; Azam, Sami; Jonkman, Mirjam; De Boer, Friso.","IEEE Access; Piscataway Vol. 9,  (2021): 66282-66308."
HFO Detection in Epilepsy: A Stacked Denoising Autoencoder and Sample Weight Adjusting Factors-Based Method,"Wu, Min; Qin, Hongzhen; Wan, Xiongbo; Du, Yuxiao.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 29,  (2021): 1965-1976."
Neural Oscillation Associated with Contagious Itch in Patients with Atopic Dermatitis,"Lee, In-Seon; Kyuseok Kim; Park, Hi-Joon; Lee, Hyangsook; Won-Mo, Jung; et al.","Brain Sciences; Basel Vol. 11, Iss. 4,  (2021): 438."
PREDICTING CLINICAL RESPONSE TO TRANSCRANIAL MAGNETIC STIMULATION IN MAJOR DEPRESSION USING TIME-FREQUENCY EEG SIGNAL PROCESSING,"Ebrahimzadeh, Elias; Asgarinejad, Mostafa; Saliminia, Sarah; Ashoori, Sarvenaz; Seraji, Masoud.","Biomedical Engineering: Applications, Basis, and Communications; Singapore Vol. 33, Iss. 6,  (Dec 2021)."
BECT Spike Detection Based on Novel EEG Sequence Features and LSTM Algorithms,"Xu, Zhendi; Wang, Tianlei; Cao, Jiuwen; Bao, Zihang; Jiang, Tiejia; et al.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 29,  (2021): 1734-1743."
Modality‐specific frequency band activity during neural entrainment to auditory and visual rhythms,"Comstock, Daniel C; Ross, Jessica M; Balasubramaniam, Ramesh.","European Journal of Neuroscience Vol. 54, Iss. 2,  (Jul 2021): 4649-4669."
Automatic feature extraction and fusion recognition of motor imagery EEG using multilevel multiscale CNN,"Ming-ai, Li; Jian-fu, Han; Jin-fu, Yang.","Medical and Biological Engineering and Computing; Heidelberg Vol. 59, Iss. 10,  (Oct 2021): 2037-2050."
A Toolbox and Crowdsourcing Platform for Automatic Labeling of Independent Components in Electroencephalography,"Soghoyan, Gurgen; Ledovsky, Alexander; Nekrashevich, Maxim; Martynova, Olga; Polikanova, Irina; et al.","Frontiers in Neuroinformatics; Lausanne (Dec 2, 2021)."
