Title,Authors,Journal
A novel mechanism for evoked responses in the human brain,"Nikulin, Vadim V; Linkenkaer-Hansen, Klaus; Nolte, Guido; Lemm, Steven; Muller, Klaus R; et al.","European Journal of Neuroscience Vol. 25, Iss. 10,  (May 2007): 3146-3154."
"A machine learning approach to the analysis of time--frequency maps, and its application to neural dynamics","Vialatte, François B; Martin, Claire; Dubois, Rémi; Haddad, Joëlle; Quenet, Brigitte; et al.","Neural Networks Vol. 20, Iss. 2,  (Mar 2007): 194-209."
Spectral EEG characteristics during increases in the complexity of the context of cognitive activity,"Kurova, N. S; Cheremushkin, E. A.","Neuroscience and Behavioral Physiology Vol. 37, Iss. 4,  (May 2007): 379-385."
Auditory-evoked EEG oscillations associated with prepulse inhibition (PPI) of auditory startle reflex in healthy humans,"Kedzior, Karina Karolina; Koch, Michael; Basar-Eroglu, Canan.","Brain Research Vol. 1163,  (Aug 2007): 111-118."
EEG oscillations in the gamma and alpha range respond differently to spatial frequency,"Fründ, Ingo; Busch, Niko A; Körner, Ursula; Schadow, Jeanette; Herrmann, Christoph S.","Vision Research Vol. 47, Iss. 15,  (Jul 2007): 2086-2098."
Theta phase resetting and the error-related negativity,"Yeung, Nick; Bogacz, Rafal; Holroyd, Clay B; Nieuwenhuis, Sander; Cohen, Jonathan D.","Psychophysiology Vol. 44, Iss. 1,  (Jan 2007): 39-49."
Extraction subject-specific motor imagery time-frequency patterns for single trial EEG classification,"Ince, Nuri F; Tewfik, Ahmed H; Arica, Sami.","Computers in Biology and Medicine Vol. 37, Iss. 4,  (Apr 2007): 499-508."
EEG alpha oscillations: The inhibition-timing hypothesis,"Klimesch, Wolfgang; Sauseng, Paul; Hanslmayr, Simon.","Brain Research Reviews Vol. 53, Iss. 1,  (Jan 2007): 63-88."
An inverse relation between event-related and time-frequency violation responses in sentence processing,"Davidson, D. J; Indefrey, P.","Brain Research Vol. 1158,  (Jul 2007): 81-92."
Excess of high frequency electroencephalogram oscillations in boys with autism,"Orekhova, Elena V; Stroganova, Tatiana A; Nygren, Gudrun; Tsetlin, Marina M; Posikera, Irina N; et al.","Biological Psychiatry Vol. 62, Iss. 9,  (Nov 2007): 1022-1029."
Automatic seizure detection based on time-frequency analysis and artificial neural networks,"Tzallas, A. T; Tsipouras, M. G; Fotiadis, D. I.","Computational Intelligence and Neuroscience Vol. 2007, Iss. Q4,  (2007): 1-13."
Neural correlates of consolidation in working memory,"Mainy, Nelly; Kahane, Philippe; Minotti, Lorella; Hoffmann, Dominique; Bertrand, Olivier; et al.","Human Brain Mapping Vol. 28, Iss. 3,  (2007): 183-193."
Feedback modulates gamma oscillations in a hypothesis testing paradigm,"Papo, David; Douiri, Abdel; Bouchet, Florence; Bourzeix, Jean-Claude; Caverni, Jean-Paul; et al.","Brain Research Vol. 1141,  (Apr 2007): 147-153."
Low spatial frequency filtering modulates early brain processing of affective complex pictures,"Alorda, Catalina; Serrano-Pedraza, Ignacio; Campos-Bueno, J. Javier; Sierra-Vázquez, Vicente; Montoya, Pedro.","Neuropsychologia Vol. 45, Iss. 14,  (2007): 3223-3233."
Dynamic changes of ictal high-frequency oscillations in neocortical epilepsy: Using multiple band frequency analysis,"Ochi, Ayako; Otsubo, Hiroshi; Donner, Elizabeth J; Elliott, Irene; Iwata, Ryoichi; et al.","Epilepsia Vol. 48, Iss. 2,  (Feb 2007): 286-296."
Event-related oscillations (EROs) and event-related potentials (ERPs) comparison in facial expression recognition,"Balconi, Michela; Pozzoli, Uberto.","Journal of Neuropsychology Vol. 1, Iss. 2,  (Sep 2007): 283-394."
"Decomposing delta, theta, and alpha time--frequency ERP activity from a visual oddball task using PCA","Bernat, Edward M; Malone, Stephen M; Williams, William J; Patrick, Christopher J; Iacono, William G.","International Journal of Psychophysiology Vol. 64, Iss. 1,  (Apr 2007): 62-74."
Directed Cortical Information Flow during Human Object Recognition: Analyzing Induced EEG Gamma-Band Responses in Brain's Source Space,"Supp, Gernot G; Schlögl, Alois; Trujillo-Barreto, Nelson; Müller, Matthias M; Gruber, Thomas.","PLoS One; San Francisco Vol. 2, Iss. 8,  (Aug 2007): e684."
T-Type Calcium Channels and Thalamocortical Rhythms in Sleep: A Perspective from Studies of T-Type Calcium Channel Knockout Mice,"Lee, Jungryun; Shin, Hee-Sup.","CNS and Neurological Disorders Vol. 6, Iss. 1,  (Feb 2007): 63-70."
Event-related EEG theta and alpha band oscillatory responses during language translation,"Grabner, Roland H; Brunner, Clemens; Leeb, Robert; Neuper, Christa; Pfurtscheller, Gert.","Brain Research Bulletin Vol. 72, Iss. 1,  (Apr 2007): 57-65."
Musicians detect pitch violation in a foreign language better than nonmusicians: Behavioral and electrophysiological evidence,"Marques, Carlos; Moreno, Sylvain; Castro, São Luís; Besson, Mireille.","Journal of Cognitive Neuroscience Vol. 19, Iss. 9,  (Sep 2007): 1453-1463."
Developmental emergence of transient and persistent hippocampal events and oscillations and their association with infant seizure susceptibility,"Mohns, Ethan J; Karlsson, Karl AE; Blumberg, Mark S.","European Journal of Neuroscience Vol. 26, Iss. 10,  (Nov 2007): 2719-2730."
QEEG Prognostic Value in Acute Stroke,"Cuspineda, E; Machado, C; Galán, L; Aubert, E; et al.","Clinical EEG and Neuroscience; Wheaton Vol. 38, Iss. 3,  (Jul 2007): 155-60."
Gamma amplitudes are coupled to theta phase in human EEG during visual perception,"Demiralp, Tamer; Bayraktaroglu, Zubeyir; Lenz, Daniel; Junge, Stefanie; Busch, Niko A; et al.","International Journal of Psychophysiology Vol. 64, Iss. 1,  (Apr 2007): 24-30."
Mismatch negativity to pitch contours is influenced by language experience,"Chandrasekaran, Bharath; Krishnan, Ananthanarayan; Gandour, Jackson T.","Brain Research Vol. 1128, Iss. 1,  (Jan 2007): 148-156."
New vistas for α-frequency band oscillations,"Palva, Satu; Palva, J. Matias.","Trends in Neurosciences Vol. 30, Iss. 4,  (Apr 2007): 150-158."
