Title,Authors,Journal
Combined spatiotemporal ICA (stICA) for continuous and dynamic lag structure analysis of MREG data,"Raatikainen, Ville; Huotari, Niko; Korhonen, Vesa; Rasila, Aleksi; Kananen, Janne; et al.","NeuroImage Vol. 148,  (March 2017): 352-363."
Quantifying and Characterizing Tonic Thermal Pain Across Subjects From EEG Data Using Random Forest Models,"Vijayakumar, Vishal; Case, Michelle; Shirinpour, Sina; He, Bin.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 12,  (2017): 2988-2996."
Short-term EEG dynamics and neural generators evoked by navigational images,"Leroy, Axelle; Cevallos, Carlos; Ana-Maria Cebolla; Caharel, Stéphanie; Bernard, Dan; et al.","PLoS One; San Francisco Vol. 12, Iss. 6,  (Jun 2017): e0178817."
Oscillatory EEG dynamics underlying automatic chunking during sentence processing,"Bonhage, Corinna E; Meyer, Lars; Gruber, Thomas; Friederici, Angela D; Mueller, Jutta L.","NeuroImage; Amsterdam Vol. 152,  (May 15, 2017): 647-657."
BLASST: Band Limited Atomic Sampling With Spectral Tuning With Applications to Utility Line Noise Filtering,"Ball, Kenneth Ray; Hairston, W David; Franaszczuk, Piotr J; Robbins, Kay A.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 9,  (2017): 2276-2287."
Corticomuscular Coherence With Time Lag With Application to Delay Estimation,"Xu, Yuhang; McClelland, Verity M; Cvetkovic, Zoran; Mills, Kerry R.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 3,  (2017): 588-600."
Time frequency analysis of olfactory induced EEG-power change,"Schriever, Valentin Alexander; Han, Pengfei; Weise, Stefanie; Hösel, Franziska; Pellegrino, Robert; et al.","PLoS One; San Francisco Vol. 12, Iss. 10,  (Oct 2017): e0185596."
Joint time-frequency analysis of EEG for the drowsiness detection: a study of cognitive behavioural patterns of the brain,"Dabbu Suman; Mudigonda Malini; Ramreddy, B.","International Journal of Vehicle Safety; Geneva Vol. 9, Iss. 3,  (2017): 262-277."
Dynamics of Electroencephalogram Spectral Characteristics during Use of Transcranial Magnetic Stimulation in Patients with Refractory Depression,"Mel'nikova, T S; Tsukarzi, E E; Kovalev, A V; Mosolov, S N.","Neuroscience and Behavioral Physiology; New York Vol. 47, Iss. 3,  (Mar 2017): 281-287."
Dynamic Functional Segregation and Integration in Human Brain Network During Complex Tasks,"Shen, Ren; Li, Junhua; Taya, Fumihiko; deSouza, Joshua; Thakor, Nitish V; et al.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 25, Iss. 6,  (2017): 547-556."
Comparison of the working memory load in N-back and working memory span tasks by means of EEG frequency band power and P300 amplitude,"Scharinger, Christian; Soutschek, Alexander; Schubert, Torsten; Gerjets, Peter.","Frontiers in Human Neuroscience Vol. 11,  (Jan 25, 2017)."
A Deep Learning Scheme for Motor Imagery Classification based on Restricted Boltzmann Machines,"Lu, Na; Li, Tengfei; Ren, Xiaodong; Miao, Hongyu.","IEEE Transactions on Neural Systems and Rehabilitation Engineering; New York Vol. 25, Iss. 6,  (2017): 566-576."
Comparison of the Working Memory Load in N-Back and Working Memory Span Tasks by Means of EEG Frequency Band Power and P300 Amplitude,"Scharinger, Christian; Soutschek, Alexander; Schubert, Torsten; Gerjets, Peter.","Frontiers in Human Neuroscience; Lausanne (Jan 25, 2017)."
"Concealed, Unobtrusive Ear-Centered EEG Acquisition: cEEGrids for Transparent EEG","Bleichner, Martin G; Debener, Stefan.","Frontiers in Human Neuroscience; Lausanne (Apr 7, 2017)."
Mining Time-Resolved Functional Brain Graphs to an EEG-Based Chronnectomic Brain Aged Index (CBAI),"Dimitriadis, Stavros I; Salis, Christos I.","Frontiers in Human Neuroscience; Lausanne (Sep 7, 2017)."
Pre-stimulus alpha oscillations over somatosensory cortex predict tactile misperceptions,"Craddock, Matt; Poliakoff, Ellen; El-deredy, Wael; Klepousniotou, Ekaterini; Lloyd, Donna M.","Neuropsychologia Vol. 96,  (Feb 2017): 9-18."
ConceFT for Time-Varying Heart Rate Variability Analysis as a Measure of Noxious Stimulation During General Anesthesia,"Yu-Ting, Lin; Wu, Hau-Tieng.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 1,  (2017): 145-154."
A Multivariate Approach for Patient-Specific EEG Seizure Detection Using Empirical Wavelet Transform,"Bhattacharyya, Abhijit; Ram Bilas Pachori.","IEEE Transactions on Biomedical Engineering; New York Vol. 64, Iss. 9,  (2017): 2003-2015."
