Title,Authors,Journal
Event-related EEG time-frequency analysis: An overview of measures and an analysis of early gamma band phase locking in schizophrenia,"Roach, Brian J; Mathalon, Daniel H.","Schizophrenia Bulletin Vol. 34, Iss. 5,  (Sep 2008): 907-926."
Human EEG very high frequency oscillations reflect the number of matches with a template in auditory short-term memory,"Lenz, Daniel; Jeschke, Marcus; Schadow, Jeanette; Naue, Nicole; Ohl, Frank W; et al.","Brain Research Vol. 1220,  (Jul 2008): 81-92."
Modulation of high-frequency oscillations associated with NMDA receptor hypofunction in the rodent nucleus accumbens by lamotrigine,"Hunt, Mark J; Garcia, Rene; Large, Charles H; Kasicki, Stefan.","Progress in Neuro-Psychopharmacology & Biological Psychiatry Vol. 32, Iss. 5,  (Jul 2008): 1312-1319."
Ein Algorithmus für die automatisierte Detektion von epileptischen Anfällen in Langzeit-Oberflächen-EEG-Ableitungen für den klinischen Routineeinsatz,,"Hopfengärtner, R; Kerling, F; Greim, V; Stefan, H."
Both frequency and interaural delay affect event-related potential responses to binaural gap,"Huang, Ying; Kong, Lingzhi; Fan, Silu; Wu, Xihong; Li, Liang.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 19, Iss. 17,  (Nov 2008): 1673-1678."
Automated analysis and trending of the raw EEG signal,"Anderson, Nicholas R; Wisneski, Kimberly J.","American Journal of Electroneurodiagnostic Technology Vol. 48, Iss. 3,  (Sep 2008): 166-191."
Reorganization of the composition of brain oscillations and their temporal characteristics during opioid withdrawal,"Fingelkurts, AlA; Kaehkoenen, S; Fingelkurts, AnA; Kivisaari, R; Borisov, S; et al.","Journal of Psychopharmacology Vol. 22, Iss. 3,  (May 2008): 270-284."
Event-related potentials to pitch and rise time change in children with reading disabilities and typically reading children,"Hämäläinen, J. A; Leppänen, P. H. T; Guttorm, T. K; Lyytinen, H.","Clinical Neurophysiology Vol. 119, Iss. 1,  (Jan 2008): 100-115."
Early ERP components differentially extract facial features: Evidence for spatial frequency-and-contrast detectors,"Nakashima, Taisuke; Kaneko, Kunihiko; Goto, Yoshinobu; Abe, Tomotaka; Mitsudo, Takako; et al.","Neuroscience Research Vol. 62, Iss. 4,  (Dec 2008): 225-235."
A decomposition of electrocortical activity as a function of spatial frequency: A weighted multidimensional scaling analysis,"Melis, Cor; Baas, Joke M. P; Kenemans, J. Leon; Mangun, George R.","Brain Research Vol. 1214,  (Jun 2008): 116-126."
Reduced evoked gamma oscillations in the frontal cortex in schizophrenia patients: A TMS/EEG study,"Ferrarelli, Fabio; Massimini, Marcello; Peterson, Michael J; Riedner, Brady A; Lazar, Mariana; et al.","The American Journal of Psychiatry Vol. 165, Iss. 8,  (Aug 2008): 996-1005."
Feature selectivity of the gamma-band of the local field potential in primate primary visual cortex,"Berens, Philipp; Keliris, Georgios A; Ecker, Alexander S; Logothetis, Nikos K; Tolias, Andreas S.","Frontiers in Neuroscience; Lausanne (Dec 15, 2008)."
Event-related theta and alpha oscillations mediate empathy for pain,"Mu, Yan; Fan, Yan; Mao, Lihua; Han, Shihui.","Brain Research Vol. 1234,  (Oct 2008): 128-136."
