Title,Authors,Journal
Aging and error processing: Time-frequency analysis of error-related potentials,"Kolev, Vasil; Falkenstein, Michael; Yordanova, Juliana.","Journal of Psychophysiology Vol. 19, Iss. 4,  (2005): 289-297."
The Functional Significance of Theta and Upper Alpha Oscillations,"Klimesch, Wolfgang; Schack, Bärbel; Sauseng, Paul.","Experimental Psychology Vol. 52, Iss. 2,  (2005): 99-108."
Aging and error processing: Time-frequency analysis of error-related potentials,"Kolev, Vasil; Falkenstein, Michael; Yordanova, Juliana.","Journal of Psychophysiology Vol. 19, Iss. 4,  (2005): 289-297. [Duplicate]"
The Functional Significance of Theta and Upper Alpha Oscillations,"Klimesch, Wolfgang; Schack, Bärbel; Sauseng, Paul.","Experimental Psychology Vol. 52, Iss. 2,  (2005): 99-108. [Duplicate]"
EEG alpha band dissociation with increasing task demands,"Fink, A; Grabner, R. H; Neuper, C; Neubauer, A. C.","Cognitive Brain Research Vol. 24, Iss. 2,  (Jul 2005): 252-259."
EEG evidence for mirror neuron dysfunction in autism spectrum disorders,"Oberman, Lindsay M; Hubbard, Edward M; McCleery, Joseph P; Altschuler, Eric L; Ramachandran, Vilayanur; et al.","Cognitive Brain Research Vol. 24, Iss. 2,  (Jul 2005): 190-198."
The relationship between local and global processing and the processing of high and low spatial frequencies studied by event-related potentials and source modeling,"Boeschoten, M. A; Kemner, C; Kenemans, J. L; van Engeland, H.","Cognitive Brain Research Vol. 24, Iss. 2,  (Jul 2005): 228-236."
Effects of alcohol on spontaneous neuronal oscillations: A combined magnetoencephalography and electroencephalography study,"Nikulin, V V; Nikulina, A V; Yamashita, H; Rossi, E M; Kahkonen, S.","Progress in Neuro-Psychopharmacology and Biological Psychiatry Vol. 29, Iss. 5,  (Jun 2005): 687-693."
Human EEG gamma oscillations in neuropsychiatric disorders,"Herrmann, C. S; Demiralp, T.","Clinical Neurophysiology Vol. 116, Iss. 12,  (Dec 2005): 2719-2733."
Gamma-band activity reflects the metric structure of rhythmic tone sequences,"Snyder, Joel S; Large, Edward W.","Cognitive Brain Research Vol. 24, Iss. 1,  (Jun 2005): 117-126."
Brain Responses to Segmentally and Tonally Induced Semantic Violations in Cantonese,"Schirmer, Annett; Tang, Siu-Lam; Penney, Trevor B; Gunter, Thomas C; Chen, Hsuan-Chih.","Journal of Cognitive Neuroscience Vol. 17, Iss. 1,  (Jan 2005): 1-12."
Self-reported Seizure Frequency and Time to First Event in the Seizure Monitoring Unit,"Eisenman, Lawrence N; Attarian, Hrayr; Fessler, A. James; Vahle, Victoria J; Gilliam, Frank.","Epilepsia Vol. 46, Iss. 5,  (May 2005): 664-668."
EEG pattern discrimination between salty and sweet taste using adaptive Gabor transform,"Hashida, Juliana Cristina; Silva, Ana Carolina de Sousa; Souto, Sergio; Costa, Ernane Jose Xavier.","Neurocomputing Vol. 68,  (Oct 2005): 251-257."
Rhythmic Bursting in the Cortico-Subthalamo-Pallidal Network during Spontaneous Genetically Determined Spike and Wave Discharges,"Paz, Jeanne Tamar; Deniau, Jean-Michel; Charpier, Stephane.","Journal of Neuroscience Vol. 25, Iss. 8,  (Feb 23, 2005): 2092-2101."
Gamma-Aktivität Die psychopathologische Bedeutung hochfrequenter EEG-Oszillationen,,"Herrmann, Christoph S."
"Metastability, instability, and state transition in neocortex","Freeman, Walter J; Holmes, Mark D.","Neural Networks Vol. 18, Iss. 5-6,  (Jul 2005): 497-504."
Orthogonal arrangement of rhythm-generating microcircuits in the hippocampus,"Gloveli, Tengis; Dugladze, Tamar; Rotstein, Horacio G; Traub, Roger D; Monyer, Hannah; et al.","PNAS Proceedings of the National Academy of Sciences of the United States of America Vol. 102, Iss. 37,  (Sep 2005): 13295-13300."
Human auditory steady state responses to binaural and monaural beats,"Schwarz, D. W. F; Taylor, P.","Clinical Neurophysiology Vol. 116, Iss. 3,  (Mar 2005): 658-668."
Neuropsychological Correlates of an Attention-Related Negative Component Elicited in an Auditory Oddball Paradigm in Schizophrenia,"Higashima, Masato; Nagasawa, Tatsuya; Oka, Takashi; Tsukada, Takahiro; Okamoto, Takeshi; et al.","Neuropsychobiology Vol. 51, Iss. 4,  (Jun 2005): 177-182."
Time-frequency-space localization of epileptic EEG oscillations,"Matysiak, Artur; Durka, Piotr J; Montes, Eduardo Martinez; Barwiński, Marek; Zwoliński, Piotr; et al.","Acta Neurobiologiae Experimentalis Vol. 65, Iss. 4,  (2005): 435-442."
Differences in induced gamma and upper alpha oscillations in the human brain related to verbal/performance and emotional intelligence,"Jaušovec, Norbert; Jaušovec, Ksenija.","International Journal of Psychophysiology Vol. 56, Iss. 3,  (Jun 2005): 223-235."
