Title,Authors,Journal
Dissociation of Subjectively Reported and Behaviorally Indexed Mind Wandering by EEG Rhythmic Activity,"Qin, Jungang; Perdoni, Christopher; He, Bin.","PLoS One; San Francisco Vol. 6, Iss. 9,  (Sep 2011): e23124."
Reduction Theories Elucidate the Origins of Complex Biological Rhythms Generated by Interacting Delay-Induced Oscillations,"Yamaguchi, Ikuhiro; Ogawa, Yutaro; Jimbo, Yasuhiko; Nakao, Hiroya; Kotani, Kiyoshi.","PLoS One; San Francisco Vol. 6, Iss. 11,  (Nov 2011): e26497."
Neural oscillations associated with item and temporal order maintenance in working memory,"Hsieh, Liang-Tien; Ekstrom, Arne D; Ranganath, Charan.","The Journal of Neuroscience Vol. 31, Iss. 30,  (Jul 27, 2011): 10803-10810."
Event-related brain responses as correlates of changes in predictive and affective values of conditioned stimuli,"Sánchez-Nàcher, Noemí; Campos-Bueno, José Javier; Sitges, Carolina; Montoya, Pedro.","Brain Research Vol. 1414,  (Sep 26, 2011): 77-84."
Endogenous modulation of low frequency oscillations by temporal expectations,"Cravo, Andre M; Rohenkohl, Gustavo; Wyart, Valentin; Nobre, Anna C.","Journal of Neurophysiology Vol. 106, Iss. 6,  (Dec 2011): 2964-2972."
Auditory Development between 7 and 11 Years: An Event-Related Potential (ERP) Study,"Bishop, Dorothy V M; Anderson, Mike; Reid, Corinne; Fox, Allison M.","PLoS One; San Francisco Vol. 6, Iss. 5,  (May 2011): e18993."
Neonatal EEG signal characteristics using time frequency analysis,"Abdulla, Waleed; Wong, Lisa.","Physica A: Statistical Mechanics and its Applications Vol. 390, Iss. 6,  (Mar 15, 2011): 1096-1110."
Cognitive processes in disorders of consciousness as revealed by EEG time–frequency analyses,"Fellinger, R; Klimesch, W; Schnakers, C; Perrin, F; Freunberger, R; et al.","Clinical Neurophysiology Vol. 122, Iss. 11,  (Nov 2011): 2177-2184."
Neural Dynamics during Anoxia and the “Wave of Death”,"Bas-Jan Zandt; Bennie ten Haken; van Dijk, J Gert; Michel J A M van Putten.","PLoS One; San Francisco Vol. 6, Iss. 7,  (Jul 2011): e22127."
Selective Coupling between Theta Phase and Neocortical Fast Gamma Oscillations during REM-Sleep in Mice,"Scheffzük, Claudia; Kukushka, Valeriy I; Vyssotski, Alexei L; Draguhn, Andreas; Tort, Adriano B L; et al.","PLoS One; San Francisco Vol. 6, Iss. 12,  (Dec 2011): e28489."
High-frequency changes during interictal spikes detected by time-frequency analysis,"Jacobs, Julia; Kobayashi, Katsuhiro; Gotman, Jean.","Clinical Neurophysiology Vol. 122, Iss. 1,  (Jan 2011): 32-42."
Differential roles of frequency-following and frequency-doubling visual responses revealed by evoked neural harmonics,"Kim, Yee-Joon; Grabowecky, Marcia; Paller, Ken A; Suzuki, Satoru.","Journal of Cognitive Neuroscience Vol. 23, Iss. 8,  (Aug 2011): 1875-1886."
Attentional selection of relative SF mediates global versus local processing: Evidence from EEG,"Flevaris, Anastasia V; Bentin, Shlomo; Robertson, Lynn C.","Journal of Vision Vol. 11, Iss. 7,  (Jun 13, 2011)."
Temporal processing ability is related to ear-asymmetry for detecting time cues in sound: A mismatch negativity (MMN) study,"Todd, Juanita; Finch, Brayden; Smith, Ellen; Budd, Timothy W; Schall, Ulrich.","Neuropsychologia Vol. 49, Iss. 1,  (Jan 2011): 69-82."
Grammatical evolution for features of epileptic oscillations in clinical intracranial electroencephalograms,"Smart, Otis; Tsoulos, Ioannis G; Gavrilis, Dimitris; Georgoulas, George.","Expert Systems with Applications Vol. 38, Iss. 8,  (Aug 2011): 9991-9999."
"MMN responsivity to manipulations of frequency and duration deviants in chronic, clozapine-treated schizophrenia patients","Horton, Jemeen; Millar, Anne; Labelle, Alain; Knott, Verner J.","Schizophrenia Research Vol. 126, Iss. 1-3,  (Mar 2011): 202-211."
Impaired neural synchrony in the theta frequency range in adolescents at familial risk for schizophrenia,"Donkers, Franc C. L; Schwikert, Shane R; Evans, Anna M; Cleary, Katherine M; Perkins, Diana O; et al.","Frontiers in Psychiatry Vol. 2,  (Aug 22, 2011)."
Attention-Induced Deactivations in Very Low Frequency EEG Oscillations: Differential Localisation According to ADHD Symptom Status,"Broyd, Samantha J; Helps, Suzannah K; Sonuga-Barke, Edmund J S.","PLoS One; San Francisco Vol. 6, Iss. 3,  (Mar 2011): e17325."
Explicit-Duration Hidden Markov Model Inference of UP-DOWN States from Continuous Signals,"McFarland, James M; Hahn, Thomas T G; Mehta, Mayank R.","PLoS One; San Francisco Vol. 6, Iss. 6,  (Jun 2011): e21606."
Frequency-specific electrocorticographic correlates of working memory delay period fMRI activity,"Khursheed, Faraz; Tandon, Nitin; Tertel, Kathrin; Pieters, Thomas A; Disano, Michael A; et al.","NeuroImage; Amsterdam Vol. 56, Iss. 3,  (Jun 1, 2011): 1773-82."
Dynamics of Dynamics within a Single Data Acquisition Session: Variation in Neocortical Alpha Oscillations in Human MEG,"Wan, Qian; Kerr, Catherine; Pritchett, Dominique; Hämäläinen, Matti; Moore, Christopher; et al.","PLoS One; San Francisco Vol. 6, Iss. 9,  (Sep 2011): e24941."
EEG power changes reflect distinct mechanisms during long‐term memory retrieval,"Khader, Patrick H; Rösler, Frank.","Psychophysiology Vol. 48, Iss. 3,  (Mar 2011): 362-369."
Dynamic imaging of ictal oscillations using non-invasive high-resolution EEG,"Yang, Lin; Wilke, Christopher; Brinkmann, Benjamin; Worrell, Gregory A; He, Bin.","NeuroImage Vol. 56, Iss. 4,  (Jun 15, 2011): 1908-1917."
Transcranial Electrical Currents to Probe EEG Brain Rhythms and Memory Consolidation during Sleep in Humans,"Marshall, Lisa; Kirov, Roumen; Brade, Julian; Mölle, Matthias; Born, Jan.","PLoS One; San Francisco Vol. 6, Iss. 2,  (Feb 2011): e16905."
Ictal and interictal high frequency oscillations in patients with focal epilepsy,"Zijlmans, Maeike; Jacobs, Julia; Kahn, Yusuf U; Zelmann, Rina; Dubeau, François; et al.","Clinical Neurophysiology Vol. 122, Iss. 4,  (Apr 2011): 664-671."
Pulsed out of awareness: EEG alpha oscillations represent a pulsed-inhibition of ongoing cortical processing,"Mathewson, Kyle E; Lleras, Alejandro; Beck, Diane M; Fabiani, Monica; Ro, Tony; et al.","Frontiers in Psychology Vol. 2,  (May 19, 2011)."
