Title,Authors,Journal
Arousal effect on emotional face comprehension: Frequency band changes in different time intervals,"Balconi, Michela; Pozzoli, Uberto.","Physiology & Behavior Vol. 97, Iss. 3-4,  (Jun 2009): 455-462."
Detection of changes of high-frequency activity by statistical time-frequency analysis in epileptic spikes,"Kobayashi, Katsuhiro; Jacobs, Julia; Gotman, Jean.","Clinical Neurophysiology Vol. 120, Iss. 6,  (Jun 2009): 1070-1077."
Event-related oscillations and cognitive processes in children: A review of methodical aspects and empirical findings,"Heinrich, Hartmut; Kolev, Vasil; Rothenberger, Aribert; Yordanova, Juliana.","Journal of Psychophysiology Vol. 23, Iss. 4,  (2009): 199-207."
Error-related oscillations: Effects of aging on neural systems for behavioral monitoring,"Kolev, V; Beste, C; Falkenstein, M; Yordanova, J.","Journal of Psychophysiology Vol. 23, Iss. 4,  (2009): 216-223."
What's New in Neuroimaging Methods?,"Bandettini, Peter A.","Annals of the New York Academy of Sciences Vol. 1156, Iss. 1,  (Mar 2009): 260-293."
The involvement of cognitive processing in a perceptual-motor process examined with eeg time-frequency analysis,"Katsumata, H; Suzuki, K; Tanaka, T; Imanaka, K.","Clinical Neurophysiology Vol. 120, Iss. 3,  (Mar 2009): 484-496."
Consensus Matching Pursuit for multi-trial EEG signals,"Benar, Christian G; Papadopoulo, Theodore; Torresani, Bruno; Clerc, Maureen.","Journal of Neuroscience Methods Vol. 180, Iss. 2,  (Jun 15, 2009): 161-170."
Space–time–frequency analysis of EEG data using within-subject statistical tests followed by sequential PCA,"Ferree, Thomas C; Brier, Matthew R; Hart, John, Jr; Kraut, Michael A.","NeuroImage Vol. 45, Iss. 1,  (Mar 2009): 109-121."
Low-frequency EEG oscillations associated with information processing in schizophrenia,"Bates, Alan T; Kiehl, Kent A; Laurens, Kristin R; Liddle, Peter F.","Schizophrenia Research Vol. 115, Iss. 2-3,  (Dec 2009): 222-230."
Error-related oscillations: Effects of aging on neural systems for behavioral monitoring,"Kolev, V; Beste, C; Falkenstein, M; Yordanova, J.","Journal of Psychophysiology Vol. 23, Iss. 4,  (2009): 216-223. [Duplicate]"
The hypnospectrogram: An EEG power spectrum based means to concurrently overview the macroscopic and microscopic architecture of human sleep,"Kokkinos, Vasileios; Koupparis, Andreas; Stavrinou, Maria L; Kostopoulos, George K.","Journal of Neuroscience Methods Vol. 185, Iss. 1,  (Dec 15, 2009): 29-38."
Time-frequency-topographic analysis of induced power and synchrony of EEG signals during a Go/No-Go task,"Harmony, Thalía; Alba, Alfonso; Marroquín, José Luis; González-Frankenberger, Berta.","International Journal of Psychophysiology Vol. 71, Iss. 1,  (Jan 2009): 9-16."
Sensory gating impairments in heavy cannabis users are associated with altered neural oscillations,"Edwards, Chad R; Skosnik, Patrick D; Steinmetz, Adam B; O'Donnell, Brian F; Hetrick, William P.","Behavioral Neuroscience Vol. 123, Iss. 4,  (Aug 2009): 894-904."
The role of gamma band oscillations and synchrony on rubber hand illusion and crossmodal integration,"Kanayama, Noriaki; Sato, Atsushi; Ohira, Hideki.","Brain and Cognition Vol. 69, Iss. 1,  (Feb 2009): 19-29."
Frontal brain oscillatory coupling among men who vary in salivary testosterone levels,"Miskovic, Vladimir; Schmidt, Louis A.","Neuroscience Letters Vol. 464, Iss. 3,  (Oct 30, 2009): 239-242."
The attenuation of very low frequency brain oscillations in transitions from a rest state to active attention,"Helps, Suzannah K; Broyd, Samantha J; James, Christopher J; Karl, Anke; Sonuga-Barke, Edmund J. S.","Journal of Psychophysiology Vol. 23, Iss. 4,  (2009): 191-198."
Interactions between Cortical Rhythms and Spiking Activity of Single Basal Ganglia Neurons in the Normal and Parkinsonian State,"Gatev, Plamen; Wichmann, Thomas.","Cerebral Cortex Vol. 19, Iss. 6,  (Jun 2009): 1330-1344."
Effects of low frequency repetitive transcranial magnetic stimulation (rTMS) on gamma frequency oscillations and event-related potentials during processing of illusory figures in autism,"Sokhadze, Estate M; El-Baz, Ayman; Baruth, Joshua; Mathai, Grace; Sears, Lonnie; et al.","Journal of Autism and Developmental Disorders Vol. 39, Iss. 4,  (Apr 2009): 619-634."
Unconscious errors enhance prefrontal-occipital oscillatory synchrony,"Cohen, Michael X; Van Gaal, Simon; Ridderinkhof, K Richard; Lamme, Victor.","Frontiers in Human Neuroscience; Lausanne (Nov 24, 2009)."
Greater frontal-parietal synchrony at low gamma-band frequencies for inefficient than efficient visual search in human EEG,"Phillips, Steven; Takeda, Yuji.","International Journal of Psychophysiology Vol. 73, Iss. 3,  (Sep 2009): 350-354."
