Title,Authors,Journal
Neural Mechanisms Underlying Stop-and-Restart Difficulties: Involvement of the Motor and Perceptual Systems,"Yamanaka, Kentaro; Nozaki, Daichi.","PLoS One; San Francisco Vol. 8, Iss. 11,  (Nov 2013): e82272."
"Time-frequency analysis of short-lasting modulation of EEG induced by TMS during wake, sleep deprivation and sleep","Manganotti, Paolo; Formaggio, Emanuela; Del Felice, Alessandra; Storti, Silvia F; Zamboni, Alessandro; et al.","Frontiers in Human Neuroscience Vol. 7,  (Nov 18, 2013)."
Spindle Power Is Not Affected after Spontaneous K-Complexes during Human NREM Sleep,"Koupparis, Andreas M; Kokkinos, Vasileios; Kostopoulos, George K.","PLoS One; San Francisco Vol. 8, Iss. 1,  (Jan 2013): e54343."
Suppression of the µ Rhythm during Speech and Non-Speech Discrimination Revealed by Independent Component Analysis: Implications for Sensorimotor Integration in Speech Processing,"Bowers, Andrew; Saltuklaroglu, Tim; Harkrider, Ashley; Cuellar, Megan.","PLoS One; San Francisco Vol. 8, Iss. 8,  (Aug 2013): e72024."
Brain oscillation and connectivity during a chemistry visual working memory task,"Huang, Li-Yu; She, Hsiao-Ching; Chou, Wen-Chi; Chuang, Ming-Hua; Duann, Jeng-Ren; et al.","International Journal of Psychophysiology Vol. 90, Iss. 2,  (Nov 2013): 172-179."
Distinguishing mechanisms of gamma frequency oscillations in human current source signals using a computational model of a laminar neocortical network,"Lee, Shane; Jones, Stephanie R.","Frontiers in Human Neuroscience; Lausanne (Dec 18, 2013)."
EEG-Response Consistency across Subjects in an Active Oddball Task,"Höller, Yvonne; Thomschewski, Aljoscha; Bergmann, Jürgen; Kronbichler, Martin; Crone, Julia S; et al.","PLoS One; San Francisco Vol. 8, Iss. 9,  (Sep 2013): e74572."
An algorithm for the EEG frequency architecture of consciousness and brain body coupling.,"Klimesch, Wolfgang; National Library of Medicine.","Frontiers in human neuroscience Vol. 7,  (2013): 766."
Impaired auditory sampling in dyslexia: further evidence from combined fMRI and EEG,"Lehongre, Katia; Morillon, Benjamin; Giraud, Anne-Lise; Ramus, Franck.","Frontiers in Human Neuroscience; Lausanne (Aug 9, 2013)."
Tracking the neuroplastic changes associated with transcranial direct current stimulation: a push for multimodal imaging,"Hunter, Michael Anthony; Coffman, Brian; Trumbo, Michael; Clark, Vincent.","Frontiers in Human Neuroscience; Lausanne (Aug 27, 2013)."
An algorithm for the EEG frequency architecture of consciousness and brain body coupling,"Klimesch, Wolfgang.","Frontiers in Human Neuroscience; Lausanne (Nov 12, 2013). [Duplicate]"
Post-stimulus endogenous and exogenous oscillations are differentially modulated by task difficulty,"Li, Yun; Lou, Bin; Gao, Xiaorong; Sajda, Paul.","Frontiers in Human Neuroscience; Lausanne (Jan 31, 2013)."
Fast entrainment of human electroencephalogram to a theta-band photic flicker during successful memory encoding,"Sato, Naoyuki.","Frontiers in Human Neuroscience; Lausanne (May 17, 2013)."
Cortical Dynamics during the Preparation of Antisaccadic and Prosaccadic Eye Movements in Humans in a Gap Paradigm,"Cordones, Isabel; Gómez, Carlos M; Escudero, Miguel.","PLoS One; San Francisco Vol. 8, Iss. 5,  (May 2013): e63751."
Altered resting state EEG in chronic pancreatitis patients: toward a marker for chronic pain.,"de Vries, Marjan; Wilder-Smith, Oliver Hg; Jongsma, Marijtje LA; van den Broeke, Emanuel N; Arns, Martijn; et al.","Journal of pain research Vol. 6,  (November 25, 2013): 815-824."
Effective implementation of time-frequency matched filter with adapted pre and postprocessing for data-dependent detection of newborn seizures,"Khlif; Colditz, P B; Boashash, B.","Medical Engineering & Physics Vol. 35, Iss. 12,  (December 1, 2013): 1762-1769."
Post-stimulus endogenous and exogenous oscillations are differentially modulated by task difficulty.,"Li, Yun; Lou, Bin; Gao, Xiaorong; Sajda, Paul; National Library of Medicine.","Frontiers in human neuroscience Vol. 7,  (2013): 9."
Impaired auditory sampling in dyslexia: further evidence from combined fMRI and EEG.,"Lehongre, Katia; Morillon, Benjamin; Giraud, Anne-Lise; Ramus, Franck; National Library of Medicine.","Frontiers in human neuroscience Vol. 7,  (2013): 454."
The role of gamma and alpha oscillations for blocking out distraction.,"Bonnefond, Mathilde; Jensen, Ole; National Library of Medicine.","Communicative & integrative biology Vol. 6, Iss. 1,  (January 1, 2013): e22702."
Impaired evoked and resting-state brain oscillations in patients with liver cirrhosis as revealed by magnetoencephalography.,"Götz, Theresa; Huonker, Ralph; Kranczioch, Cornelia; Reuken, Philipp; Witte, Otto W; et al.","NeuroImage. Clinical Vol. 2,  (2013): 873-882."
Beta oscillatory responses in healthy subjects and subjects with mild cognitive impairment.,"Güntekin, Bahar; Emek-Savaş, Derya Durusu; Kurt, Pınar; Yener, Görsev Gülmen; Başar, Erol; et al.","NeuroImage. Clinical Vol. 3,  (2013): 39-46."
