Title,Authors,Journal
"Event-related oscillations are ""real brain responses""—wavelet analysis and new strategies","Başar, Erol; Schürmann, Martin; Demiralp, Tamer; Başar-Eroglu, Canan; Ademoglu, Ahmet.","International Journal of Psychophysiology Vol. 39, Iss. 2-3,  (Jan 2001): 91-127."
Multilead quantitative electroencephalogram profile and cognitive evoked potentials (P300) in healthy subjects after a single dose of olanzapine,"Hubl, D; Kleinlogel, H; Frölich, L; Weinandi, T; Maurer, K; et al.","Psychopharmacology Vol. 158, Iss. 3,  (Nov 2001): 281-288."
Long-Range Temporal Correlations and Scaling Behavior in Human Brain Oscillations,"Linkenkaer-Hansen, K; Nikouline, V V; Palva, J M; Ilmoniemi, R J.","Journal of Neuroscience Vol. 21, Iss. 4,  (Feb 2001): 1370-1377."
Interhemispheric phase synchrony and amplitude correlation of spontaneous beta oscillations in human subjects: A magnetoencephalographic study,"Nikouline, V V; Linkenkaer-Hansen, K; Huttunen, J; Ilmoniemi, R J.","Neuroreport Vol. 12, Iss. 11,  (Aug 8, 2001): 2487-2491."
Contribution of intralaminar thalamic nuclei to spike-and-wave-discharges during spontaneous seizures in a genetic rat model of absence epilepsy,"Seidenbecher, Thomas; Pape, Hans-Christian.","European Journal of Neuroscience Vol. 13, Iss. 8,  (April 2001): 1537-1546."
Mechanical Stimulation of the Fingertip Can Induce Bursts of [beta] Oscillations in Sensorimotor Areas,"Pfurtscheller, G; Krausz, G; Neuper, C.","Journal of Clinical Neurophysiology Vol. 18, Iss. 6,  (Nov 2001): 559-564."
Mouse model for morningness/eveningness,"Sei, H; Oishi, K; Morita, Y; Ishida, N.","Neuroreport Vol. 12, Iss. 7,  (May 25, 2001): 1461-1464."
Gating of Human Theta Oscillations by a Working Memory Task,"Raghavachari, S; Kahana, MJ; Rizzuto, D S; Caplan, J B; Kirschen, M P; et al.","Journal of Neuroscience Vol. 21, Iss. 9,  (May 2001): 3175-3183."
Dopamine regulates the impact of the cerebral cortex on the subthalamic nucleus-globus pallidus network,"Magill, P J; Bolam, J P; Bevan, MD.","Neuroscience Vol. 106, Iss. 2,  (Sep 2001): 313-330."
Research report: Temporal evolution of alpha and beta bands during visual spatial attention,"Marrufo, Manuel Vazquez; Vaquero, Encarna; Cardoso, Maria Jesus; Gomez, Carlos M.","Cognitive Brain Research Vol. 12, Iss. 2,  (Oct 2001): 315-320."
