Title,Authors,Journal
EEG quantitativo: Aspectos históricos e técnicos das funções de correlação e da análise espectral,,"da Mota Gomes, Marleide; Infantosi, Antonio Fernando Catelli; Cagy, Maurício."
Chapter 3 Source analysis of EEG oscillations using high-resolution EEG and MEG,"Srinivasan, Ramesh; Winter, William R; Nunez, Paul L.","Progress in Brain Research Vol. 159,  (2006): 29-42."
Prosodic pitch accents in language comprehension and production: ERP data and acoustic analyses,"Heim, Stefan; Alter, Kai.","Acta Neurobiologiae Experimentalis Vol. 66, Iss. 1,  (2006): 55-68."
Chapter 9 Analyzing event-related EEG data with multivariate autoregressive parameters,"Schloegl, Alois; Supp, Gernot.","Progress in Brain Research Vol. 159,  (2006): 135-147."
Frequency and predictability effects on event-related potentials during reading,"Dambacher, Michael; Kliegl, Reinhold; Hofmann, Markus; Jacobs, Arthur M.","Brain Research Vol. 1084, Iss. 1,  (Apr 2006): 89-103."
Reorganization of the composition of brain oscillations and their temporal characteristics in opioid dependent patients,"Fingelkurts, Alexander A; Fingelkurts, Andrew A; Kivisaari, Reetta; Autti, Taina; Borisov, Sergei; et al.","Progress in Neuro-Psychopharmacology and Biological Psychiatry Vol. 30, Iss. 8,  (Dec 2006): 1453-1465."
Electrocortical correlates of control of selective attention to spatial frequency,"Grent-'t-Jong, Tineke; Böcker, Koen B. E; Kenemans, J. Leon.","Brain Research Vol. 1105, Iss. 1,  (Aug 2006): 46-60."
Musician children detect pitch violations in both music and language better than nonmusician children: Behavioral and electrophysiological approaches,"Magne, Cyrille; Schön, Daniele; Besson, Mireille.","Journal of Cognitive Neuroscience Vol. 18, Iss. 2,  (Feb 2006): 199-211."
Training in Morse code enhances involuntary attentional switching to acoustic frequency: Evidence from ERPs,"Uther, Maria; Kujala, Anu; Huotilainen, Minna; Shtyrov, Yury; Näätänen, Risto.","Brain Research Vol. 1073-1074,  (Feb 2006): 417-424."
ALPHA EEG PREDICTS VISUAL REACTION TIME,"Jin, Yi; OHALLORAN, JAMES; Plon, Lawrence; Sandman, Curt; Potkin, Steven.","International Journal of Neuroscience Vol. 116, Iss. 9,  (Sep 2006): 1035-1044."
Anxious apprehension increases coupling of delta and beta oscillations,"Knyazev, Gennady G; Schutter, Dennis J. L. G; van Honk, Jack.","International Journal of Psychophysiology Vol. 61, Iss. 2,  (Aug 2006): 283-287."
EEG alpha oscillations during the performance of verbal creativity tasks: Differential effects of sex and verbal intelligence,"Fink, Andreas; Neubauer, Aljoscha C.","International Journal of Psychophysiology Vol. 62, Iss. 1,  (Oct 2006): 46-53."
Phase synchronization between alpha and beta oscillations in the human electroencephalogram,"Nikulin, V V; Brismar, T.","Neuroscience Vol. 137, Iss. 2,  (2006): 647-657."
Chapter 14 ERD/ERS patterns reflecting sensorimotor activation and deactivation,"Neuper, Christa; Woertz, Michael; Pfurtscheller, Gert.","Progress in Brain Research Vol. 159,  (2006): 211-222."
Alpha synchronization and anxiety: Implications for inhibition vs. alertness hypotheses,"Knyazev, Gennady G; Savostyanov, Alexander N; Levin, Evgenij A.","International Journal of Psychophysiology Vol. 59, Iss. 2,  (Feb 2006): 151-158."
Modality matters: The effects of stimulus modality on the 4- to 30-Hz brain electric oscillations during a lexical decision task,"Krause, Christina M; Grönholm, Petra; Leinonen, Alina; Laine, Matti; Säkkinen, Anna-Leena; et al.","Brain Research Vol. 1110, Iss. 1,  (Sep 2006): 182-192."
Spectral F-Test power evaluation in the EEG during intermittent photic stimulaton,"Sa, AMFLMD; Cagy, M; Lazarev, V V; Infantosi, AFC.","Arquivos de Neuro-Psiquiatria Vol. 64, Iss. 2a,  (Jun 2006): 228-232."
Elevated Sleep Spindle Density after Learning or after Retrieval in Rats,"Eschenko, Oxana; Moelle, Matthias; Born, Jan; Sara, Susan J.","Journal of Neuroscience Vol. 26, Iss. 50,  (Dec 2006): 12914-12920."
"Stability, reliability and consistency of the compositions of brain oscillations","Fingelkurts, Alexander A; Fingelkurts, Andrew A; Ermolaev, Victor A; Kaplan, Alexander Ya.","International Journal of Psychophysiology Vol. 59, Iss. 2,  (Feb 2006): 116-126."
Adenosinergic Mechanisms Contribute to Individual Differences in Sleep Deprivation-Induced Changes in Neurobehavioral Function and Brain Rhythmic Activity,"Retey, Julia V; Adam, Martin; Gottselig, Julie M; Khatami, Ramin; Duerr, Roland; et al.","Journal of Neuroscience Vol. 26, Iss. 41,  (Oct 2006): 10472-10479."
Maintenance of multiple working memory items by temporal segmentation,"Jensen, O.","Neuroscience Vol. 139, Iss. 1,  (2006): 237-249."
Multivariate and multiorgan analysis of cardiorespiratory variability signals: the CAP sleep case,"Bianchi, Anna M; Ferini-Strambi, Luigi; Castronovo, Vincenza; Cerutti, Sergio.","Biomedizinische Technik/Biomedical Engineering Vol. 51, Iss. 4,  (Oct 1, 2006): 167-173."
Modality matters: The effects of stimulus modality on the 4- to 30-Hz brain electric oscillations during a lexical decision task,"Krause, C M; Gronholm, P; Leinonen, A; Laine, M; Sakkinen, AL; et al.","Brain Research Vol. 1110, Iss. 1,  (Sep 19, 2006): 182-192. [Duplicate]"
Nicotinic modulation of neuronal networks: from receptors to cognition,"Mansvelder, Huibert D; Aerde, Karlijn I; Couey, Jonathan J; Brussaard, Arjen B.","Psychopharmacology Vol. 184, Iss. 3-4,  (Feb 2006): 292-305."
Composition of brain oscillations in ongoing EEG during major depression disorder,"Fingelkurts, Alexander A; Fingelkurts, Andrew A; Rytsälä, Heikki; Suominen, Kirsi; Isometsä, Erkki; et al.","Neuroscience Research Vol. 56, Iss. 2,  (Oct 2006): 133-144."
Electroencephalographic signals as complex nonlinear oscillations reflecting cerebral processes,"Sidorenko, A V; Solonovich, NA.","Journal of Communications Technology and Electronics Vol. 51, Iss. 4,  (Apr 2006): 446-453."
Foundation and Practice of Neurofeedback for the Treatment of Epilepsy,"Sterman, MBarry; Egner, Tobias.","Applied Psychophysiology and Biofeedback Vol. 31, Iss. 1,  (Mar 2006): 21-35."
"Coupling between cerebellar hemispheres: Behavioural, anatomic, and functional data","Pollok, Bettina; Butz, Markus; Gross, Joachim; Suedmeyer, Martin; Timmermann, Lars; et al.","Cerebellum Vol. 5, Iss. 3,  (Sep 2006): 212-219."
High-frequency oscillations during human focal seizures,"Jirsch, J D; Urrestarazu, E; LeVan, P; Olivier, A; Dubeau, F; et al.","Brain Vol. 129, Iss. 6,  (Jun 2006): 1593-1608."
Cortical EEG correlates of successful memory encoding: Implications for lifespan comparisons,"Werkle-Bergner, Markus; Mueller, Viktor; Li, Shu-Chen; Lindenberger, Ulman.","Neuroscience & Biobehavioral Reviews Vol. 30, Iss. 6,  (2006): 839-854."
"Power and coherent oscillations distinguish REM sleep, stage 1 and wakefulness","Corsi-Cabrera, M; Munoz-Torres, Z; del Rio-Portilla, Y; Guevara, MA.","International Journal of Psychophysiology Vol. 60, Iss. 1,  (Apr 2006): 59-66."
Estimation of Number of Independent Brain Electric Sources From the Scalp EEGs,"Bal, X; He, B.","IEEE Transactions on Biomedical Engineering Vol. 53, Iss. 10,  (Oct 2006): 1883-1892."
Low-frequency oscillations in human tlbial somatosensory evoked potentials,"Tierra-Criollo, CJ; Infantosi, AFC.","Arquivos de Neuro-Psiquiatria Vol. 64, Iss. 2b,  (Jun 2006): 402-406."
Estimation of Number of Independent Brain Electric Sources From the Scalp EEGs,"Bai, X; He, B.","IEEE Transactions on Biomedical Engineering Vol. 53, Iss. 10,  (2006): 1883-1892. [Duplicate]"
"EEG/(f)MRI measurements at 7 Tesla using a new EEG cap (""InkCap"")","Vasios, Christos E; Angelone, Leonardo M; Purdon, Patrick L; Ahveninen, Jyrki; Belliveau, John W; et al.","NeuroImage Vol. 33, Iss. 4,  (Dec 2006): 1082-1092."
Hippocampal Slow Oscillation: A Novel EEG State and Its Coordination with Ongoing Neocortical Activity,"Wolansky, Trish; Clement, Elizabeth A; Peters, Steven R; Palczak, Michael A; Dickson, Clayton T.","The Journal of Neuroscience Vol. 26, Iss. 23,  (Jun 2006): 6213-6229."
Encoding Difficulty Promotes Postlearning Changes in Sleep Spindle Activity during Napping,"Schmidt, Christina; Peigneux, Philippe; Muto, Vincenzo; Schenkel, Maja; Knoblauch, Vera; et al.","Journal of Neuroscience Vol. 26, Iss. 35,  (Aug 2006): 8976-8982."
Synchronization between Background Activity and Visually Evoked Potential Is Not Mirrored by Focal Hyperoxygenation: Implications for the Interpretation of Vascular Brain Imaging,"Koch, Stefan P; Steinbrink, Jens; Villringer, Arno; Obrig, Hellmuth.","Journal of Neuroscience Vol. 26, Iss. 18,  (May 3, 2006): 4940-4948."
Dynamics of human neocortex that optimizes its stability and flexibility,"Freeman, Walter J; Holmes, Mark D; West, G Alexander; Vanhatalo, Sampsa.","International Journal of Intelligent Systems Vol. 21, Iss. 9,  (2006): 881-901."
Neurofeedback treatment of epilepsy: from basic rationale to practical application,"Egner, Tobias; Sterman, M Barry.","Expert Review of Neurotherapeutics Vol. 6, Iss. 2,  (Feb 2006): 247-257."
Chapter 17 Action-perception connection and the cortical mu rhythm,"Hari, Riitta.","Progress in Brain Research Vol. 159,  (2006): 253-260."
"Power and coherent oscillations distinguish REM sleep, stage 1 and wakefulness","Corsi-Cabrera, M; Muñoz-Torres, Z; del Río-Portilla, Y; Guevara, M. A.","International Journal of Psychophysiology Vol. 60, Iss. 1,  (Apr 2006): 59-66. [Duplicate]"
Oscillatory brain activity in the human EEG during indirect and direct memory tasks,"Gruber, T; Muller, M M.","Brain Research Vol. 1097, Iss. 1,  (Jun 30, 2006): 194-204."
Chapter 25 Motor imagery and EEG-based control of spelling devices and neuroprostheses,"Neuper, Christa; Mueller-Putz, Gernot R; Scherer, Reinhold; Pfurtscheller, Gert.","Progress in Brain Research Vol. 159,  (2006): 393-409."
Reorganization of the composition of brain oscillations and their temporal characteristics in opioid dependent patients,"Fingelkurts, Alexander A; Fingelkurts, Andrew A; Kivisaari, Reetta; Autti, Taina; Borisov, Sergei; et al.","Progress in Neuro-Psychopharmacology & Biological Psychiatry Vol. 30, Iss. 8,  (Dec 2006): 1453-1465. [Duplicate]"
Hippocampal Slow Oscillation: A Novel EEG State and Its Coordination with Ongoing Neocortical Activity,"Wolansky, Trish; Clement, Elizabeth A; Peters, Steven R; Palczak, Michael A; Dickson, Clayton T.","Journal of Neuroscience Vol. 26, Iss. 23,  (Jun 7, 2006): 6213-6229. [Duplicate]"
The neural response to transcranial magnetic stimulation of the human motor cortex. I. Intracortical and cortico-cortical contributions,"Werf, Ysbrand D; Paus, Tomas.","Experimental Brain Research Vol. 175, Iss. 2,  (Nov 2006): 231-245."
Neural Synchrony in Brain Disorders: Relevance for Cognitive Dysfunctions and Pathophysiology,"Uhlhaas, Peter J; Singer, Wolf.","Neuron Vol. 52, Iss. 1,  (Oct 2006): 155-168."
A cinematographic hypothesis of cortical dynamics in perception,"Freeman, W J.","International Journal of Psychophysiology Vol. 60, Iss. 2,  (May 2006): 149-161."
Estimation of Number of Independent Brain Electric Sources From the Scalp EEGs,"Bal, X; He, B.","IEEE Transactions on Biomedical Engineering Vol. 53, Iss. 10,  (Oct 2006): 1883-1892. [Duplicate]"
