PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Rangaswamy, M; Porjesz, B				Rangaswamy, Madhavi; Porjesz, Bernice			FROM EVENT-RELATED POTENTIAL TO OSCILLATIONS Genetic Diathesis in Brain (Dys)Function and Alcohol Dependence	ALCOHOL RESEARCH & HEALTH			English	Article						Alcoholism; alcohol disorders; children of alcoholics; alcohol-related genetic factors; risk factors; genetic markers; brain function; brain wave; brain activity diagnosis; neuroimaging; electroencephalography (EEG); event-related potential (ERP); P3 amplitude; event-related oscillation (ERO)	CHRM2 GENE; CHOLINERGIC MODULATION; DRUG-DEPENDENCE; THETA; GAMMA; P300; ASSOCIATION; RESPONSES; DELTA; EEG		[Rangaswamy, Madhavi; Porjesz, Bernice] Suny Downstate Med Ctr, Henri Begleiter Neurodynam Lab, Brooklyn, NY 11203 USA		Rangaswamy, M (corresponding author), Suny Downstate Med Ctr, Henri Begleiter Neurodynam Lab, Brooklyn, NY 11203 USA.		Rangaswamy, Madhavi/W-3197-2019	Rangaswamy, Madhavi/0000-0002-6140-889X					37	11	11	0	3	NATL INST ALCOHOL ABUSE  ALCOHOLISM	ROCKVILLE	6000 EXECUTIVE BLVD, ROCKVILLE, MD 20892-7003 USA	1535-7414	1930-0573		ALCOHOL RES HEALTH	Alcohol Res. Health		2008	31	3					238	242						5	Substance Abuse	Social Science Citation Index (SSCI)	Substance Abuse	374TL	23584866				2022-08-02	WOS:000261066500006
C	Ivannikov, A; Karkkainen, T; Ristaniemi, T; Lyytinen, H		Encarnacao, P; Veloso, A		Ivannikov, Andriy; Karkkainen, Tommi; Ristaniemi, Tapani; Lyytinen, Heikki			Traditional averaging, weighted averaging, and ERPSUB for ERP denoising in EEG data	BIOSIGNALS 2008: PROCEEDINGS OF THE FIRST INTERNATIONAL CONFERENCE ON BIO-INSPIRED SYSTEMS AND SIGNAL PROCESSING, VOL 1			English	Proceedings Paper	1st International Conference on Bio-Inspired Systems and Signal Processing	JAN 28-31, 2008	Funchal, PORTUGAL	Inst Syst & Technol Informat, Control & Commun, Univ Madeira, IEEE Engn Med & Biol Soc, Special Interest Grp Artificial Intelligence, Assoc Adv Artificial Intelligence		convergence; EEG; ERP; denoising; weighted averaging; SNR; source separation	MISMATCH NEGATIVITY; COMPONENTS; ARTIFACTS	In this article we compare the convergence rates at increase of the number of processed trials of the three methods applied nowadays in electroencephalography research to denoising of event-related potentials: traditional averaging, weighted averaging, and ERPSUB. We derive the weighted averaging procedure by maximizing signal-to-noise ratio in the averaged subject responses and show, thereby, that maximizing signal-to-noise ratio criterion is equivalent to minimizing the originally proposed mean-square error criterion in the sense of the weighted averaging problem solving. Moreover, in order to characterize fully the performance of the selected methods, we compare also noise reduction rates in estimates of event-related potentials provided by methods, while the number of processed trials increases.	[Ivannikov, Andriy; Karkkainen, Tommi; Ristaniemi, Tapani] Univ Jyvaskyla, Dept Math Informat Technol, POB 35, FIN-40014 Jyvaskyla, Finland; [Lyytinen, Heikki] Univ Jyvaskyla, Dept Psychol, FIN-40014 Jyvaskyla, Finland		Ivannikov, A (corresponding author), Univ Jyvaskyla, Dept Math Informat Technol, POB 35, FIN-40014 Jyvaskyla, Finland.	andriy.ivannikov@cc.jyu.fi; tommi.karkkainen@mit.jyu.fi; tapani.ristaniemi@mit.jyu.fi; heikki.lyytinen@psyka.jyu.fi	Lyytinen, Heikki/AAS-3200-2020						17	0	0	0	0	INSTICC-INST SYST TECHNOLOGIES INFORMATION CONTROL & COMMUNICATION	SETUBAL	AVENIDA D MANUEL L, 27A 2 ESQUERDO, SETUBAL, 2910-595, PORTUGAL			978-989-8111-18-0				2008							195	+						2	Engineering, Biomedical; Mathematical & Computational Biology; Imaging Science & Photographic Technology; Radiology, Nuclear Medicine & Medical Imaging	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering; Mathematical & Computational Biology; Imaging Science & Photographic Technology; Radiology, Nuclear Medicine & Medical Imaging	BHW15					2022-08-02	WOS:000256959600029
J	Mazaheri, A; Jensen, O				Mazaheri, Ali; Jensen, Ole			Asymmetric amplitude modulations of brain oscillations generate slow evoked responses	JOURNAL OF NEUROSCIENCE			English	Article						electroencephalography; EEG; magnetoencephalography; MEG; event-related potential; ERP; event-related field; ERF; alpha; beta; synchronization	EVENT-RELATED POTENTIALS; WORKING-MEMORY; GAMMA-ACTIVITY; EEG ALPHA; DESYNCHRONIZATION; MAGNETOENCEPHALOGRAPHY; SYNCHRONIZATION; SENTENCES; DYNAMICS; RHYTHMS	Electrophysiological data measured by electroencephalography and magnetoencephalography (MEG) are widely used to investigate human brain activity in various cognitive tasks. This is typically done by characterizing event-related potentials/fields or modulations of oscillatory activity (e. g., event-related synchronization) in response to cognitively relevant stimuli. Here, we provide a link between the two phenomena. An essential component of our theory is that peaks and troughs of oscillatory activity fluctuate asymmetrically; e. g., peaks are more strongly modulated than troughs in response to stimuli. As a consequence, oscillatory brain activity will not "average out" when multiple trials are averaged. Using MEG, we demonstrate that such asymmetric amplitude fluctuations of the oscillatory alpha rhythm explain the generation of slow event-related fields. Furthermore, we provide a physiological explanation for the observed asymmetric amplitude fluctuations. In particular, slow event-related components are modulated by a wide range of cognitive tasks. Hence, our findings provide new insight into the physiological basis of cognitive modulation in event-related brain activity.	[Mazaheri, Ali; Jensen, Ole] Radboud Univ Nijmegen, FC Donders Ctr Cognit Neuroimaging, NL-6500 HB Nijmegen, Netherlands		Jensen, O (corresponding author), Radboud Univ Nijmegen, FC Donders Ctr Cognit Neuroimaging, POB 9101, NL-6500 HB Nijmegen, Netherlands.	ole.jensen@fcdonders.ru.nl	Jensen, Ole/D-2120-2010	Jensen, Ole/0000-0001-8193-8348; Mazaheri, Ali/0000-0001-5732-7555					39	146	147	2	9	SOC NEUROSCIENCE	WASHINGTON	11 DUPONT CIRCLE, NW, STE 500, WASHINGTON, DC 20036 USA	0270-6474	1529-2401		J NEUROSCI	J. Neurosci.	JUL 30	2008	28	31					7781	7787		10.1523/JNEUROSCI.1631-08.2008	http://dx.doi.org/10.1523/JNEUROSCI.1631-08.2008			7	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	332DG	18667610	Green Published, Bronze			2022-08-02	WOS:000258061600007
J	Talsma, D				Talsma, Durk			Auto-adaptive averaging: Detecting artifacts in event-related potential data using a fully automated procedure	PSYCHOPHYSIOLOGY			English	Article						artifacts; auto-adaptive averaging; electroencephalography; event-related potentials	WORKING-MEMORY; SELECTIVE ATTENTION; BRAIN ACTIVITY; EOG CORRECTION; VISUAL-ATTENTION; EEG; REMOVAL; INTEGRATION; STIMULI; P300	The auto-adaptive averaging procedure proposed here classifies artifacts in event-related potential data by optimizing the signal-to-noise ratio. This method rank orders single trials according to the impact of each trial on the ERP average. Then, the minimum residual background noise level in the ERP data is determined at each step in the averaging process. Trials having a negative impact on the residual background noise are discarded from the averaging procedure. Simulations showed that ERP estimates obtained by the auto-adaptive averaging procedure were either better or comparable to those obtained by single trial artifact detection methods at their most optimum configuration, in particular during long duration artifacts. Experimental data from a working memory task further illustrate the effectiveness of the method.	Vrije Univ Amsterdam, Cognit Psychol Dept, NL-1081 BT Amsterdam, Netherlands		Talsma, D (corresponding author), Vrije Univ Amsterdam, Cognit Psychol Dept, Boechorststr 1, NL-1081 BT Amsterdam, Netherlands.	d.talsma@psy.vu.nl	Talsma, Durk/A-6072-2009	Talsma, Durk/0000-0002-3435-2317					37	19	21	0	12	BLACKWELL PUBLISHING	OXFORD	9600 GARSINGTON RD, OXFORD OX4 2DQ, OXON, ENGLAND	0048-5772			PSYCHOPHYSIOLOGY	Psychophysiology	MAR	2008	45	2					216	228		10.1111/j.1469-8986.2007.00612.x	http://dx.doi.org/10.1111/j.1469-8986.2007.00612.x			13	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychology; Neurosciences & Neurology; Physiology	258WL	17971060	Green Published			2022-08-02	WOS:000252900600005
J	Ceballos, NA; Bauer, LO; Houston, RJ				Ceballos, Natalie A.; Bauer, Lance O.; Houston, Rebecca J.			Recent EEG and ERP Findings in Substance Abusers	CLINICAL EEG AND NEUROSCIENCE			English	Article						Alcohol; Cannabis; Cocaine; Ecstasy; Electroencephalography; Event-related Potential; Heroin; Nicotine	EVENT-RELATED POTENTIALS; AUDITORY-EVOKED POTENTIALS; HEROIN-ADDICTS; ELECTROMAGNETIC TOMOGRAPHY; PROLONGED ABSTINENCE; COCAINE-DEPENDENCE; QUANTITATIVE EEG; P3 COMPONENTS; MDMA USERS; EX-SMOKERS	Research on electroencephalographic (EEG) correlates of substance use has a long history. The present paper provides a review of recent studies - 2001 to the present - with a focus on EEG findings in human participants characterized by a history of chronic substance use, abuse or dependence. In some areas (e.g., alcohol and cocaine dependence), the field has attempted to build upon earlier work by incorporating different methodologies or pursuing research questions of a transdisciplinary nature. New areas of inquiry, such as the investigation of EEG differences among users of ecstasy (MDMA) and methamphetamine, have emerged, primarily as a result of an alarming rise in popularity of these drugs.	[Bauer, Lance O.] Univ Connecticut, Sch Med, Dept Psychiat, Farmington, CT 06030 USA; [Ceballos, Natalie A.] Texas State Univ, Dept Psychol, San Marcos, TX USA; [Houston, Rebecca J.] SUNY Buffalo, Res Inst Addict, Buffalo, NY 14260 USA		Bauer, LO (corresponding author), Univ Connecticut, Sch Med, Dept Psychiat, MC-2103, Farmington, CT 06030 USA.	bauer@psychiatry.uchc.edu			NATIONAL CENTER FOR RESEARCH RESOURCES [M01RR006192] Funding Source: NIH RePORTER; NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM [P60AA003510] Funding Source: NIH RePORTER; NATIONAL INSTITUTE ON DRUG ABUSE [R01DA017666] Funding Source: NIH RePORTER; NCRR NIH HHS [M01 RR006192, M01 RR006192-155345] Funding Source: Medline; NIAAA NIH HHS [P60 AA003510-32, P60 AA003510, P60 AA003510-310001] Funding Source: Medline; NIDA NIH HHS [R01 DA017666, R01 DA017666-04] Funding Source: Medline	NATIONAL CENTER FOR RESEARCH RESOURCES(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Center for Research Resources (NCRR)); NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Alcohol Abuse & Alcoholism (NIAAA)); NATIONAL INSTITUTE ON DRUG ABUSE(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Drug Abuse (NIDA)European Commission); NCRR NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Center for Research Resources (NCRR)); NIAAA NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Alcohol Abuse & Alcoholism (NIAAA)); NIDA NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Drug Abuse (NIDA))			59	33	37	0	21	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	1550-0594	2169-5202		CLIN EEG NEUROSCI	Clin. EEG Neurosci.	APR	2009	40	2					122	128		10.1177/155005940904000210	http://dx.doi.org/10.1177/155005940904000210			7	Clinical Neurology; Neurosciences; Neuroimaging; Psychiatry; Psychology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Psychiatry; Psychology	447YD	19534304	Green Accepted			2022-08-02	WOS:000266227100007
J	Jackson, CE; Snyder, PJ				Jackson, Colleen E.; Snyder, Peter J.			Electroencephalography and event-related potentials as biomarkers of mild cognitive impairment and mild Alzheimer's disease	ALZHEIMERS & DEMENTIA			English	Article; Proceedings Paper	Leon Thal Symposium on the Prevention of Dementia (LTS 07)	DEC 02-04, 2007	Las Vegas, NV	Lou Ruvo Brain Inst		mild cognitive impairment; Alzheimer's disease; EEG; ERP; biomarker	E EPSILON-4 ALLELE; DIFFERENTIAL-DIAGNOSIS; PRECLINICAL PHASE; QUANTITATIVE EEG; TEMPORAL-LOBE; TASK-FORCE; DEMENTIA; BRAIN; COHERENCE; PERFORMANCE	Background: Successful early detection of mild cognitive impairment (MCI) and Alzheimer's disease demands the identification of bionmarkers capable of distinguishing individuals with prodromal or early cognitive impairment from healthy aging adults. Many laboratories are engaged in the discovery and validation of a wide array of potential genetic, proteomic, cognitive, and other types of biomarkers. Methods: This review focuses on the application of quantitative electroencephalography (qEEG) and event-related potential (ERP) technologies as markers of prodromal impairment and early disease progression. It is the aim of this review to critically assess where this field currently stands, as well as future directions for EEG biomarker development. Results: As a neuroimaging tool that is relatively inexpensive, potentially portable, and capable of providing high-density spatial mapping, qEEG offers a noninvasive, rapid, and replicable method for assessing age-related and disease-related neurophysiologic change. Conclusions: As different signature changes associated with particular stages of disease burden are identified and validated, we anticipate expanded application of qEEG as a reliable and sensitive biomarker(s) of MCI and early Alzheimer's disease. (c) 2008 The Alzheimer's Association. All rights reserved.	[Jackson, Colleen E.; Snyder, Peter J.] Univ Connecticut, Dept Psychol, Storrs, CT 06269 USA; [Snyder, Peter J.] Univ Connecticut, Sch Med, Dept Neurol, Farmington, CT USA; [Snyder, Peter J.] Yale Univ, Sch Med, Ctr Child Study, New Haven, CT 06510 USA		Snyder, PJ (corresponding author), Univ Connecticut, Dept Psychol, Storrs, CT 06269 USA.	peter.snyder@uconn.edu	Snyder, Peter J./W-2609-2019	Jackson, Colleen/0000-0002-9927-2684; Snyder, Peter/0000-0003-0555-4654					67	115	118	5	40	ELSEVIER SCIENCE INC	NEW YORK	STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA	1552-5260	1552-5279		ALZHEIMERS DEMENT	Alzheimers. Dement.	JAN	2008	4	1		1			S137	S143		10.1016/j.jalz.2007.10.008	http://dx.doi.org/10.1016/j.jalz.2007.10.008			7	Clinical Neurology	Science Citation Index Expanded (SCI-EXPANDED); Conference Proceedings Citation Index - Science (CPCI-S)	Neurosciences & Neurology	256AI	18631990				2022-08-02	WOS:000252699700024
J	Negishi, M; Abildgaard, M; Laufer, I; Nixon, T; Constable, RT				Negishi, Michiro; Abildgaard, Mark; Laufer, Ilan; Nixon, Terry; Constable, Robert Todd			An EEG (electroencephalogram) recording system with carbon wire electrodes for simultaneous EEG-fMRI (functional magnetic resonance imaging) recording	JOURNAL OF NEUROSCIENCE METHODS			English	Article						electroencephalography; carbon; electrodes; magnetic resonance imaging	EVENT-RELATED POTENTIALS; ALPHA-RHYTHM; MRI; ARTIFACT; QUALITY; TESLA; EPILEPSY; REMOVAL	Simultaneous EEG-fMRI (Electroencephalography-functionaI Magnetic Resonance Imaging) recording provides a means for acquiring high temporal resolution electrophysiological data and high spatial resolution metabolic data of the brain in the same experimental runs. Carbon wire electrodes (not metallic EEG electrodes with carbon wire leads) are suitable for simultaneous EEG-fMRI recording, because they cause less RF (radio-frequency) heating and susceptibility artifacts than metallic electrodes. These characteristics are especially desirable for recording the EEG in high field MRI scanners. Carbon wire electrodes are also comfortable to wear during long recording sessions. However, carbon electrodes have high electrode-electrolyte potentials compared to widely used Ag/AgCl (silver/silver chloride) electrodes, which may cause slow voltage drifts. This paper introduces a prototype EEG recording system with carbon wire electrodes and a circuit that suppresses the slow voltage drift. The system was tested for the voltage drift, RF heating, susceptibility artifact, and impedance, and was also evaluated in a simultaneous ERP (event-related potential)-fMRI experiment. (C) 2008 Elsevier B.V. All rights reserved.	[Negishi, Michiro; Abildgaard, Mark; Laufer, Ilan; Nixon, Terry; Constable, Robert Todd] Yale Univ, Dept Diagnost Radiol, Sch Med, New Haven, CT 06520 USA; [Constable, Robert Todd] Yale Univ, Dept Neurosurg, New Haven, CT 06520 USA; [Constable, Robert Todd] Yale Univ, Dept Biomed Engn, New Haven, CT 06520 USA		Negishi, M (corresponding author), Yale Univ, Dept Diagnost Radiol, Sch Med, POB 208043,TAC N127,300 Cedar St, New Haven, CT 06520 USA.	michiro.negishi@yale.edu	Constable, R. Todd/ABE-8038-2021	Constable, R. Todd/0000-0001-5661-9521	NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE [R01NS047605] Funding Source: NIH RePORTER; NINDS NIH HHS [R01 NS047605, R01 NS047605-03] Funding Source: Medline	NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Neurological Disorders & Stroke (NINDS)); NINDS NIH HHS(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Neurological Disorders & Stroke (NINDS))			40	21	22	0	9	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0165-0270			J NEUROSCI METH	J. Neurosci. Methods	AUG 15	2008	173	1					99	107		10.1016/j.jneumeth.2008.05.024	http://dx.doi.org/10.1016/j.jneumeth.2008.05.024			9	Biochemical Research Methods; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Neurosciences & Neurology	341UI	18588913	Green Accepted			2022-08-02	WOS:000258740200013
J	Strobel, A; Debener, S; Sorger, B; Peters, JC; Kranczioch, C; Hoechstetter, K; Engel, AK; Brocke, B; Goebel, R				Strobel, Alexander; Debener, Stefan; Sorger, Bettina; Peters, Judith C.; Kranczioch, Cornelia; Hoechstetter, Karsten; Engel, Andreas K.; Brocke, Burkhard; Goebel, Rainer			Novelty and target processing during an auditory novelty oddball: A simultaneous event-related potential and functional magnetic resonance imaging study	NEUROIMAGE			English	Article						novelty-processing; target-processing; simultaneous EEG/fMRI; novelty P3; P3b	INTRACEREBRAL POTENTIALS; VISUAL-STIMULI; RARE TARGET; BRAIN ACTIVITY; EEG-FMRI; ATTENTION; P3; CORTEX; MRI; ERP	Recent evidence suggests that both spatiotemporally distinct and overlapping brain regions are involved in bottom-up- and top-down-driven attentional processing. However, existing studies are based on a variety of different approaches, including electroencephalography (EEG) and functional magnetic resonance imaging (fMRI), raising the question of how EEG and fMRI findings in this field are related to each other. The present study aimed at disentangling common from specific regions underlying bottom-up novelty-processing and top-down target-processing. Simultaneous EEG and fMRI recordings were employed to investigate how fMRI-identified brain regions contribute to event-related potential (ERP) signatures of novelty- and target-processing. Fourteen subjects performed a modified novelty oddball task in which either rare tones or novel sounds served as targets in different blocks, allowing us to separate novelty-related from mere distractor-related effects. ERP signatures of novelty- and target-processing could be identified, confirming previous research based on recordings outside the scanner. fMRI analyses revealed that, despite considerable overlap of regions activated during novelty- and target-processing, bilateral superior temporal and right inferior frontal areas showed pronounced activation related to novelty-processing. fMRI-informed ERP dipole seeding was used to integrate both signals. The source modeling results further implicated temporal and inferior frontal sources in novelty-processing. Target-related fMRI activation on the other hand was confirmed in a network comprising distributed frontoparietal regions as well as bilateral caudate nucleus and cerebellum. Most regions identified by fMRI showed a contribution to target-related ERP signatures. This pattern of findings underscores the potential of simultaneous EEG/fMRI recordings for the spatiotemporal characterization of target- and novelty-processing. (c) 2007 Elsevier Inc. All rights reserved.	[Strobel, Alexander] Goethe Univ Frankfurt, Inst Psychol, Dept Expt Psychol 2, D-60054 Frankfurt, Germany; [Strobel, Alexander; Sorger, Bettina; Peters, Judith C.; Goebel, Rainer] Maastricht Univ, Fac Psychol, Dept Cognit Neurosci, NL-6200 MD Maastricht, Netherlands; [Debener, Stefan] Royal S Hants Hosp, MRC Inst Hearing Res, Southampton SO14 0YG, Hants, England; [Debener, Stefan; Engel, Andreas K.] Univ Med Ctr Hamburg Eppendorf, Dept Neurophysiol & Pathophysiol, D-20246 Hamburg, Germany; [Kranczioch, Cornelia] Univ Portsmouth, Dept Psychol, Portsmouth PO1 2DY, Hants, England; [Hoechstetter, Karsten] MEGIS Software, D-82166 Grafelfing, Germany; [Brocke, Burkhard] Tech Univ Dresden, Dept Psychol, D-01062 Dresden, Germany		Strobel, A (corresponding author), Goethe Univ Frankfurt, Inst Psychol, Dept Expt Psychol 2, Mertonstr 17, D-60054 Frankfurt, Germany.	alex.strobel@gmx.de	Kranczioch, Cornelia/A-3297-2009; Engel, Andreas K./AAH-6384-2019; Strobel, Alexander/I-5026-2015	Kranczioch, Cornelia/0000-0001-8814-5535; Engel, Andreas K./0000-0003-4899-8466; Strobel, Alexander/0000-0002-9426-5397; Sorger, Bettina/0000-0003-1393-3144; Peters, Judith/0000-0003-0979-1016; Goebel, Rainer/0000-0003-1780-2467					56	70	71	0	18	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119	1095-9572		NEUROIMAGE	Neuroimage	APR 1	2008	40	2					869	883		10.1016/j.neuroimage.2007.10.065	http://dx.doi.org/10.1016/j.neuroimage.2007.10.065			15	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	283HQ	18206391	Green Published			2022-08-02	WOS:000254627700048
J	Ivannikov, A; Kalyakin, I; Hamalainen, J; Leppanen, PHT; Ristaniemi, T; Lyytinen, H; Karkkainen, T				Ivannikov, Andriy; Kalyakin, Igor; Hamalainen, Jarmo; Leppanen, Paavo H. T.; Ristaniemi, Tapani; Lyytinen, Heikki; Karkkainen, Tommi			ERP denoising in multichannel EEG data using contrasts between signal and noise subspaces	JOURNAL OF NEUROSCIENCE METHODS			English	Article						Electroencephalography; Event-related potential; Signal-to-noise ratio; Spatial denoising; Subspace separation	INDEPENDENT COMPONENT ANALYSIS; EVENT-RELATED POTENTIALS; READING DISABILITIES; SOURCE SEPARATION; CHILDREN; ARTIFACTS; SKILLS; RISK	In this paper, anew method intended for ERP denoising in multichannel EEG data is discussed. The denoising is done by separating ERP/noise subspaces in multidimensional EEG data by a linear transformation and the following dimension reduction by ignoring noise components during inverse transformation. The separation matrix is found based on the assumption that ERP sources are deterministic for all repetitions of the same type of stimulus within the experiment, while the other noise sources do not obey the determinancy property. A detailed derivation of the technique is given together with the analysis of the results of its application to a real high-density EEG data set. The interpretation of the results and the performance of the proposed method under conditions, when the basic assumptions are violated - e.g. the problem is underdetermined - are also discussed. Moreover, we study how the factors of the number of channels and trials used by the method influence the effectiveness of ERP/noise subspaces separation. In addition, we explore also the impact of different data resampling strategies on the performance of the considered algorithm. The results can help in determining the optimal parameters of the equipment/methods used to elicit and reliably estimate ERPs. (C) 2009 Elsevier B.V. All rights reserved.	[Ivannikov, Andriy; Kalyakin, Igor; Ristaniemi, Tapani; Karkkainen, Tommi] Univ Jyvaskyla, Dept Math Informat Technol, FI-40014 Jyvaskyla, Finland; [Hamalainen, Jarmo; Leppanen, Paavo H. T.; Lyytinen, Heikki] Univ Jyvaskyla, Dept Psychol, FI-40014 Jyvaskyla, Finland		Ivannikov, A (corresponding author), Univ Jyvaskyla, Dept Math Informat Technol, POB 35 Agora, FI-40014 Jyvaskyla, Finland.	aivanni@cc.jyu.fi	Hamalainen, Jarmo/J-2370-2012; Lyytinen, Heikki/AAS-3200-2020	Hamalainen, Jarmo/0000-0001-7188-8148; Leppanen, Paavo/0000-0002-8941-2225; Karkkainen, Tommi/0000-0003-0327-1167	Jyvaskyla Graduate School in Computing and Mathematical Sciences (COMAS); Agora Human Technology Center	Jyvaskyla Graduate School in Computing and Mathematical Sciences (COMAS); Agora Human Technology Center	This research was supported by grants from the Jyvaskyla Graduate School in Computing and Mathematical Sciences (COMAS), and from the Agora Human Technology Center.		25	4	5	0	6	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0165-0270	1872-678X		J NEUROSCI METH	J. Neurosci. Methods	JUN 15	2009	180	2					340	351		10.1016/j.jneumeth.2009.03.021	http://dx.doi.org/10.1016/j.jneumeth.2009.03.021			12	Biochemical Research Methods; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Neurosciences & Neurology	457SJ	19464521				2022-08-02	WOS:000266953200016
J	Karakas, HM; Karakas, S; Ceylan, AO; Tali, ET				Karakas, H. M.; Karakas, S.; Ceylan, A. Oezkan; Tali, E. T.			Recording event-related activity under hostile magnetic resonance environment: Is multimodal EEG/ERP-MRI recording possible?	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY			English	Article; Proceedings Paper	14th World Congress of Psychophysiology the Olympics of the Brain	SEP 08-13, 2008	St Petersburg, RUSSIA	Int Org Psychophysiol		Multimodal EEG/ERP-MRI technique; N100; P300; Source localization; Spatial resolution; SWARM; Brain mapping	TIME-FREQUENCY REPRESENTATION; ANTERIOR CINGULATE CORTEX; SOURCE LOCALIZATION; ODDBALL PARADIGM; SIMULTANEOUS EEG; WAVELET ANALYSIS; ERROR-DETECTION; GAMMA-RESPONSE; BRAIN ACTIVITY; VISUAL TARGET	Event-related potentials (ERPs) have high temporal resolution, but insufficient spatial resolution; the converse is true for the functional imaging techniques. The purpose of the study was to test the utility of a multimodal EEG/ERP-MRI technique which combines electroencephalography (EEG) and magnetic resonance imaging (MRI) for a simultaneously high temporal and spatial resolution. The sample consisted of 32 healthy young adults of both sexes. Auditory stimuli were delivered according to the active and passive oddball paradigms in the MRI environment (MRI-e) and in the standard conditions of the electrophysiology laboratory environment (Lab-e). Tasks were presented in a fixed order. Participants were exposed to the recording environments in a counterbalanced order. EEG data were preprocessed for MRI-related artifacts. Source localization was made using a current density reconstruction technique. The ERP waveforms for the MRI-e were morphologically similar to those for the Lab-e. The effect of the recording environment, experimental paradigm and electrode location were analyzed using a 2 x 2 x 3 analysis of variance for repeated measures. The ERP components in the two environments showed parametric variations and characteristic topographical distributions. The calculated sources were in line with the related literature. The findings indicated effortful cognitive processing in MRI-e. The study provided preliminary data on the feasibility of the multimodal EEG/ERP-MRI technique. It also indicated lines of research that are to be pursued for a decisive testing of this technique and its implementation to clinical practice. (C) 2009 Elsevier B.V. All rights reserved.	[Karakas, H. M.; Tali, E. T.] Gazi Univ, Fac Med, Dept Neuroradiol, TR-06500 Ankara, Turkey; [Karakas, S.; Ceylan, A. Oezkan] Hacettepe Univ, Specializat Area Expt Psychol, Cognit Psychophysiol Res Unit, Ankara, Turkey		Karakas, HM (corresponding author), Gazi Univ, Fac Med, Dept Neuroradiol, TR-06500 Ankara, Turkey.	hakki.karakas@gmail.com	Ozkan-Ceylan, Arzu/E-7951-2013; Tali, E. Turgut/AAG-4447-2022; Tali, E. Turgut/AFK-6137-2022	Ozkan-Ceylan, Arzu/0000-0001-6952-8418; Karakas, Hakki/0000-0002-1328-8520					80	2	2	0	4	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0167-8760	1872-7697		INT J PSYCHOPHYSIOL	Int. J. Psychophysiol.	AUG	2009	73	2			SI		123	132		10.1016/j.ijpsycho.2009.03.006	http://dx.doi.org/10.1016/j.ijpsycho.2009.03.006			10	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science &amp; Humanities (CPCI-SSH)	Psychology; Neurosciences & Neurology; Physiology	478YW	19414046				2022-08-02	WOS:000268625700011
