Title,Authors,Journal
Nonconvulsive status epilepticus in a neurological intensive care unit: Profile in a developing country,"Narayanan, Jaishree T; Murthy, Jagarlapudi M. K.","Epilepsia Vol. 48, Iss. 5,  (May 2007): 900-906."
Task-related differential dynamics of EEG alpha- and beta-band synchronization in cortico-basal motor structures,"Klostermann, Fabian; Nikulin, Vadim V; Kühn, Andrea Annette; Marzinzik, Frank; Wahl, Michael; et al.","European Journal of Neuroscience Vol. 25, Iss. 5,  (Mar 2007): 1604-1615."
Opioid withdrawal results in an increased local and remote functional connectivity at EEG alpha and beta frequency bands,"Fingelkurts, Andrew A; Fingelkurts, Alexander A; Kivisaari, Reetta; Autti, Taina; Borisov, Sergei; et al.","Neuroscience Research Vol. 58, Iss. 1,  (May 2007): 40-49."
Reduction of EEG myogenic artifact with botulinum toxin during video-EEG monitoring,"Grant, Arthur C; Hermanowicz, Neal.","Epilepsia Vol. 48, Iss. 2,  (Feb 2007): 324-329."
Specific cue reactivity on computer game-related cues in excessive gamers,"Thalemann, R; Wölfling, K; Grüsser, S. M.","Behavioral Neuroscience Vol. 121, Iss. 3,  (Jun 2007): 614-618."
Recognition of point-light biological motion: Mu rhythms and mirror neuron activity,"Ulloa, Erlinda R; Pineda, Jaime A.","Behavioural Brain Research Vol. 183, Iss. 2,  (Nov 2007): 188-194."
Fear conditioning increases NREM sleep,"Hellman, Kevin; Abel, Ted.","Behavioral Neuroscience Vol. 121, Iss. 2,  (Apr 2007): 310-323."
Reward sensitivity in depression: A biobehavioral study,"Shankman, Stewart A; Klein, Daniel N; Tenke, Craig E; Bruder, Gerard E.","Journal of Abnormal Psychology Vol. 116, Iss. 1,  (Feb 2007): 95-104."
Brain correlates of self-rated originality of ideas: Evidence from event-related power and phase-locking changes in the EEG,"Grabner, Roland H; Fink, Andreas; Neubauer, Aljoscha C.","Behavioral Neuroscience Vol. 121, Iss. 1,  (Feb 2007): 224-230."
Single-trial analysis of oddball event-related potentials in simultaneous EEG-fMRI,"Bénar, Christian-G; Schön, Daniele; Grimault, Stephan; Nazarian, Bruno; Burle, Boris; et al.","Human Brain Mapping Vol. 28, Iss. 7,  (Jul 2007): 602-613."
Theta phase resetting and the error-related negativity,"Yeung, Nick; Bogacz, Rafal; Holroyd, Clay B; Nieuwenhuis, Sander; Cohen, Jonathan D.","Psychophysiology Vol. 44, Iss. 1,  (Jan 2007): 39-49."
"Using the Minnesota Multiphasic Inventory 2, EEGs, and clinical data to predict nonepileptic events","Schramke, Carol J; Valeri, April; Valeriano, James P; Kelly, Kevin M.","Epilepsy & Behavior Vol. 11, Iss. 3,  (Nov 2007): 343-346."
Differential topographic pattern of EEG coherence between simultaneous and successive coding tasks,"Okuhata, Shiho (Tanaka); Okazaki, Shinji; Maekawa, Hisao.","International Journal of Psychophysiology Vol. 66, Iss. 1,  (Oct 2007): 66-80."
Effect of bilateral eye movements on frontal interhemispheric gamma EEG coherence: Implications for EMDR therapy,"Propper, Ruth E; Pierce, Jenna; Geisler, Mark W; Christman, Stephen D; Bellorado, Nathan.","Journal of Nervous and Mental Disease Vol. 195, Iss. 9,  (Sep 2007): 785-788."
Changes in the EEG power during tests for nonverbal (figurative) creativity,"Nagornova, Zh. V.","Human Physiology Vol. 33, Iss. 3,  (May 2007): 277-284."
