Title,Authors,Journal
Regional brain activation with advertising images,"Cook, Ian A; Warren, Clay; Pajot, Sarah K; Schairer, David; Leuchter, Andrew F.","Journal of Neuroscience, Psychology, and Economics Vol. 4, Iss. 3,  (Aug 2011): 147-160."
Coregistration of eye movements and EEG in natural reading: Analyses and review,"Dimigen, Olaf; Sommer, Werner; Hohlfeld, Annette; Jacobs, Arthur M; Kliegl, Reinhold.","Journal of Experimental Psychology: General Vol. 140, Iss. 4,  (Nov 2011): 552-572."
Atypical EEG power correlates with indiscriminately friendly behavior in internationally adopted children,"Tarullo, Amanda R; Garvin, Melissa C; Gunnar, Megan R.","Developmental Psychology Vol. 47, Iss. 2,  (Mar 2011): 417-431."
Simultaneous intracranial EEG and fMRI of interictal epileptic discharges in humans,"Vulliemoz, Serge; Carmichael, David W; Rosenkranz, Karin; Diehl, Beate; Rodionov, Roman; et al.","NeuroImage Vol. 54, Iss. 1,  (Jan 1, 2011): 182-190."
"Accessory stimuli affect the emergence of conflict, not conflict control: A Simon-task ERP study","Böckler, Anne; Alpay, Gamze; Stürmer, Birgit.","Experimental Psychology Vol. 58, Iss. 2,  (2011): 102-109."
Video‐EEG monitoring: Safety and adverse events in 507 consecutive patients,"Dobesberger, Judith; Walser, Gerald; Unterberger, Iris; Seppi, Klaus; Kuchukhidze, Giorgi; et al.","Epilepsia Vol. 52, Iss. 3,  (Mar 2011): 443-452."
Regional brain activation with advertising images,"Cook, Ian A; Warren, Clay; Pajot, Sarah K; Schairer, David; Leuchter, Andrew F.","Journal of Neuroscience, Psychology, and Economics Vol. 4, Iss. 3,  (Aug 2011): 147-160. [Duplicate]"
Behavioral correlates of human hippocampal delta and theta oscillations during navigation,"Watrous, Andrew J; Fried, Itzhak; Ekstrom, Arne D.","Journal of Neurophysiology Vol. 105, Iss. 4,  (Apr 2011): 1747-1755."
Scalp EEG does not predict hemispherectomy outcome,"Greiner, Hansel M; Park, Yong D; Holland, Katherine; Horn, Paul S; Byars, Anna W; et al.","Seizure Vol. 20, Iss. 10,  (Dec 2011): 758-763."
Interictal spike analysis of high-density EEG in patients with partial epilepsy,"Wang, Gang; Worrell, Gregory; Yang, Lin; Wilke, Christopher; He, Bin.","Clinical Neurophysiology Vol. 122, Iss. 6,  (Jun 2011): 1098-1105."
Right parietal brain activity precedes perceptual alternation during binocular rivalry,"Britz, Juliane; Pitts, Michael A; Michel, Christoph M.","Human Brain Mapping Vol. 32, Iss. 9,  (Sep 2011): 1432-1442."
Mean-field modeling of thalamocortical dynamics and a model-driven approach to EEG analysis,"Victor, Jonathan D; Drover, Jonathan D; Conte, Mary M; Schiff, Nicholas D.","PNAS Proceedings of the National Academy of Sciences of the United States of America Vol. 108, Iss. Suppl 3,  (Sep 13, 2011): 15631-15638."
Influences of instructions and expertise on the mechanisms involved during a working memory task: An EEG study,"Calmels, Claire; Foutren, Marion; Stam, Cornelis J.","Journal of Psychophysiology Vol. 25, Iss. 3,  (2011): 105-115."
"Developmental changes in the EEG rhythms of children and young adults: Analyzed by means of correlational, brain topography and principal component analysis","Barriga-Paulino, Catarina I; Flores, Angelica B; Gómez, Carlos M.","Journal of Psychophysiology Vol. 25, Iss. 3,  (2011): 143-158."
EEG microstate analysis in drug-naive patients with panic disorder,"Kikuchi, Mitsuru; Koenig, Thomas; Munesue, Toshio; Hanaoka, Akira; Strik, Werner; et al.","PLoS ONE Vol. 6, Iss. 7,  (Jul 29, 2011)."
On a possible relationship between linguistic expertise and EEG gamma band phase synchrony,"Reiterer, Susanne; Pereda, Ernesto; Bhattacharya, Joydeep.","Frontiers in Psychology Vol. 2,  (Nov 22, 2011)."
Addition of EEG improves accuracy of a logistic model that uses neuropsychological and cardiovascular factors to identify dementia and MCI,"Snyder, Steven Michael; Hall, James Richard; Cornwell, Sonya Lynn; Falk, James David.","Psychiatry Research Vol. 186, Iss. 1,  (Mar 30, 2011): 97-102."
Objective quantification of seizure frequency and treatment success via long-term outpatient video-EEG monitoring: A feasibility study,"Stefan, H; Kreiselmeyer, G; Kasper, B; Graf, W; Pauli, E; et al.","Seizure Vol. 20, Iss. 2,  (Mar 2011): 97-100."
Independent component analysis (ICA) of generalized spike wave discharges in fMRI: Comparison with general linear model-based EEG-fMRI,"Moeller, Friederike; LeVan, Pierre; Gotman, Jean.","Human Brain Mapping Vol. 32, Iss. 2,  (Feb 2011): 209-217."
A phase synchrony measure for quantifying dynamic functional integration in the brain,"Aviyente, Selin; Bernat, Edward M; Evans, Westley S; Sponheim, Scott R.","Human Brain Mapping Vol. 32, Iss. 1,  (Jan 2011): 80-93."
Transcranial magnetic stimulation-evoked EEG/cortical potentials in physiological and pathological aging,"Casarotto, Silvia; Määtta, Sara; Herukka, Sanna-Kaisa; Pigorini, Andrea; Napolitani, Martino; et al.","NeuroReport: For Rapid Communication of Neuroscience Research Vol. 22, Iss. 12,  (Aug 24, 2011): 592-597."
Validity of the quantitative EEG statistical pattern recognition method in diagnosing Alzheimer’s disease,"Ommundsen, Nina; Engedal, Knut; Øksengård, Anne Rita.","Dementia and Geriatric Cognitive Disorders Vol. 31, Iss. 3,  (Apr 2011): 195-201."
"Effects of instructed emotion regulation on valence, arousal, and attentional measures of affective processing","Bernat, Edward M; Cadwallader, Meredith; Seo, Dongju; Vizueta, Nathalie; Patrick, Christopher J.","Developmental Neuropsychology Vol. 36, Iss. 4,  (May 2011): 493-518."
Benign myoclonic epilepsy in infancy followed by childhood absence epilepsy,"Mangano, Salvatore; Fontana, Antonina; Spitaleri, Chiara; Mangano, Giuseppa Renata; Montalto, Maurizio; et al.","Seizure Vol. 20, Iss. 9,  (Nov 2011): 727-730."
Coregistration of eye movements and EEG in natural reading: Analyses and review,"Dimigen, Olaf; Sommer, Werner; Hohlfeld, Annette; Jacobs, Arthur M; Kliegl, Reinhold.","Journal of Experimental Psychology: General Vol. 140, Iss. 4,  (Nov 2011): 552-572. [Duplicate]"
Trained modulation of sensorimotor rhythms can affect reaction time,"Boulay, C. B; Sarnacki, W. A; Wolpaw, J. R; McFarland, D. J.","Clinical Neurophysiology Vol. 122, Iss. 9,  (Sep 2011): 1820-1826."
Evaluation of the association of menopausal status with delta and beta EEG activity during sleep,"Campbell, Ian G; Bromberger, Joyce T; Buysse, Daniel J; Hall, Martica H; Hardin, Kimberly A; et al.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 34, Iss. 11,  (Nov 1, 2011): 1561-1568."
Neonatal seizure recognition—comparative study of continuous-amplitude integrated EEG versus short conventional EEG recordings,"Frenkel, Nofrat; Friger, Michael; Meledin, Irina; Berger, Itai; Marks, Kyla; et al.","Clinical Neurophysiology Vol. 122, Iss. 6,  (Jun 2011): 1091-1097."
Utility of EEG in differential diagnosis of adults with acute alteration of mental status,"Bearden, Scott T; Nay, Leston B.","American Journal of Electroneurodiagnostic Technology Vol. 51, Iss. 2,  (Jun 2011): 92-104."
Voxel-wise information theoretic EEG-fMRI feature integration,"Ostwald, Dirk; Porcaro, Camillo; Bagshaw, Andrew P.","NeuroImage Vol. 55, Iss. 3,  (Apr 1, 2011): 1270-1286."
Evoked potentials in large-scale cortical networks elicited by TMS of the visual cortex,"Garcia, Javier O; Grossman, Emily D; Srinivasan, Ramesh.","Journal of Neurophysiology Vol. 106, Iss. 4,  (Oct 2011): 1734-1746."
White matter alterations related to P300 abnormalities in individuals at high risk for psychosis: An MRI-EEG study,"Fusar-Poli, Paolo; Crossley, Nicolas; Woolley, James; Carletti, Francesco; Perez-Iglesias, Rocio; et al.","Journal of Psychiatry & Neuroscience Vol. 36, Iss. 4,  (Jul 2011): 239-248."
Atypical EEG power correlates with indiscriminately friendly behavior in internationally adopted children,"Tarullo, Amanda R; Garvin, Melissa C; Gunnar, Megan R.","Developmental Psychology Vol. 47, Iss. 2,  (Mar 2011): 417-431. [Duplicate]"
"FieldTrip: Open source software for advanced analysis of MEG, EEG, and invasive electrophysiological data","Oostenveld, Robert; Fries, Pascal; Maris, Eric; Schoffelen, Jan-Mathijs.","Computational Intelligence and Neuroscience Vol. 2011,  (2011)."
"Patients with epilepsy and patients with psychogenic non-epileptic seizures: Video-EEG, clinical and neuropsychological evaluation","Turner, Katherine; Piazzini, Ada; Chiesa, Valentina; Barbieri, Valentina; Vignoli, Aglaia; et al.","Seizure Vol. 20, Iss. 9,  (Nov 2011): 706-710."
Quantitative EEG in ischemic stroke: Correlation with infarct volume and functional status in posterior circulation and lacunar syndromes,"Sheorajpanday, Rishi V. A; Nagels, Guy; Weeren, Arie J. T. M; De Deyn, Peter P.","Clinical Neurophysiology Vol. 122, Iss. 5,  (May 2011): 884-890."
Spatially distributed patterns of oscillatory coupling between high-frequency amplitudes and low-frequency phases in human iEEG,"Maris, Eric; van Vugt, Marieke; Kahana, Michael.","NeuroImage Vol. 54, Iss. 2,  (Jan 15, 2011): 836-850."
Manifestation of ocular-muscle EMG contamination in human intracranial recordings,"Kovach, Christopher K; Tsuchiya, Naotsugu; Kawasaki, Hiroto; Oya, Hiroyuki; Howard, Mathew A., III; et al.","NeuroImage Vol. 54, Iss. 1,  (Jan 1, 2011): 213-233."
Reflex seizures in Rett syndrome,"Martínez, Ana Roche; Colmenero, M. Itziar Alonso; Pereira, Andreia Gomes; Vilaplana, Francesc X. Sanmartí; Morón, Judith Armstrong; et al.","Epileptic Disorders Vol. 13, Iss. 4,  (Dec 2011): 389-393."
The effects of nicotine replacement on cognitive brain activity during smoking withdrawal studied with simultaneous fMRI/EEG,"Beaver, John D; Long, Christopher J; Cole, David M; Durcan, Michael J; Bannon, Linda C; et al.","Neuropsychopharmacology Vol. 36, Iss. 9,  (Aug 2011): 1792-1800."
Anatomical markers of sleep slow wave activity derived from structural magnetic resonance images,"Buchmann, Andreas; Kurth, Salomé; Ringli, Maya; Geiger, Anja; Jenni, Oskar G; et al.","Journal of Sleep Research Vol. 20, Iss. 4,  (Dec 2011): 506-513."
