Title,Authors,Journal
The EEG Consistency Index as a Psycho-Physiological Marker of ADHD and Methylphenidate Response: Replication of Results,"Penberthy, Jennifer Kim; Cox, Daniel; Robeva, Raina; Kovatchev, Boris; Merkel, R. Lawrence.","Journal of Neurotherapy Vol. 10, Iss. 1,  (2006): 33-43."
Relationship Between EEG Power and Rhythm Synchronization in Health and Cognitive Pathology,"Strelets, V. B; Garakh, Zh. V; Novototskii-Vlasov, V. Yu; Magomedov, R. A.","Neuroscience and Behavioral Physiology Vol. 36, Iss. 6,  (Jul 2006): 655-662."
Genetic and environmental influences on frontal EEG asymmetry: A twin study,"Anokhin, Andrey P; Heath, Andrew C; Myers, Erin.","Biological Psychology Vol. 71, Iss. 3,  (Mar 2006): 289-295."
Absence of Seizures Despite High Prevalence of Epileptiform EEG Abnormalities in Children with Autism Monitored in a Tertiary Care Center,"Kim, Howard L; Donnelly, Joseph H; Tournay, Anne E; Book, Teri M; Filipek, Pauline.","Epilepsia Vol. 47, Iss. 2,  (Feb 2006): 394-398."
Frontal EEG asymmetry and premenstrual dysphoric symptomatology,"Accortt, Eynav Elgavish; Allen, John J. B.","Journal of Abnormal Psychology Vol. 115, Iss. 1,  (Feb 2006): 179-184."
"Asymmetric information-processing in development, evolution and psychopathology","Fritzsche, Markus; Fritzsche, Larisa N; Kosidubova, Svetlana M; Prognimak, Anatolij B; Mayorov, Oleg Y.","Cogniţie Creier Comportament Vol. 10, Iss. 2,  (Jun 2006): 311-342."
Neural correlates of posttraumatic growth after severe motor vehicle accidents,"Rabe, Sirko; Zöllner, Tanja; Maercker, Andreas; Karl, Anke.","Journal of Consulting and Clinical Psychology Vol. 74, Iss. 5,  (Oct 2006): 880-886."
EEG Features in Idiopathic Generalized Epilepsy: Clues to Diagnosis,"Betting, Luiz Eduardo; Mory, Susana Barreto; Lopes-Cendes, Iscia; Li, Li M; Guerreiro, Marilisa M; et al.","Epilepsia Vol. 47, Iss. 3,  (Mar 2006): 523-528."
Withdrawn and intrusive maternal interaction style and infant frontal EEG asymmetry shifts in infants of depressed and non-depressed mothers,"Diego, Miguel A; Field, Tiffany; Jones, Nancy A; Hernandez-Reif, Maria.","Infant Behavior & Development Vol. 29, Iss. 2,  (Apr 2006): 220-229."
Quantitative EEG analysis in dexamphetamine-responsive adults with attention-deficit/hyperactivity disorder,"Bresnahan, Susan M; Barry, Robert J; Clarke, Adam R; Johnstone, Stuart J.","Psychiatry Research Vol. 141, Iss. 2,  (Feb 2006): 151-159."
Occurrence of a Prolonged Nonepileptic Motor Status after a Febrile Seizure,"Specchio, Nicola; Cusmai, Raffaella; Volkov, Josiv; Montaldo, Paolo; Vigevano, Federico.","Epilepsia Vol. 47, Iss. 6,  (Jun 2006): 1079-1081."
Sleep in spontaneous dwarf rats,"Peterfi, Zoltan; Obal, Ferenc, Jr; Taishi, Ping; Gardi, Janos; Kacsoh, Balint; et al.","Brain Research Vol. 1108, Iss. 1,  (Sep 2006): 133-146."
Surgery removes EEG abnormalities in patients with Chiari type I malformation and poor CSF flow,"Buoni, Sabrina; Zannolli, Raffaella; di Bartolo, Rosanna M; Donati, Pier Arturo; Mussa, Federico; et al.","Clinical Neurophysiology Vol. 117, Iss. 5,  (May 2006): 959-963."
Clinical significance of sleep EEG abnormalities in chronic schizophrenia,"Yang, Changkook; Winkelman, John W.","Schizophrenia Research Vol. 82, Iss. 2-3,  (Feb 2006): 251-260."
Frequency of epileptiform EEG abnormalities in a sequential screening of autistic patients with no known clinical epilepsy from 1996 to 2005,"Chez, Michael G; Chang, Mina; Krasne, Valerie; Coughlan, Carolyn; Kominsky, Matthew; et al.","Epilepsy & Behavior Vol. 8, Iss. 1,  (Feb 2006): 267-271."
Dysfunctional Long-Range Coordination of Neural Activity during Gestalt Perception in Schizophrenia,"Uhlhaas, Peter J; Linden, David E. J; Singer, Wolf; Haenschel, Corinna; Lindner, Michael; et al.","The Journal of Neuroscience Vol. 26, Iss. 31,  (Aug 2006): 8168-8175."
Deep brain stimulation of the subthalamic nucleus affects resting EEG and visual evoked potentials in Parkinson's disease,"Jech, Robert; Růžička, Evžen; Urgošík, Dušan; Serranová, Tereza; Volfová, Markéta; et al.","Clinical Neurophysiology Vol. 117, Iss. 5,  (May 2006): 1017-1028."
ERP differences with vs. without concurrent fMRI,"Bregadze, Nino; Lavric, Aureliu.","International Journal of Psychophysiology Vol. 62, Iss. 1,  (Oct 2006): 54-59."
Long term effects of piracetam on spectral analysis of EEG in Alzheimer's disease and minimal cognitive impairment,"Degirmenci, Eylem; Şahiner, Türker; Erdogan, Çağdaş; Özdemir, Fatma; Gür, Selahattin; et al.","Klinik Psikofarmakoloji Bülteni / Bulletin of Clinical Psychopharmacology Vol. 16, Iss. 2,  (Jun 2006): 93-97."
Episodic neurologic dysfunction with migraine and reversible imaging findings after radiation RRH,"Pruitt, A; Dalmau, J; Detre, J; Alavi, A; Rosenfeld, M. R.","Neurology Vol. 67, Iss. 4,  (Aug 2006): 676-678."
Moderate-to-heavy alcohol intake is associated with differences in synchronization of brain activity during rest and mental rehearsal,"de Bruin, Eveline A; Stam, Cornelis J; Bijl, Suzanne; Verbaten, Marinus N; Kenemans, J. Leon.","International Journal of Psychophysiology Vol. 60, Iss. 3,  (Jun 2006): 304-314."
Neural correlates of posttraumatic growth after severe motor vehicle accidents,"Rabe, Sirko; Zöllner, Tanja; Maercker, Andreas; Karl, Anke.","Journal of Consulting and Clinical Psychology Vol. 74, Iss. 5,  (Oct 2006): 880-886. [Duplicate]"
Quantitative EEG in low-IQ children with attention-deficit/hyperactivity disorder,"Clarke, Adam R; Barry, Robert J; McCarthy, Rory; Selikowitz, Mark; Magee, Christopher A; et al.","Clinical Neurophysiology Vol. 117, Iss. 8,  (Aug 2006): 1708-1714."
Multiple vaccine and pyridostigmine interactions: Effects on EEG and sleep in the common marmoset,"Williams, K. E; Mann, T. M; Chamberlain, S; Smith, A; Wilson, S; et al.","Pharmacology, Biochemistry and Behavior Vol. 84, Iss. 2,  (Jun 2006): 282-293."
EEG theta rhythm in infants and preschool children,"Orekhova, E. V; Stroganova, T. A; Posikera, I. N; Elam, M.","Clinical Neurophysiology Vol. 117, Iss. 5,  (May 2006): 1047-1062."
Effects of visual stimulation on cortico-spinal coherence during isometric hand contraction in humans,"Safri, Norlaili Mat; Murayama, Nobuki; Igasaki, Tomohiko; Hayashida, Yuki.","International Journal of Psychophysiology Vol. 61, Iss. 2,  (Aug 2006): 288-293."
The Mechanism of Involuntary Visual Spatial Attention Revealed by a New Linear Computation Model,"Qiu, Lijun; Yao, Dezhong; Fu, Shimin; Chen, Lin.","Brain Topography Vol. 18, Iss. 4,  (Jun 2006): 249-256."
Spectral analysis of EEG in normal and sulfite oxidase deficient rats under sulfite administration,"Özkaya, Yaşar Gül; Küçükatay, Vural; Savcioğlu, Feyza; Ağar, Aysel; Yargicoğlu, Piraye; et al.","International Journal of Neuroscience Vol. 116, Iss. 11,  (Nov 2006): 1359-1373."
"Nonconvulsive Seizures in the Pediatric Intensive Care Unit: Etiology, EEG, and Brain Imaging Findings","Saengpattrachai, Montri; Sharma, Rohit; Hunjan, Amrita; Shroff, Manohar; Ochi, Ayako; et al.","Epilepsia Vol. 47, Iss. 9,  (Sep 2006): 1510-1518."
Ictal eye closure is a reliable indicator for psychogenic nonepileptic seizures,"Chung, Steve S; Gerber, Paula; Kirlin, Kristin A.","Neurology Vol. 66, Iss. 11,  (Jun 2006): 1730-1731."
LORETA: An Attempt at a Simple Answer to a Complex Controversy,"Hoffman, Daniel A.","Journal of Neurotherapy Vol. 10, Iss. 1,  (2006): 57-72."
Visual and automatic cyclic alternating pattern (CAP) scoring,"Rosa, Agostinho; Alves, Gabriela Rodrigues; Brito, Magneide; Lopes, Maria Cecília; Tufik, Sérgio.","Arquivos de Neuro-Psiquiatria Vol. 64, Iss. 3-A,  (Sep 2006): 578-581."
Frontal white matter volume and delta EEG sources negatively correlate in awake subjects with mild cognitive impairment and Alzheimer's disease,"Babiloni, Claudio; Frisoni, Giovanni; Steriade, Mircea; Bresciani, Lorena; Binetti, Giuliano; et al.","Clinical Neurophysiology Vol. 117, Iss. 5,  (May 2006): 1113-1129."
The value of brain imaging in the study of development and its disorders,"Frith, Chris D.","Journal of Child Psychology and Psychiatry Vol. 47, Iss. 10,  (Nov 2006): 979-982."
Effects of DRD2 and CYP2D6 genotypes on delta EEG power response to aripiprazole in healthy male volunteers: A preliminary study,"Kim, Euitae; Yu, Kyung-Sang; Cho, Joo-Youn; Shin, Yong-Wook; Yoo, So Young; et al.","Human Psychopharmacology: Clinical and Experimental Vol. 21, Iss. 8,  (Dec 2006): 519-528."
"Achievement, underachievement and cortical activation: A comparative EEG study of adolescents of average and above-average intelligence","Staudt, Beate; Neubauer, Aljoscha C.","High Ability Studies Vol. 17, Iss. 1,  (Jun 2006): 3-16."
Theta phase locking across the neocortex reflects cortico-hippocampal recursive communication during goal conflict resolution,"Moore, Roger A; Gale, Anthony; Morris, Paul H; Forrester, Dave.","International Journal of Psychophysiology Vol. 60, Iss. 3,  (Jun 2006): 260-273."
EEG alpha oscillations during the performance of verbal creativity tasks: Differential effects of sex and verbal intelligence,"Fink, Andreas; Neubauer, Aljoscha C.","International Journal of Psychophysiology Vol. 62, Iss. 1,  (Oct 2006): 46-53."
Epilepsy in Menkes Disease: Analysis of Clinical Stages,"Bahi-Buisson, Nadia; Kaminska, Anna; Nabbout, Rima; Barnerias, Christine; Desguerre, Isabelle; et al.","Epilepsia Vol. 47, Iss. 2,  (Feb 2006): 380-386."
Temporal and Extratemporal BOLD Responses to Temporal Lobe Interictal Spikes,"Kobayashi, Eliane; Bagshaw, Andrew P; Bénar, Christian-George; Aghakhani, Yahya; Andermann, Frederick; et al.","Epilepsia Vol. 47, Iss. 2,  (Feb 2006): 343-354."
Sleep/Sedation in Children Undergoing EEG Testing: A Comparison of Chloral Hydrate and Music Therapy,"Loewy, Joanne; Hallan, Cathrine; Friedman, Eliezer; Martinez, Christine.","American Journal of Electroneurodiagnostic Technology Vol. 46, Iss. 4,  (Dec 2006): 343-355."
Anxious apprehension increases coupling of delta and beta oscillations,"Knyazev, Gennady G; Schutter, Dennis J. L. G; van Honk, Jack.","International Journal of Psychophysiology Vol. 61, Iss. 2,  (Aug 2006): 283-287."
Reduced cortical activity due to chronic low blood pressure: An EEG study,"Duschek, Stefan; Meinhardt, Jörg; Schandry, Rainer.","Biological Psychology Vol. 72, Iss. 3,  (Jul 2006): 241-250."
Stimulus-sensitive burstspiking in burst-suppression in children: Implications for management of refractory status epilepticus,"Dan, Bernard; Boyd, Stewart G.","Epileptic Disorders Vol. 8, Iss. 2,  (Jun 2006): 143-150."
Visual and automatic cyclic alternating pattern (CAP) scoring: Inter-rater reliability study,"Rosa, Agostinho; Alves, Gabriela Rodrigues; Brito, Magneide; Lopes, Maria Cecília; Tufik, Sérgio.","Arquivos de Neuro-Psiquiatria Vol. 64, Iss. 3,  (Sep 2006): 578-581. [Duplicate]"
Genetic variation of individual alpha frequency (IAF) and alpha power in a large adolescent twin sample,"Smit, Christine M; Wright, Margaret J; Hansell, Narelle K; Geffen, Gina M; Martin, Nicholas G.","International Journal of Psychophysiology Vol. 61, Iss. 2,  (Aug 2006): 235-243."
Continuous EEG monitoring in patients with traumatic brain injury reveals a high incidence of epileptiform activity,"Ronne-Engstrom, E; Winkler, T.","Acta Neurologica Scandinavica Vol. 114, Iss. 1,  (Jul 2006): 47-53."
P300-based detection of concealed autobiographical versus incidentally acquired information in target and non-target paradigms,"Rosenfeld, J. Peter; Biroschak, Julianne R; Furedy, John J.","International Journal of Psychophysiology Vol. 60, Iss. 3,  (Jun 2006): 251-259."
Sleep EEG changes after middle cerebral artery infarcts in mice: Different effects of striatal and cortical lesions,"Baumann, Christian R; Kilic, Ertugrul; Petit, Brice; Werth, Esther; Hermann, Dirk M; et al.","Sleep: Journal of Sleep and Sleep Disorders Research Vol. 29, Iss. 10,  (Oct 2006): 1339-1344."
Time course of EEG responses in frequency range of 5.5-15 Hz in a visual oddball paradigm (SEEG study),"Roman, R; Brázdil, M; Jurák, P; Rektor, I; Kukleta, M.","Homeostasis in Health and Disease Vol. 44, Iss. 1-2,  (2006): 87-89."
Automatic lateralization of temporal lobe epilepsy based on scalp EEG,"Caparos, M; Louis-Dorr, V; Wendling, F; Maillard, L; Wolf, D.","Clinical Neurophysiology Vol. 117, Iss. 11,  (Nov 2006): 2414-2423."
