Title,Authors,Journal
Time‐varying coupling of EEG oscillations predicts excitability fluctuations in the primary motor cortex as reflected by motor evoked potentials amplitude: An EEG-TMS study,"Ferreri, Florinda; Vecchio, Fabrizio; Ponzo, David; Pasqualetti, Patrizio; Rossini, Paolo Maria.","Human Brain Mapping Vol. 35, Iss. 5,  (May 2014): 1969-1980."
Rapid mental fatigue amplifies age-related attentional deficits,"Wascher, Edmund; Getzmann, Stephan.","Journal of Psychophysiology Vol. 28, Iss. 3,  (2014): 215-224."
Automatic interpretation and writing report of the adult waking electroencephalogram,"Shibasaki, Hiroshi; Nakamura, Masatoshi; Sugi, Takenao; Nishida, Shigeto; Nagamine, Takashi; et al.","Clinical Neurophysiology Vol. 125, Iss. 6,  (Jun 2014): 1081-1094."
Neonatal EEG at scalp is focal and implies high skull conductivity in realistic neonatal head models,"Odabaee, Maryam; Tokariev, Anton; Layeghy, Siamak; Mesbah, Mostefa; Colditz, Paul B; et al.","NeuroImage Vol. 96,  (Aug 1, 2014): 73-80."
Self-regulation of human brain activity using simultaneous real-time fMRI and EEG neurofeedback,"Zotev, Vadim; Phillips, Raquel; Yuan, Han; Misaki, Masaya; Bodurka, Jerzy.","NeuroImage Vol. 85, Iss. Part 3,  (Jan 15, 2014): 985-995."
An EEG Finger-Print of fMRI deep regional activation,"Meir-Hasson, Yehudit; Kinreich, Sivan; Podlipsky, Ilana; Hendler, Talma; Intrator, Nathan.","NeuroImage Vol. 102, Iss. Part 1,  (Nov 15, 2014): 128-141."
Transcranial direct current stimulation modulates ERP-indexed inhibitory control and reduces food consumption,"Lapenta, Olivia Morgan; Di Sierve, Karina; de Macedo, Elizeu Coutinho; Fregni, Felipe; Boggio, Paulo Sérgio.","Appetite Vol. 83,  (Dec 1, 2014): 42-48."
Developmental change in EEG theta activity in the medial prefrontal cortex during response control,"Liu, Zhong-Xu; Woltering, Steven; Lewis, Marc D.","NeuroImage Vol. 85, Iss. Part 2,  (Jan 15, 2014): 873-887."
Brain electrical source imaging in manic and depressive episodes of bipolar disorder,"Painold, Annamaria; Faber, Pascal L; Milz, Patricia; Reininghaus, Eva Z; Holl, Anna K; et al.","Bipolar Disorders Vol. 16, Iss. 7,  (Nov 2014): 690-702."
Slow oscillations during sleep coordinate interregional communication in cortical networks,"Cox, Roy; van Driel, Joram; de Boer, Marieke; Talamini, Lucia M.","The Journal of Neuroscience Vol. 34, Iss. 50,  (Dec 10, 2014): 16890-16901."
