Title,Authors,Journal
Amplitude integrated electroencephalography compared with conventional video EEG for neonatal seizure detection: A diagnostic accuracy study,"Rakshasbhuvankar, Abhijeet; Rao, Shripada; Palumbo, Linda; Ghosh, Soumya; Nagarajan, Lakshmi.","Journal of Child Neurology Vol. 32, Iss. 9,  (Aug 2017): 815-822."
An EEG-based machine learning method to screen alcohol use disorder,"Mumtaz, Wajid; Vuong, Pham Lam; Xia, Likun; Malik, Aamir Saeed; Rashid, Rusdi Bin Abd.","Cognitive Neurodynamics Vol. 11, Iss. 2,  (Apr 2017): 161-171."
Alpha/theta neurofeedback increases mentalization and default mode network connectivity in a non-clinical sample,"Imperatori, Claudio; Della Marca, Giacomo; Amoroso, Noemi; Maestoso, Giulia; Valenti, Enrico Maria; et al.","Brain Topography Vol. 30, Iss. 6,  (Nov 2017): 822-831."
Seizure onset zone localization from ictal high-density EEG in refractory focal epilepsy,"Staljanssens, Willeke; Strobbe, Gregor; Van Holen, Roel; Birot, Gwénaël; Gschwind, Markus; et al.","Brain Topography Vol. 30, Iss. 2,  (Mar 2017): 257-271."
Comparison of medical and consumer wireless EEG systems for use in clinical trials,"Ratti, Elena; Waninger, Shani; Berka, Chris; Ruffini, Giulio; Verma, Ajay.","Frontiers in Human Neuroscience Vol. 11,  (Aug 3, 2017)."
Bidirectional electric communication between the inferior occipital gyrus and the amygdala during face processing,"Sato, Wataru; Kochiyama, Takanori; Uono, Shota; Matsuda, Kazumi; Usui, Keiko; et al.","Human Brain Mapping Vol. 38, Iss. 9,  (Sep 2017): 4511-4524."
Distinctive time-lagged resting-state networks revealed by simultaneous EEG-fMRI,"Feige, Bernd; Spiegelhalder, Kai; Kiemen, Andrea; Bosch, Oliver G; van Elstc, Ludger Tebartz; et al.","NeuroImage Vol. 145, Iss. Part A,  (Jan 15, 2017): 1-10."
Beyond the neuropsychology of dreaming: Insights into the neural basis of dreaming with new techniques of sleep recording and analysis,"Cipolli, Carlo; Ferrara, Michele; De Gennaro, Luigi; Plazzi, Giuseppe.","Sleep Medicine Reviews Vol. 35,  (Oct 2017): 8-20."
Multivariate EEG analysis reveals neural correlates for the differential perception of chord progressions,"Sturm, Irene; Blankertz, Benjamin; Curio, Gabriel.","Psychomusicology: Music, Mind and Brain Vol. 27, Iss. 4,  (Dec 2017): 281-296."
"Comparative analysis of background EEG activity in childhood absence epilepsy during valproate treatment: A standardized, low-resolution, brain electromagnetic tomography (sLORETA) study","Shin, Jung-Hyun; Eom, Tae-Hoon; Kim, Young-Hoon; Chung, Seung-Yun; Lee, In-Goo; et al.","Neurological Sciences Vol. 38, Iss. 7,  (Jul 2017): 1293-1298."
Prognostic value of EEG microstates in acute stroke,"Zappasodi, Filippo; Croce, Pierpaolo; Giordani, Alessandro; Assenza, Giovanni; Giannantoni, Nadia M; et al.","Brain Topography Vol. 30, Iss. 5,  (Sep 2017): 698-710."
Mechanisms within the parietal cortex correlate with the benefits of random practice in motor adaptation,"Thürer, Benjamin; Stockinger, Christian; Putze, Felix; Schultz, Tanja; Stein, Thorsten.","Frontiers in Human Neuroscience Vol. 11,  (Aug 2, 2017)."
Effects of musical acoustic signals controlled by the subject’s EEG oscillators,"Fedotchev, A. I; Bondar', A. T; Bakhchina, A. V; Parin, S. B; Polevaya, S. A; et al.","Neuroscience and Behavioral Physiology Vol. 47, Iss. 1,  (Jan 2017): 47-51."
Practice makes efficient: Cortical alpha oscillations are associated with improved golf putting performance,"Gallicchio, Germano; Cooke, Andrew; Ring, Christopher.","Sport, Exercise, and Performance Psychology Vol. 6, Iss. 1,  (Feb 2017): 89-102."
Eliminating Stroop effects with post-hypnotic instructions: Brain mechanisms inferred from EEG,"Zahedi, Anoushiravan; Stuermer, Birgit; Hatami, Javad; Rostami, Reza; Sommer, Werner.","Neuropsychologia Vol. 96,  (Feb 2017): 70-77."
“Small World” architecture in brain connectivity and hippocampal volume in Alzheimer’s disease: a study via graph theory from EEG data,"Vecchio, Fabrizio; Miraglia, Francesca; Piludu, Francesca; Granata, Giuseppe; Romanello, Roberto; et al.","Brain Imaging and Behavior Vol. 11, Iss. 2,  (Apr 2017): 473-485."
Increased gamma connectivity during working memory retention following traumatic brain injury,"Bailey, Neil W; Rogasch, Nigel C; Hoy, Kate E; Maller, Jerome J; Segrave, Rebecca A; et al.","Brain Injury Vol. 31, Iss. 3,  (Feb 2017): 379-389."
Estimating direction in brain-behavior interactions: Proactive and reactive brain states in driving,"Garcia, Javier O; Brooks, Justin; Kerick, Scott; Johnson, Tony; Mullen, Tim R; et al.","NeuroImage Vol. 150,  (Apr 15, 2017): 239-249."
"Can the psycho-emotional state be optimized by regular use of positive imagery?, Psychological and electroencephalographic study of self-guided training","Velikova, Svetla; Sjaaheim, Haldor; Nordtug, Bente.","Frontiers in Human Neuroscience Vol. 10,  (Jan 12, 2017)."
Personality and resting state networks in children: A longitudinal EEG study,"Knyazev, Gennady G; Savostyanov, Alexander N; Bocharov, Andrey V; Slobodskaya, Helena R; Bairova, Nadezhda B.","Personality and Individual Differences Vol. 118,  (Nov 1, 2017): 39-43."
Zoomed MRI guided by combined EEG/MEG source analysis: A multimodal approach for optimizing presurgical epilepsy work-up and its application in a multi-focal epilepsy patient case study,"Aydin, Ü; Rampp, S; Wollbrink, A; Kugel, H; Cho, J. -H; et al.","Brain Topography Vol. 30, Iss. 4,  (Jul 2017): 417-433."
White matter connectivity pattern associate with characteristics of scalp EEG signals,"Gong, Jinnan; Luo, Cheng; Chang, Xuebin; Zhang, Rui; Klugah-Brown, Benjamin; et al.","Brain Topography Vol. 30, Iss. 6,  (Nov 2017): 797-809."
The norepinephrine system shows information-content specific properties during cognitive control—Evidence from EEG and pupillary responses,"Mückschel, Moritz; Chmielewski, Witold; Ziemssen, Tjalf; Beste, Christian.","NeuroImage Vol. 149,  (Apr 1, 2017): 44-52."
Interhemispheric connectivity characterizes cortical reorganization in motor-related networks after cerebellar lesions,"De Vico Fallani, Fabrizio; Clausi, Silvia; Leggio, Maria; Chavez, Mario; Valencia, Miguel; et al.","The Cerebellum Vol. 16, Iss. 2,  (Apr 2017): 358-375."
First-pass neocortical processing of spoken language takes only 30 msec: Electrophysiological evidence,"Shtyrov, Yury; Lenzen, Maria.","Cognitive Neuroscience Vol. 8, Iss. 1,  (Jan 2017): 24-38."
"Specific or nonspecific? Evaluation of band, baseline, and cognitive specificity of sensorimotor rhythm- and gamma-based neurofeedback","Kober, Silvia Erika; Witte, Matthias; Neuper, Christa; Wood, Guilherme.","International Journal of Psychophysiology Vol. 120,  (Oct 2017): 1-13."
Stable functional networks exhibit consistent timing in the human brain,"Chapeton, Julio I; Inati, Sara K; Zaghloul, Kareem A.","Brain: A Journal of Neurology Vol. 140, Iss. 3,  (Mar 2017): 628-640."
Sleep EEG detects epileptiform activity in Alzheimer’s disease with high sensitivity,"Horváth, András; Szűcs, Anna; Barcs, Gábor; Kamondi, Anita.","Journal of Alzheimer's Disease Vol. 56, Iss. 3,  (2017): 1175-1183."
Estimating parallel processing in a language task using single-trial intracerebral electroencephalography,"Dubarry, A.-Sophie; Llorens, Anais; Trébuchon, Agnès; Carron, Romain; Liégeois-Chauvel, Catherine; et al.","Psychological Science Vol. 28, Iss. 4,  (Apr 2017): 414-426."
Neural cascade of conflict processing: Not just time-on-task,"McKay, Cameron C; van den Berg, Berry; Woldorff, Marty G.","Neuropsychologia Vol. 96,  (Feb 2017): 184-191."
Ictal speech and language dysfunction in adult epilepsy: Clinical study of 95 seizures,"Dussaule, C; Cauquil, C; Flamand-Roze, C; Gagnepain, J.-P; Bouilleret, V; et al.","Revue Neurologique Vol. 173, Iss. 4,  (Apr 2017): 211-215."
Neural variability quenching predicts individual perceptual abilities,"Arazi, Ayelet; Censor, Nitzan; Dinstein, Ilan.","The Journal of Neuroscience Vol. 37, Iss. 1,  (Jan 4, 2017): 97-109."
Synchronization of fronto-parietal beta and theta networks as a signature of visual awareness in neglect,"Yordanova, Juliana; Kolev, Vasil; Verleger, Rolf; Heide, Wolfgang; Grumbt, Michael; et al.","NeuroImage Vol. 146,  (Feb 1, 2017): 341-354."
Long-range temporal correlations of broadband EEG oscillations for depressed subjects following different hemispheric cerebral infarction,"Hou, Dongzhe; Wang, Chunfang; Chen, Yuanyuan; Wang, Weijie; Du, Jingang.","Cognitive Neurodynamics Vol. 11, Iss. 6,  (Dec 2017): 529-538."
"Neural response patterns in spider, blood-injection-injury and social fearful individuals: New insights from a simultaneous EEG/ECG–fMRI study","Michałowski, Jarosław M; Matuszewski, Jacek; Droździel, Dawid; Koziejowski, Wojciech; Rynkiewicz, Andrzej; et al.","Brain Imaging and Behavior Vol. 11, Iss. 3,  (Jun 2017): 829-845."
Can ictal-MEG obviate the need for phase II monitoring in people with drug-refractory epilepsy? A prospective observational study,"Ramanujam, Bhargavi; Bharti, Kamal; Viswanathan, Vibhin; Garg, Ajay; Tripathi, Madhavi; et al.","Seizure Vol. 45,  (Feb 2017): 17-23."
Functional connectivity in the dorsal stream and between bilateral auditory-related cortical areas differentially contribute to speech decoding depending on spectro-temporal signal integrity and performance,"Elmer, Stefan; Kühnis, Jürg; Rauch, Piyush; Abolfazl Valizadeh, Seyed; Jäncke, Lutz.","Neuropsychologia Vol. 106,  (Nov 2017): 398-406."
Spatiotemporal mapping of epileptic spikes using simultaneous EEG-functional MRI,"Walz, Jennifer M; Pedersen, Mangor; Omidvarnia, Amir; Semmelroch, Mira; Jackson, Graeme D.","Brain: A Journal of Neurology Vol. 140, Iss. 4,  (Apr 2017): 998-1010."
Why don't you like me? Midfrontal theta power in response to unexpected peer rejection feedback,"van der Molen, M. J. W; Dekkers, L. M. S; Westenberg, P. M; van der Veen, F. M; van der Molen, M. W.","NeuroImage Vol. 146,  (Feb 1, 2017): 474-483."
EEG connectivity between the subgenual anterior cingulate and prefrontal cortices in response to antidepressant medication,"Iseger, Tabitha A; Korgaonkar, Mayuresh S; Kenemans, J. Leon; Grieve, Stuart M; Baeken, Chris; et al.","European Neuropsychopharmacology Vol. 27, Iss. 4,  (Apr 2017): 301-312."
Phase–amplitude coupling and the BOLD signal: A simultaneous intracranial EEG (icEEG)—fMRI study in humans performing a finger-tapping task,"Murta, T; Chaudhary, U. J; Tierney, Tim M; Dias, A; Leite, M; et al.","NeuroImage Vol. 146,  (Feb 1, 2017): 438-451."
GABA metabolism and its role in gamma-band oscillatory activity during auditory processing: An MRS and EEG study,"Wyss, Christine; Tse, Desmond H. Y; Kometer, Michael; Dammers, Jürgen; Achermann, Rita; et al.","Human Brain Mapping Vol. 38, Iss. 8,  (Aug 2017): 3975-3987."
