Title,Authors,Journal
Absence of Alpha-tACS aftereffects in darkness reveals importance of taking derivations of stimulation frequency and individual alpha variability into account,"Stecher, Heiko I; Herrmann, Christoph S.","Frontiers in Psychology Vol. 9,  (Jun 20, 2018)."
From swing to cane: Sex differences of EEG resting-state temporal patterns during maturation and aging,"Tomescu, M. I; Rihs, T. A; Rochas, V; Hardmeier, M; Britz, J; et al.","Developmental Cognitive Neuroscience Vol. 31,  (Jun 2018): 58-66."
EEG classification of driver mental states by deep learning,"Zeng, Hong; Yang, Chen; Dai, Guojun; Qin, Feiwei; Zhang, Jianhai; et al.","Cognitive Neurodynamics Vol. 12, Iss. 6,  (Dec 2018): 597-606."
fMRI BOLD correlates of EEG independent components: Spatial correspondence With the default mode network,"Prestel, Marcel; Steinfath, Tim Paul; Tremmel, Michael; Stark, Rudolf; Ott, Ulrich.","Frontiers in Human Neuroscience Vol. 12,  (Nov 27, 2018)."
Memorization test and resting state EEG components in mild and subjective cognitive impairment,"Mazzon, Giulia; De Dea, Federica; Cattaruzza, Tatiana; Manganotti, Paolo; Monti, Fabrizio; et al.","Current Alzheimer Research Vol. 15, Iss. 9,  (2018): 809-819."
Gating by induced Α–Γ asynchrony in selective attention,"Pascucci, David; Hervais‐Adelman, Alexis; Plomp, Gijs.","Human Brain Mapping Vol. 39, Iss. 10,  (Oct 2018): 3854-3870."
"Can a novel high-density EEG approach disentangle the differences of visual event related potential (N170), elicited by negative facial stimuli, in people with subjective cognitive impairment?","Lazarou, Ioulietta; Adam, Katerina; Georgiadis, Kostas; Tsolaki, Anthoula; Nikolopoulos, Spiros; et al.","Journal of Alzheimer's Disease Vol. 65, Iss. 2,  (2018): 543-575."
Online reduction of artifacts in EEG of simultaneous EEG-fMRI using reference layer adaptive filtering (RLAF),"Steyrl, David; Krausz, Gunther; Koschutnig, Karl; Edlinger, Günter; Müller-Putz, Gernot R.","Brain Topography Vol. 31, Iss. 1,  (Jan 2018): 129-149."
"A rapid, objective and implicit measure of visual quantity discrimination","Guillaume, Mathieu; Mejias, Sandrine; Rossion, Bruno; Dzhelyova, Milena; Schiltz, Christine.","Neuropsychologia Vol. 111,  (Mar 2018): 180-189."
Characterization of EEG signals revealing covert cognition in the injured brain,"Curley, William H; Forgacs, Peter B; Voss, Henning U; Conte, Mary M; Schiff, Nicholas D.","Brain: A Journal of Neurology Vol. 141, Iss. 5,  (May 2018): 1404-1421."
A comparative study of different EEG reference choices for diagnosing unipolar depression,"Mumtaz, Wajid; Malik, Aamir Saeed.","Brain Topography Vol. 31, Iss. 5,  (Sep 2018): 875-885."
The processing of mispredicted and unpredicted sensory inputs interact differently with attention,"Hsu, Yi-Fang; Hämäläinen, Jarmo A; Waszak, Florian.","Neuropsychologia Vol. 111,  (Mar 2018): 85-91."
Decreased parietal beta power as a sign of disease progression in patients with mild cognitive impairment,"Musaeus, Christian Sandøe; Nielsen, Malene Schjønning; Østerbye, Natascha Nellum; Høgh, Peter.","Journal of Alzheimer's Disease Vol. 65, Iss. 2,  (2018): 475-487."
A comparison of a broad range of EEG acquisition devices—Is there any difference for SSVEP BCIs?,"Zerafa, Rosanne; Camilleri, Tracey; Falzon, Owen; Camilleri, Kenneth P.","Brain-Computer Interfaces Vol. 5, Iss. 4,  (Dec 2018): 121-131."
A preliminary study on precision image guidance for electrode placement in an EEG study,"Jeon, Sangseo; Chien, Jongho; Song, Chanho; Hong, Jaesung.","Brain Topography Vol. 31, Iss. 2,  (Mar 2018): 174-185."
Seeking reproducibility: Assessing a multimodal study of the testing effect,"Beardsley, M; Hernández‐Leo, D; Ramirez‐Melendez, R.","Journal of Computer Assisted Learning Vol. 34, Iss. 4,  (Aug 2018): 378-386."
Observation of point-light-walker locomotion induces motor resonance when explicitly represented; An EEG source analysis study,"Inuggi, Alberto; Campus, Claudio; Vastano, Roberta; Saunier, Ghislain; Keuroghlanian, Alejo; et al.","Frontiers in Psychology Vol. 9,  (Mar 12, 2018)."
Unusual ictal propagation patterns suggesting poor prognosis after temporal lobe epilepsy surgery: Switch of lateralization and bilateral asynchrony,"Sirin, Nermin Gorkem; Yilmaz, Ebru; Bebek, Nerses; Baykan, Betul; Gokyigit, Aysen; et al.","Epilepsy & Behavior Vol. 86,  (Sep 2018): 31-36."
Effects of propofol anesthesia on the processing of noxious stimuli in the spinal cord and the brain,"Lichtner, Gregor; Auksztulewicz, Ryszard; Kirilina, Evgeniya; Velten, Helena; Mavrodis, Dionysios; et al.","NeuroImage Vol. 172,  (May 15, 2018): 642-653."
Is reading automatic? Are the ERP correlates of masked priming really lexical?,"Norris, Dennis; Kinoshita, Sachiko; Hall, Jane; Henson, Richard.","Language, Cognition and Neuroscience Vol. 33, Iss. 9,  (Nov 2018): 1152-1167."
Model-free and model-based reward prediction errors in EEG,"Sambrook, Thomas D; Hardwick, Ben; Wills, Andy J; Goslin, Jeremy.","NeuroImage Vol. 178,  (Sep 2018): 162-171."
Increase of EEG alpha3/alpha2 power ratio detects inferior parietal lobule atrophy in mild cognitive impairment,"Moretti, Davide V.","Current Alzheimer Research Vol. 15, Iss. 5,  (May 2018): 443-451."
Association of the N100 TMS-evoked potential with attentional processes: A motor cortex TMS–EEG study,"Kaarre, Outi; Äikiä, Marja; Kallioniemi, Elisa; Könönen, Mervi; Kekkonen, Virve; et al.","Brain and Cognition Vol. 122,  (Apr 2018): 9-16."
Empirical comparison of distributed source localization methods for single-trial detection of movement preparation,"Seeland, Anett; Krell, Mario M; Straube, Sirko; Kirchner, Elsa A.","Frontiers in Human Neuroscience Vol. 12,  (Sep 3, 2018)."
Surface based electrode localization and standardized regions of interest for intracranial EEG,"Trotta, Michael S; Cocjin, John; Whitehead, Emily; Damera, Srikanth; Wittig, John H., Jr; et al.","Human Brain Mapping Vol. 39, Iss. 2,  (Feb 2018): 709-721."
Heart–brain interactions in the MR environment: Characterization of the ballistocardiogram in EEG signals collected during simultaneous fMRI,"Marino, Marco; Liu, Quanying; Castello, Mariangela; Corsi, Cristiana; Wenderoth, Nicole; et al.","Brain Topography Vol. 31, Iss. 3,  (May 2018): 337-345."
Real‐time fMRI neurofeedback of the mediodorsal and anterior thalamus enhances correlation between thalamic BOLD activity and alpha EEG rhythm,"Zotev, Vadim; Misaki, Masaya; Phillips, Raquel; Wong, Chung Ki; Bodurka, Jerzy.","Human Brain Mapping Vol. 39, Iss. 2,  (Feb 2018): 1024-1042."
Cross-frequency interactions between frontal theta and posterior alpha control mechanisms foster working memory,"Popov, Tzvetan; Popova, Petia; Harkotte, Maximilian; Awiszus, Barbara; Rockstroh, Brigitte; et al.","NeuroImage Vol. 181,  (Nov 1, 2018): 728-733."
Informativeness of auditory stimuli does not affect EEG signal diversity,"Bola, Michał; Orłowski, Paweł; Baranowska, Karolina; Schartner, Michael; Marchewka, Artur.","Frontiers in Psychology Vol. 9,  (Sep 26, 2018)."
Reproducibility of EEG-MEG fusion source analysis of interictal spikes: Relevance in presurgical evaluation of epilepsy,"Chowdhury, Rasheda Arman; Pellegrino, Giovanni; Aydin, Ümit; Lina, Jean‐Marc; Dubeau, François; et al.","Human Brain Mapping Vol. 39, Iss. 2,  (Feb 2018): 880-901."
Electrophysiological impact of multiple concussions in asymptomatic athletes: A re-analysis based on alpha activity during a visual-spatial attention task,"Guay, Samuel; De Beaumont, Louis; Drisdelle, Brandi Lee; Lina, Jean-Marc; Jolicoeur, Pierre.","Neuropsychologia Vol. 108,  (Jan 8, 2018): 42-49."
Incorporating spatial constraint in co-activation pattern analysis to explore the dynamics of resting-state networks: An application to Parkinson's disease,"Zhuang, Xiaowei; Walsh, Ryan R; Sreenivasan, Karthik; Yang, Zhengshi; Mishra, Virendra; et al.","NeuroImage Vol. 172,  (May 15, 2018): 64-84."
Theta resting EEG in TPJ/pSTS is associated with individual differences in the feeling of being looked at,"Gianotti, Lorena R. R; Lobmaier, Janek S; Calluso, Cinzia; Dahinden, Franziska M; Knoch, Daria.","Social Cognitive and Affective Neuroscience Vol. 13, Iss. 2,  (Feb 2018): 216-223."
A multimodal encoding model applied to imaging decision-related neural cascades in the human brain,"Muraskin, Jordan; Brown, Truman R; Walz, Jennifer M; Tu, Tao; Conroy, Bryan; et al.","NeuroImage Vol. 180, Iss. Part A,  (Oct 15, 2018): 211-222."
Orbitofrontal lesion alters brain dynamics of emotion-attention and emotion-cognitive control interaction in humans,"Kuusinen, Venla; Cesnaite, Elena; Peräkylä, Jari; Ogawa, Keith H; Hartikainen, Kaisa M.","Frontiers in Human Neuroscience Vol. 12,  (Nov 1, 2018)."
Learning processes and brain connectivity in a cognitive-motor task in neurodegeneration: Evidence from EEG network analysis,"Vecchio, Fabrizio; Miraglia, Francesca; Quaranta, Davide; Lacidogna, Giordano; Marra, Camillo; et al.","Journal of Alzheimer's Disease Vol. 66, Iss. 2,  (2018): 471-481."
